link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry,odbc,od_eff_loss,lscc_loss,td_loss,reachable_demand_share,odbc_rank,odbc_pct,od_eff_rank,od_eff_pct,lscc_rank,lscc_pct,td_rank,td_pct
203,122,123,332231898,332231899,0,102411827,櫻桃街 Cherry Street,primary,True,9.822,5,,,,,,"LINESTRING (114.163129 22.318311, 114.163045 22.318269)",0.035226729781530984,0.00198188794215099,0.0012953367875647315,0.0045516727988632235,1.0,130,0.9547209547209548,455,0.8406458406458407,360,0.836960336960337,459,0.8392418392418393
204,123,51,332231899,288991742,0,102411838,櫻桃街 Cherry Street,primary,True,31.138,3,,,,,,"LINESTRING (114.163045 22.318269, 114.162955 22.318186, 114.162889 22.318159, 114.162841 22.31815, 114.162787 22.318139)",0.020487848248061,0.0013241767394918148,0.0,0.0023810409684372983,1.0,466,0.8367848367848368,633,0.7781677781677782,1122,0.3034398034398034,695,0.7564057564057564
205,123,792,332231899,1182677912,0,251339458,櫻桃街 Cherry Street,primary,True,36.803,2,,,,,,"LINESTRING (114.163045 22.318269, 114.162894 22.31824, 114.162815 22.318224, 114.162765 22.318215, 114.162695 22.318202)",0.014738881533469955,1.0233988477123094e-05,0.0,3.244284453339014e-05,1.0,728,0.7448227448227448,2296,0.19445419445419446,1122,0.3034398034398034,2208,0.22534222534222534
206,124,125,332232290,332232291,0,722487307,櫻桃街 Cherry Street,primary,True,48.54900000000001,2,,,,,,"LINESTRING (114.161969 22.31812, 114.162062 22.318197, 114.162114 22.318263, 114.162148 22.318317, 114.162174 22.318357, 114.162234 22.318475)",0.017028130791990507,0.0019509387758132467,0.0006476683937823658,0.003128434988116749,1.0,607,0.7872937872937873,459,0.8392418392418393,572,0.7032292032292032,580,0.7967707967707968
207,125,129,332232291,332235143,0,198548594;1037106211;1037106213;30148358,西九龍走廊西 West Kowloon Corridor West,trunk_link,True,166.12900000000002,2;1,,,,yes,,"LINESTRING (114.162234 22.318475, 114.162178 22.318584, 114.16215 22.318704, 114.16209 22.319084, 114.162059 22.319365, 114.162039 22.319547, 114.162036 22.319676, 114.162036 22.319917, 114.162047 22.319947)",0.0008005712193956523,0.000184803298704638,0.0,0.00046011177120423255,1.0,2128,0.25342225342225344,1672,0.41347841347841346,1122,0.3034398034398034,1531,0.46296946296946295
208,125,126,332232291,332232293,0,102411820,櫻桃街 Cherry Street,primary,True,90.415,2,,,,,,"LINESTRING (114.162234 22.318475, 114.162263 22.318539, 114.162291 22.318597, 114.162326 22.318664, 114.162362 22.31873, 114.162396 22.318787, 114.162454 22.31885, 114.16251 22.318893, 114.162579 22.318927, 114.162649 22.318948, 114.162711 22.318961, 114.162763 22.318964, 114.162838 22.318959)",0.03417335311082125,0.0025629436386940523,0.0019430051813470973,0.005368321108810371,1.0,145,0.9494559494559495,371,0.8701298701298701,217,0.8992628992628993,401,0.8595998595998596
209,126,54,332232293,288991961,0,255227669,櫻桃街 Cherry Street,primary,True,28.130000000000003,4,,,,,,"LINESTRING (114.162838 22.318959, 114.162946 22.31889, 114.163054 22.318805)",0.061553130450541685,0.013246159434004236,0.00518134715025905,0.0695574848335702,0.9789037086584659,12,0.9961389961389961,27,0.9908739908739909,31,0.9871884871884872,1,1.0
210,127,52,332233250,288991776,0,101183529,海泓道 Hoi Wang Road,primary_link,True,68.44300000000001,1,,,,,,"LINESTRING (114.163772 22.318563, 114.163539 22.318402, 114.163507 22.318362, 114.163468 22.318311, 114.163442 22.318248, 114.163423 22.318082)",0.008461679384308212,2.1661984324516736e-05,0.0,5.7867158297409984e-05,1.0,1110,0.6107406107406107,2183,0.23411723411723412,1122,0.3034398034398034,2113,0.25868725868725867
211,127,696,332233250,1168183739,0,314015212,櫻桃街 Cherry Street,primary,True,49.699,4,,,,,,"LINESTRING (114.163772 22.318563, 114.163648 22.318536, 114.163518 22.318494, 114.163434 22.318459, 114.163398 22.318444, 114.163321 22.318408)",0.02629978632612056,0.0014791314366558656,0.0,0.0037494353776129498,1.0,279,0.9022464022464023,580,0.7965952965952966,1122,0.3034398034398034,511,0.8208143208143208
212,128,1629,332233448,9553739297,0,876114724;30149071,塘尾道 Tong Mi Road,primary_link,True,133.54399999999998,2,,,,,,"LINESTRING (114.166222 22.317723, 114.166107 22.318049, 114.165995 22.318296, 114.165965 22.318349, 114.165932 22.318397, 114.165878 22.318469, 114.165821 22.318528, 114.165772 22.318569, 114.165662 22.318637, 114.165544 22.318695)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
213,128,53,332233448,288991796,0,316843370;876114725,塘尾道 Tong Mi Road,primary,True,111.242,2;3,,,,,,"LINESTRING (114.166222 22.317723, 114.166132 22.318326, 114.166086 22.318584, 114.166061 22.318712)",0.013629907619275893,0.0004419121756480061,0.0,0.0007897771799254244,1.0,784,0.724991224991225,1256,0.5594945594945595,1122,0.3034398034398034,1246,0.563004563004563
214,129,1658,332235143,10944188309,0,1037106209;1037106210;1087483651;1037106214;1037106215;1178115529;1178115530;282868472,西九龍走廊西 West Kowloon Corridor West;西九龍走廊 West Kowloon Corridor,trunk,True,1920.3550000000005,2;3,70,5,,viaduct,,"LINESTRING (114.162047 22.319947, 114.162005 22.320591, 114.16199 22.32117, 114.161986 22.321356, 114.161931 22.32431, 114.161924 22.324413, 114.161913 22.324508, 114.161898 22.324602, 114.161874 22.324704, 114.161841 22.324798, 114.161804 22.324882, 114.161749 22.324979, 114.161689 22.325062, 114.161628 22.325133, 114.161556 22.325206, 114.161487 22.325268, 114.161416 22.325325, 114.158711 22.327382, 114.157853 22.328025, 114.157168 22.328551, 114.157001 22.328684, 114.156917 22.328755, 114.15683 22.328829, 114.156699 22.328944, 114.156544 22.329082, 114.156454 22.329162, 114.156369 22.32924, 114.156274 22.32932, 114.15627 22.329324, 114.15606 22.329494, 114.152671 22.332108, 114.151681 22.332858)",0.0010794061590489589,0.0005315151899357189,0.0,0.0033246633057587944,0.9989205938409509,2076,0.27167427167427166,1140,0.6002106002106002,1122,0.3034398034398034,559,0.8041418041418041
215,130,1296,332237262,4773727046,0,447860616;879823915;1327259711,聚魚道 Chui Yu Road,secondary,True,106.36,4;3,,,,,,"LINESTRING (114.161113 22.325392, 114.160462 22.325898, 114.160431 22.325925, 114.160408 22.325976, 114.160391 22.326014, 114.160388 22.326048)",0.015395372871857252,0.001109828074003971,0.0012953367875647315,0.0016569586067220774,1.0,693,0.7571077571077571,723,0.7465777465777466,360,0.836960336960337,866,0.6963846963846964
216,132,1481,332238481,6374553434,0,30149938,白楊街 Poplar Street,tertiary,True,35.825,2,,,,,,"LINESTRING (114.166519 22.326712, 114.166449 22.326634, 114.166421 22.326603, 114.166406 22.326585, 114.166394 22.326566, 114.166387 22.326548, 114.166382 22.326528, 114.166387 22.326432)",0.00022256330246289328,0.0001230213623160301,0.0006476683937823658,0.0006855140103692113,0.9997774366975369,2355,0.17374517374517376,1819,0.3618813618813619,572,0.7032292032292032,1324,0.5356265356265356
217,132,131,332238481,332238480,0,30149943,鴨寮街 Apliu Street,residential,True,123.677,2,,,,,,"LINESTRING (114.166519 22.326712, 114.16646 22.326757, 114.165649 22.327379, 114.165634 22.32739, 114.165593 22.327422)",0.0002604216076876817,0.0001612633634773294,0.0,0.0008021208289831998,0.9997395783923121,2329,0.18287118287118287,1728,0.3938223938223938,1122,0.3034398034398034,1238,0.5658125658125658
218,133,769,332239185,1180686912,0,996069440,界限街 Boundary Street,primary,True,14.392,3,,,,,,"LINESTRING (114.167154 22.326463, 114.167294 22.32647)",0.018023399150009264,0.00792634553193065,0.0006476683937823658,0.0039472020265502354,0.9993624761880907,563,0.8027378027378027,62,0.9785889785889786,572,0.7032292032292032,498,0.8255528255528255
219,133,1054,332239185,1641766299,0,30149934,砵蘭街 Portland Street,residential,True,137.75,2,,,,,,"LINESTRING (114.167154 22.326463, 114.1672 22.326441, 114.16724 22.326419, 114.167273 22.326388, 114.167294 22.32635, 114.167302 22.326308, 114.167477 22.325556, 114.167482 22.325519, 114.167476 22.325483, 114.167458 22.32545, 114.167425 22.325422, 114.167383 22.325394, 114.167329 22.325388)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
220,134,552,332241861,991294889,0,1133373510;911815727,洋松街 Larch Street,tertiary,True,98.292,1,,,,,,"LINESTRING (114.165603 22.320938, 114.165457 22.321061, 114.164873 22.321508)",0.00034045208993981746,1.3815562034764253e-05,0.0,5.523147962110665e-05,1.0,2280,0.20007020007020007,2263,0.20603720603720604,1122,0.3034398034398034,2118,0.2569322569322569
221,134,656,332241861,1161863778,0,1133373504;1133373505;1133373508;102368455;746325639;1133373521,塘尾道 Tong Mi Road,primary,True,277.484,2;4;3,,,,,,"LINESTRING (114.165603 22.320938, 114.165579 22.321096, 114.165506 22.321429, 114.165439 22.321744, 114.165412 22.321869, 114.165358 22.322106, 114.165327 22.322241, 114.165274 22.322453, 114.16525 22.322611, 114.16524 22.322677, 114.165225 22.322772, 114.165214 22.322847, 114.165141 22.323213, 114.165133 22.323255, 114.165106 22.32339)",0.01347800136041481,0.0005445209335809146,0.0,0.0008892860388721507,1.0,787,0.7241137241137241,1127,0.6047736047736048,1122,0.3034398034398034,1191,0.5823095823095823
222,135,786,332241978,1181846062,0,102368475,柳樹街 Willow Street,tertiary_link,True,38.782,1,,,,,,"LINESTRING (114.162408 22.324745, 114.162378 22.324832, 114.16238 22.324912, 114.16243 22.324986, 114.16251 22.325038)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
223,135,1555,332241978,7257383491,0,1203105171,通州街 Tung Chau Street,tertiary,True,54.16,1,,,,,,"LINESTRING (114.162408 22.324745, 114.162232 22.324882, 114.162196 22.324907, 114.162154 22.324925, 114.162109 22.324934, 114.162064 22.324933, 114.16195 22.324927)",0.014157377790232094,0.0008328409018396066,0.0,0.0007087487876906469,1.0,752,0.7362232362232363,879,0.6916461916461917,1122,0.3034398034398034,1305,0.5421200421200422
224,136,634,332242333,1152824589,0,102368456;766535122;102368469;935002470,詩歌舞街 Sycamore Street,tertiary,False,182.263,2;3,,,,,,"LINESTRING (114.164381 22.323859, 114.164369 22.323915, 114.164284 22.324319, 114.164252 22.324472, 114.164247 22.324497, 114.164242 22.324525, 114.16422 22.324634, 114.164165 22.324889, 114.164146 22.324913, 114.164132 22.324937, 114.164114 22.324958, 114.164093 22.324977, 114.163689 22.325276)",0.0003372840473415145,2.6821805739149803e-06,0.0,7.2199539913815316e-06,1.0,2283,0.19884169884169883,2426,0.14864864864864866,1122,0.3034398034398034,2402,0.15707265707265708
225,136,137,332242333,332242353,0,766535121;934998559,詩歌舞街 Sycamore Street,residential,True,44.6,1,,,,,,"LINESTRING (114.164381 22.323859, 114.164411 22.323793, 114.164456 22.323546, 114.164494 22.323475)",0.002995951852161329,0.00019377826370820965,0.0,0.00021449523426524418,1.0,1747,0.38715338715338715,1652,0.4204984204984205,1122,0.3034398034398034,1801,0.3681993681993682
226,137,661,332242353,1161863948,0,100507091;766535126;766535127,太子道西 Prince Edward Road West,primary,True,60.947,4,,,,,,"LINESTRING (114.164494 22.323475, 114.164574 22.323465, 114.164646 22.323463, 114.164722 22.323465, 114.164766 22.323468, 114.164885 22.323474, 114.164954 22.32348, 114.165084 22.323492)",0.013995975785088925,0.00043347819017771835,0.0006476683937823658,0.0010585777218004482,1.0,762,0.7328887328887329,1264,0.5566865566865566,572,0.7032292032292032,1095,0.616005616005616
227,138,655,332242579,1161863736,0,316843244,荔枝角道 Lai Chi Kok Road,primary,True,69.971,3,,,,,,"LINESTRING (114.167286 22.323269, 114.166937 22.323524, 114.16691 22.323545, 114.16688 22.323567, 114.166814 22.32362, 114.166756 22.323663)",0.01799760906994971,0.0006826693422135742,0.0,0.000671496330302917,1.0,565,0.8018603018603019,995,0.6509301509301509,1122,0.3034398034398034,1334,0.5319410319410319
228,138,248,332242579,412685610,0,783793802,上海街 Shanghai Street,secondary,True,55.216,3,,,,,,"LINESTRING (114.167286 22.323269, 114.167315 22.323133, 114.16733 22.323061, 114.167381 22.32278)",0.0029141251679140486,0.00022073216110651356,0.0,0.00014628011931016395,1.0,1760,0.3825903825903826,1601,0.4383994383994384,1122,0.3034398034398034,1931,0.3225693225693226
229,139,762,332242755,1178971377,0,1159878035,彌敦道 Nathan Road,primary,True,21.881,3,,,,,,"LINESTRING (114.168659 22.323113, 114.168702 22.322921)",0.03190637438556365,0.0008181893865504918,0.0006476683937823658,0.0024105441420572008,0.9995447808017545,170,0.9406809406809407,891,0.6876096876096877,572,0.7032292032292032,692,0.7574587574587575
230,139,1705,332242755,13311040733,0,102149736;746310433;102149743;150771623,水渠道 Nullah Road;通菜街 Tung Choi Street,residential,True,167.35799999999998,1,,,,,,"LINESTRING (114.168659 22.323113, 114.168674 22.323096, 114.168694 22.323084, 114.168716 22.323076, 114.168732 22.323075, 114.168748 22.323076, 114.168775 22.323085, 114.168798 22.323103, 114.169082 22.323374, 114.169116 22.323406, 114.169169 22.323457, 114.169233 22.323518, 114.169267 22.323551, 114.169413 22.32369, 114.169444 22.323719, 114.169546 22.323818, 114.169613 22.323881, 114.169583 22.324026, 114.16957 22.324094, 114.16956 22.324148)",0.00019456772626455065,5.1783241251455244e-05,0.0,4.592704446410232e-05,1.0,2377,0.16602316602316602,2028,0.2885222885222885,1122,0.3034398034398034,2154,0.2442962442962443
231,140,53,332243003,288991796,0,101176342,亞皆老街 Argyle Street,primary,True,14.08,4,,,,,,"LINESTRING (114.166197 22.318727, 114.166061 22.318712)",0.037240903702442964,0.0015695816089733975,0.0,0.004005138616050179,1.0,101,0.9648999648999649,550,0.8073008073008073,1122,0.3034398034398034,496,0.8262548262548263
232,140,687,332243003,1168066104,0,868666682,塘尾道 Tong Mi Road,primary,True,41.375,3,,,,,,"LINESTRING (114.166197 22.318727, 114.166286 22.318364)",0.006954888503248875,0.00014074628012436944,0.0,0.000266272589106864,1.0,1241,0.5647595647595648,1767,0.38013338013338016,1122,0.3034398034398034,1725,0.39487539487539486
233,141,150,332243007,332251094,0,316843368,塘尾道 Tong Mi Road,primary,True,111.072,2,,,,,,"LINESTRING (114.165456 22.322438, 114.165512 22.322289, 114.165542 22.322152, 114.165573 22.322002, 114.165639 22.32171, 114.165647 22.321668, 114.165668 22.321567, 114.165689 22.321464)",0.005300159841389549,0.000360569287028431,0.0012953367875647315,0.0006421838676182574,0.99985586459568,1431,0.4980694980694981,1368,0.5201825201825202,360,0.836960336960337,1357,0.5240435240435241
234,142,146,332243088,332246270,0,101205465,渡船街 Ferry Street,primary_link,True,16.283,2,,,,,,"LINESTRING (114.167275 22.31229, 114.16731 22.312243, 114.167364 22.312168)",0.003693092328362368,2.348365942721141e-05,0.0,8.48993419028141e-05,1.0,1648,0.4217269217269217,2171,0.23815373815373816,1122,0.3034398034398034,2029,0.287995787995788
235,142,40,332243088,278948068,0,101205478,窩打老道 Waterloo Road,primary,True,28.714,2,,,,,,"LINESTRING (114.167275 22.31229, 114.167206 22.312278, 114.167 22.312244)",0.010511024512497651,0.00019771103376982414,0.0,0.0005234598923560718,1.0,967,0.6607581607581607,1641,0.4241839241839242,1122,0.3034398034398034,1468,0.4849069849069849
236,143,725,332245888,1172166362,0,1193775448;643059476,友翔道 Yau Cheung Road,residential,False,115.06999999999998,2,,,,,,"LINESTRING (114.166308 22.309984, 114.166316 22.309868, 114.166333 22.309739, 114.166338 22.309646, 114.166341 22.309589, 114.166348 22.309499, 114.166355 22.309396, 114.166379 22.3091, 114.16638 22.309057, 114.166388 22.308952)",0.0,0.0,0.0006476683937823658,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,572,0.7032292032292032,2520,0.05809055809055809
237,144,725,332245892,1172166362,0,492420576,友翔道 Yau Cheung Road,secondary_link,True,14.777,1,,,,,,"LINESTRING (114.166445 22.30883, 114.166388 22.308952)",0.002389875749952758,0.0002746647291171541,0.0,0.00014757258373007486,1.0,1851,0.35064935064935066,1487,0.4784134784134784,1122,0.3034398034398034,1929,0.3232713232713233
238,144,1440,332245892,5647922669,0,1193775446;1193775445;492420574;1193775447,欣翔道 Yan Cheung Road,secondary,True,99.416,2;3,,,,,,"LINESTRING (114.166445 22.30883, 114.166382 22.308834, 114.166286 22.308841, 114.166191 22.308848, 114.166149 22.308855, 114.166106 22.308863, 114.166053 22.308879, 114.16584 22.30892, 114.165812 22.308924, 114.165708 22.308943, 114.165494 22.308978)",0.00563397032964538,0.00016833963155566344,0.0006476683937823658,0.00017445767705058626,1.0,1375,0.5177255177255178,1707,0.4011934011934012,572,0.7032292032292032,1878,0.3411723411723412
239,145,147,332246178,332246273,0,30150560,加士居道天橋 Gascoigne Road Flyover,trunk_link,True,12.946,1,,,,,,"LINESTRING (114.167027 22.311376, 114.167056 22.311489)",0.0,0.0,0.0,0.0,1.0,2520,0.05809055809055809,2520,0.05809055809055809,1122,0.3034398034398034,2520,0.05809055809055809
240,145,714,332246178,1168380668,0,30150490;1429929989;1448405607,渡船街 Ferry Street,trunk_link,True,103.333,1;2,,,,,,"LINESTRING (114.167027 22.311376, 114.166986 22.311479, 114.166907 22.311838, 114.166898 22.31188, 114.166882 22.311944, 114.166859 22.311996, 114.166833 22.312039, 114.166786 22.312088, 114.16675 22.312114, 114.166692 22.312149, 114.166628 22.31218)",0.0017076078829844805,3.537515690649796e-06,0.0,1.570997113260967e-05,1.0,1959,0.31256581256581256,2407,0.15549315549315548,1122,0.3034398034398034,2320,0.18603018603018603
241,146,17,332246270,274243086,0,706422881,渡船街 Ferry Street,primary,True,41.397,4,,,,,,"LINESTRING (114.167364 22.312168, 114.167376 22.312012, 114.167395 22.311797)",0.007002529588062249,0.0002772720051195423,0.0012953367875647315,0.0007197009213624594,0.9998357821979492,1235,0.5668655668655669,1482,0.4801684801684802,360,0.836960336960337,1290,0.5475605475605475
242,147,40,332246273,278948068,0,832141437;815308415,渡船街 Ferry Street,primary,True,84.29899999999999,2,,,,,,"LINESTRING (114.167056 22.311489, 114.167016 22.311836, 114.167005 22.311935, 114.166998 22.312044, 114.167002 22.312121, 114.167 22.312244)",0.0023338696866983697,0.0009769497139505545,0.0006476683937823658,0.0006316761821705464,1.0,1865,0.34555984555984554,784,0.724991224991225,572,0.7032292032292032,1372,0.5186030186030186
243,148,1598,332248700,8272842739,0,889999457;890077776;1299955122;890077781;890077784,渡船街 Ferry Street,trunk,True,255.95,4;3,50,5,,viaduct,,"LINESTRING (114.166788 22.313162, 114.16671 22.313883, 114.166695 22.314048, 114.166622 22.314699, 114.166575 22.315065, 114.166535 22.315279, 114.166502 22.315448)",0.010436659450797244,8.39219160914042e-06,0.0012953367875647315,2.250066582893064e-05,1.0,977,0.6574236574236574,2321,0.18567918567918568,360,0.836960336960337,2275,0.20182520182520183
244,149,1385,332251063,5103661126,0,641655935,塘尾道 Tong Mi Road,primary,True,4.578,3,,,,,,"LINESTRING (114.165889 22.320218, 114.165896 22.320177)",0.015310988894834081,0.0005074429296088007,0.0,0.0012354245710767759,1.0,698,0.7553527553527554,1174,0.5882765882765882,1122,0.3034398034398034,998,0.65005265005265
245,149,1708,332251063,13313807739,0,524448361;524448362;1206336394;30151039,旺角道 Mong Kok Road,secondary,True,52.964,4;5;3,,,,,,"LINESTRING (114.165889 22.320218, 114.165994 22.320235, 114.166058 22.320248, 114.166108 22.320272, 114.166174 22.320302, 114.166383 22.320341)",0.027543356169529756,0.0015539103739702898,0.0019430051813470973,0.0024963520342546875,0.9998696381135067,247,0.9134784134784135,556,0.8051948051948052,217,0.8992628992628993,677,0.7627237627237627
246,150,757,332251094,1178971355,0,30151046,弼街 Bute Street,tertiary,True,41.333,2,,,,,,"LINESTRING (114.165689 22.321464, 114.165789 22.321482, 114.166084 22.321534)",0.00014413540431983539,7.707408738717367e-05,0.0,1.3190849556874816e-05,1.0,2404,0.15654615654615656,1957,0.31344331344331344,1122,0.3034398034398034,2344,0.1776061776061776
247,150,761,332251094,1178971367,0,316843368;1133373506,塘尾道 Tong Mi Road,primary,True,27.393,2,,,,,,"LINESTRING (114.165689 22.321464, 114.165702 22.321388, 114.165701 22.321293, 114.165694 22.321219)",0.005205302979965968,8.593419182107094e-05,0.0,0.0002050225259816199,1.0,1446,0.4928044928044928,1925,0.3246753246753247,1122,0.3034398034398034,1817,0.3625833625833626
248,151,158,332251254,332251484,0,847191774,弼街 Bute Street,tertiary,True,61.97,2,,,,,,"LINESTRING (114.167574 22.321801, 114.167682 22.321821, 114.168166 22.321908)",0.00040733384085608155,0.00016860928746914485,0.0006476683937823658,0.00032118118702488183,0.999904297628285,2251,0.21024921024921026,1705,0.4018954018954019,572,0.7032292032292032,1661,0.4173394173394173
249,151,154,332251254,332251374,0,847191776,上海街 Shanghai Street,secondary,True,130.355,3,,,,,,"LINESTRING (114.167574 22.321801, 114.167589 22.321725, 114.167789 22.320728, 114.167806 22.320649)",0.0029960926901038726,8.873923605580607e-05,0.0,0.0001074277060581703,1.0,1746,0.3875043875043875,1914,0.3285363285363285,1122,0.3034398034398034,1979,0.30572130572130574
250,152,155,332251255,332251375,0,4793007;980143699;980143700;980143695,彌敦道 Nathan Road,primary,True,138.10799999999998,4;3,,,,,,"LINESTRING (114.168869 22.322063, 114.168943 22.321674, 114.168977 22.321471, 114.168994 22.321386, 114.16905 22.321091, 114.169058 22.321051, 114.16907 22.320996, 114.169079 22.320957, 114.16909 22.320905, 114.169105 22.320841)",0.05305187224347462,0.0025882857422765437,0.002590673575129463,0.007706042214819101,0.9985034568949054,22,0.9926289926289926,364,0.8725868725868726,144,0.9371709371709371,303,0.893997893997894
251,153,152,332251257,332251255,0,783803777;99517991,弼街 Bute Street,tertiary,True,114.485,1,30,,,,,"LINESTRING (114.169965 22.322232, 114.169893 22.32222, 114.169484 22.322146, 114.169416 22.322134, 114.169342 22.322121, 114.169209 22.322099, 114.169083 22.3221, 114.168956 22.322079, 114.168919 22.322072, 114.168869 22.322063)",0.0003179762938131513,1.5454631425751225e-05,0.0006476683937823658,1.5438925922582188e-05,1.0,2292,0.19585819585819586,2250,0.2106002106002106,572,0.7032292032292032,2323,0.184977184977185
252,153,754,332251257,1178971336,0,906154981,通菜街 Tung Choi Street,residential,True,166.705,2,30,,,,,"LINESTRING (114.169965 22.322232, 114.16995 22.322302, 114.169679 22.32366, 114.16967 22.323706)",0.0009198336867830703,4.108751082637712e-05,0.0,6.41762419586704e-05,1.0,2109,0.2600912600912601,2071,0.2734292734292734,1122,0.3034398034398034,2089,0.2671112671112671
253,154,1709,332251374,13313807748,0,441107658,上海街 Shanghai Street,secondary,True,11.974,3,,,,,,"LINESTRING (114.167806 22.320649, 114.167827 22.320543)",0.0020776089626700794,2.482187612004943e-05,0.0,2.722040228392595e-05,1.0,1905,0.3316953316953317,2159,0.24254124254124254,1122,0.3034398034398034,2236,0.2155142155142155
254,154,690,332251374,1168183627,0,1547448761;250788646;988324879,旺角道 Mong Kok Road,secondary,True,29.137,4;5,,,,,,"LINESTRING (114.167806 22.320649, 114.167909 22.320666, 114.167941 22.320671, 114.167986 22.320675, 114.168086 22.320686)",0.02738026486854984,0.002300339255908361,0.0012953367875647315,0.007765153242289726,0.9983555845070304,252,0.9118989118989119,409,0.8567918567918568,360,0.836960336960337,299,0.8954018954018954
255,155,694,332251375,1168183731,0,251338678,旺角道 Mong Kok Road,primary,True,48.114,4,,,,,,"LINESTRING (114.169105 22.320841, 114.169189 22.320855, 114.169298 22.320874, 114.169565 22.32092)",0.07323369451017421,0.011592149685202568,0.0012953367875647315,0.038107420366299945,0.9886020881129648,5,0.9985959985959986,35,0.9880659880659881,360,0.836960336960337,32,0.9891189891189891
256,155,96,332251375,308473424,0,980143698;311890778;251337837;783793797,彌敦道 Nathan Road,primary,True,173.208,3,,,,,,"LINESTRING (114.169105 22.320841, 114.16913 22.320738, 114.169144 22.320668, 114.169152 22.320626, 114.169159 22.320591, 114.169167 22.320556, 114.169228 22.320261, 114.169271 22.320058, 114.169277 22.320032, 114.169307 22.319891, 114.169317 22.319847, 114.169344 22.319714, 114.169373 22.319573, 114.169398 22.319454, 114.169404 22.319427, 114.169429 22.319312)",0.035244165607665204,0.0005221099487371541,0.0,0.0010412333066825608,1.0,129,0.9550719550719551,1155,0.594945594945595,1122,0.3034398034398034,1103,0.6131976131976132
257,156,157,332251377,332251378,0,101166558,旺角道 Mong Kok Road,primary,True,63.449000000000005,3,,,,,,"LINESTRING (114.170188 22.321073, 114.170291 22.321091, 114.170336 22.321099, 114.170571 22.321141, 114.170613 22.321149, 114.170794 22.321181)",0.06170782497039624,0.0018611575569231246,0.0,0.0028236703885844865,1.0,10,0.9966654966654966,480,0.8316953316953317,1122,0.3034398034398034,632,0.7783432783432783
258,156,153,332251377,332251257,0,150771661,通菜街 Tung Choi Street,residential,True,131.012,2,30,,,,,"LINESTRING (114.170188 22.321073, 114.170172 22.321158, 114.170129 22.321368, 114.170121 22.321461, 114.169979 22.322162, 114.169965 22.322232)",0.0006125762227193816,3.3647479611284435e-05,0.0,4.98369191563187e-05,1.0,2200,0.22815022815022815,2115,0.257985257985258,1122,0.3034398034398034,2140,0.2492102492102492
259,156,698,332251377,1168183774,0,1112827067,通菜街 Tung Choi Street,primary_link,True,10.925,1,,,,,,"LINESTRING (114.170188 22.321073, 114.170213 22.321029, 114.17023 22.320983)",0.0069986031035237165,0.005828119871842579,0.0,0.021556296241959615,0.9930013968964762,1236,0.5665145665145666,107,0.9627939627939628,1122,0.3034398034398034,84,0.9708669708669708
260,157,691,332251378,1168183637,0,810198729;101166558,旺角道 Mong Kok Road,primary,True,51.398,3,,,,,,"LINESTRING (114.170794 22.321181, 114.170945 22.321208, 114.171162 22.321248, 114.1712 22.321254, 114.171284 22.32127)",0.06170782497039624,0.0018611575569231246,0.0006476683937823658,0.0028236703885844865,1.0,10,0.9966654966654966,480,0.8316953316953317,572,0.7032292032292032,632,0.7783432783432783
261,158,159,332251484,332251500,0,101166553,砵蘭街 Portland Street,residential,True,133.707,2,,,,,,"LINESTRING (114.168166 22.321908, 114.168183 22.321826, 114.168201 22.321739, 114.168385 22.320869, 114.16839 22.320847, 114.168415 22.320728)",9.839002932367893e-05,1.219161517728479e-06,0.0,4.0127601709575336e-06,1.0,2438,0.1446121446121446,2466,0.13478413478413478,1122,0.3034398034398034,2442,0.1432081432081432
262,158,605,332251484,1151084879,0,847191774;847191775,弼街 Bute Street,tertiary,True,63.63,2,,,,,,"LINESTRING (114.168166 22.321908, 114.168445 22.321958, 114.168534 22.322005, 114.16866 22.322026, 114.168703 22.322034, 114.168762 22.322045)",0.00031163146914127063,0.00013028158548557546,0.0,2.640969545341661e-05,1.0,2295,0.19480519480519481,1797,0.3696033696033696,1122,0.3034398034398034,2248,0.2113022113022113
263,159,612,332251500,1151084936,0,246483350,旺角道 Mong Kok Road,secondary,True,61.08,4,,,,,,"LINESTRING (114.168415 22.320728, 114.168476 22.320739, 114.16869 22.320771, 114.168856 22.320797, 114.168882 22.320801, 114.169 22.320822)",0.02549435185536724,0.0015023641573739094,0.0006476683937823658,0.0032987424626354143,0.9997995885498917,304,0.8936468936468936,572,0.7995787995787996,572,0.7032292032292032,564,0.8023868023868024
