component,strategy,target_fraction,fraction,n_removed,runs,edge_fraction_lost,node_fraction_lost,od_eff_norm,od_eff_norm_std,od_eff_norm_p025,od_eff_norm_p975,od_eff_loss,od_eff_loss_std,od_eff_loss_p025,od_eff_loss_p975,lscc_norm,lscc_norm_std,lscc_norm_p025,lscc_norm_p975,td_loss,td_loss_std,td_loss_p025,td_loss_p975,reachable_demand_share,reachable_demand_share_std,reachable_demand_share_p025,reachable_demand_share_p975
link,random,0.1,0.10003510003510004,285,30,0.10003510003510001,0.0,0.623048527780327,0.04570284142231932,0.5540406284639919,0.7025993727558771,0.3769514722196729,0.04570284142231932,0.29740062724412286,0.44595937153600806,0.6995898100172712,0.04381922572556039,0.6347636010362694,0.7735589378238341,1.2610358867914284,0.15339409822724376,0.9874985537547872,1.495910661519747,0.676472877444786,0.05532277782351962,0.5774998940634901,0.7583633180616626
link,random,0.12,0.12004212004212005,342,30,0.12004212004212003,0.0,0.5418873061352013,0.04664296710829931,0.44352140729630474,0.6022473874706316,0.45811269386479875,0.0466429671082993,0.3977526125293685,0.5564785927036953,0.6003454231433505,0.049364215917129015,0.5184747409326425,0.7079987046632124,1.624527694249307,0.1503676296083465,1.3725671039114853,1.9519896130861947,0.5704205962502354,0.05899330368373585,0.45596407976330305,0.6676012747857518
link,random,0.14,0.14004914004914004,399,30,0.14004914004914004,0.0,0.4689187259151501,0.0520805594485665,0.37453684520843755,0.5540325477167767,0.5310812740848498,0.0520805594485665,0.44596745228322326,0.6254631547915624,0.4797927461139897,0.09566692616337096,0.2683128238341969,0.5909812176165802,1.9698383284622298,0.20365907778163728,1.667162824125201,2.413280446929941,0.45659948129515826,0.08083810955848032,0.2638274240494795,0.5588409763548887
link,random,0.16,0.16005616005616005,456,30,0.1600561600561601,0.0,0.3993574947718464,0.05295913167131835,0.2953875274785289,0.48582492482649015,0.6006425052281535,0.052959131671318355,0.5141750751735098,0.704612472521471,0.29902849740932635,0.11349241527414715,0.11572215025906736,0.48821243523316066,2.3077398198006382,0.17066753349659228,2.025128064553489,2.6501850931922997,0.32079078335353206,0.07415736309713189,0.15858659247399406,0.4341493451427009
link,random,0.18,0.18006318006318006,513,30,0.18006318006318006,0.0,0.3425746043380862,0.05537231632733888,0.2639954143739399,0.4474971826204366,0.657425395661914,0.055372316327338876,0.5525028173795634,0.7360045856260601,0.1820379965457686,0.10654271451843343,0.04655116580310881,0.37888601036269426,2.5684078897836513,0.16275230692588563,2.3194418159505164,2.833277385614016,0.20747530696049715,0.07809625547968561,0.08546176877572134,0.339187270913383
link,random,0.2,0.20007020007020007,570,30,0.20007020007020002,0.0,0.3019682924106784,0.0546797400803007,0.2054196104874352,0.40030151815761655,0.6980317075893215,0.0546797400803007,0.5996984818423834,0.7945803895125647,0.1049222797927461,0.05329694709509641,0.03508743523316062,0.19154792746113983,2.7314601817649615,0.10386713354118761,2.552536189549484,2.8771427262475595,0.13355843064642453,0.045052434090543686,0.07047962713989199,0.20358401992660952
link,random,0.22,0.22007722007722008,627,30,0.22007722007722014,0.0,0.2709438355894723,0.05828431088150529,0.17217714553662677,0.37613017571554325,0.7290561644105277,0.05828431088150529,0.6238698242844567,0.8278228544633732,0.06899827288428324,0.04190912520894354,0.025728626943005182,0.15890544041450774,2.8371439313446087,0.07348020334472606,2.710599579054571,2.9427230773750077,0.08935741535353602,0.03003392398274879,0.047079457701012205,0.14101652888246774
link,random,0.24,0.2400842400842401,684,30,0.24008424008424006,0.0,0.2463070998202394,0.05503765202059366,0.16182648165221702,0.34470785046237074,0.7536929001797605,0.05503765202059366,0.6552921495376293,0.838173518347783,0.04652417962003455,0.027247277822574332,0.016661269430051813,0.10824158031088081,2.906037870889962,0.04680001311495112,2.8317630724275644,2.975093060635022,0.06240791114161437,0.018796458147538195,0.03494511883652739,0.09403876085658736
link,random,0.26,0.2600912600912601,741,30,0.26009126009126,0.0,0.22334114564868027,0.05267331955728724,0.14031223005167362,0.3266717661906109,0.7766588543513199,0.05267331955728725,0.6733282338093891,0.8596877699483263,0.03443436960276338,0.019875400117066778,0.011479922279792746,0.0789669689119171,2.9553709464123585,0.03526543125754158,2.9009727468958504,3.0078483094606043,0.04283321287814383,0.012456391810787509,0.023841311209596056,0.06130576840220889
link,random,0.28,0.2800982800982801,798,30,0.2800982800982801,0.0,0.20784271426763254,0.05057071987962401,0.12437614911357305,0.29614173305589725,0.7921572857323674,0.050570719879624006,0.7038582669441027,0.8756238508864269,0.025367012089810015,0.014757436115590408,0.010362694300518135,0.059876943005181316,2.9851945106857443,0.02884670798381861,2.9324717639075475,3.0342445400955222,0.03199016903074519,0.009951088755935172,0.015134330762698526,0.05003132544259645
link,random,0.3,0.3001053001053001,855,30,0.3001053001053002,0.0,0.19484337092848106,0.046644415492472016,0.11959681825263878,0.2696378471976399,0.805156629071519,0.04664441549247202,0.73036215280236,0.8804031817473612,0.02042314335060449,0.009223516415747859,0.010006476683937823,0.04124028497409325,3.0012726363987254,0.0237558251546567,2.9603536692071364,3.0359575025781056,0.026433828865104106,0.008225261982004448,0.014633982566808116,0.040603691732243236
link,random,0.32,0.3201123201123201,912,30,0.3201123201123202,0.0,0.18293247991148837,0.044954440970606246,0.10378335461295418,0.2511266689154676,0.8170675200885117,0.04495444097060626,0.7488733310845324,0.8962166453870458,0.016623488773747842,0.007298521815440266,0.008889248704663212,0.032917746113989635,3.0152098401406198,0.019511172942728285,2.9791390316347535,3.043531210171432,0.02159712739495093,0.006655643466721956,0.012108280424585574,0.03403629208958119
link,random,0.34,0.34011934011934014,969,30,0.3401193401193402,0.0,0.17071386046977863,0.04289243154067357,0.09761672188059499,0.24292283496881623,0.8292861395302213,0.04289243154067357,0.7570771650311838,0.902383278119405,0.01342832469775475,0.004929366523051027,0.007593911917098446,0.023510362694300506,3.0248264554132063,0.01611776814236841,2.9924539146560956,3.0472793421974766,0.01830890962302436,0.005468257594465645,0.01082913411927099,0.029705293864908777
link,random,0.36,0.3601263601263601,1026,30,0.3601263601263601,0.0,0.16107488376745,0.043561865755390575,0.09407101800633189,0.2400684093019876,0.8389251162325501,0.04356186575539057,0.7599315906980124,0.905928981993668,0.011593264248704662,0.0033989560364350315,0.006476683937823835,0.020077720207253888,3.0337628530502103,0.013329930016563175,3.0099124906070784,3.0526563110072167,0.015319020016342706,0.004454323568434391,0.008981064796379702,0.023679165519774958
link,random,0.38,0.38013338013338016,1083,30,0.38013338013338005,0.0,0.149632879649951,0.04496249280420515,0.07280407017409601,0.22380030661573974,0.850367120350049,0.044962492804205154,0.7761996933842602,0.9271959298259039,0.010492227979274614,0.0033606524979957783,0.006476683937823835,0.016790803108808285,3.0402471118329784,0.011685412892029165,3.020224247419122,3.0562236413965356,0.013107429000045221,0.003932600835175898,0.007809700289280159,0.02037928712843663
link,random,0.4,0.40014040014040014,1140,30,0.40014040014040003,0.0,0.1422035822679531,0.04477488067552596,0.067410390233273,0.2057134234666044,0.8577964177320467,0.04477488067552596,0.7942865765333956,0.932589609766727,0.00876511226252159,0.0026986034184569314,0.0058290155440414515,0.014248704663212436,3.045073631420451,0.010154614211575553,3.0269157840420635,3.060449483058371,0.011491780807244282,0.0033753675992746436,0.006413940844712214,0.017644075794107282
link,td,0.0,0.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
link,td,0.02,0.020007020007020006,57,1,0.020007020007020006,0.0,0.6395772587638365,0.0,0.6395772587638365,0.6395772587638365,0.36042274123616347,0.0,0.36042274123616347,0.36042274123616347,0.8847150259067358,0.0,0.8847150259067358,0.8847150259067358,1.2839006995534956,0.0,1.2839006995534956,1.2839006995534956,0.5906950853465525,0.0,0.5906950853465525,0.5906950853465525
link,td,0.04,0.04001404001404001,114,1,0.04001404001404001,0.0,0.536818733883373,0.0,0.536818733883373,0.536818733883373,0.463181266116627,0.0,0.463181266116627,0.463181266116627,0.8329015544041452,0.0,0.8329015544041452,0.8329015544041452,1.6865128822692046,0.0,1.6865128822692046,1.6865128822692046,0.46601575779502624,0.0,0.46601575779502624,0.46601575779502624
link,td,0.06,0.06002106002106002,171,1,0.06002106002106002,0.0,0.45924332401115997,0.0,0.45924332401115997,0.45924332401115997,0.54075667598884,0.0,0.54075667598884,0.54075667598884,0.8031088082901554,0.0,0.8031088082901554,0.8031088082901554,1.9420696787205076,0.0,1.9420696787205076,1.9420696787205076,0.38738586701699623,0.0,0.38738586701699623,0.38738586701699623
link,td,0.08,0.08002808002808003,228,1,0.08002808002808003,0.0,0.4071884198301325,0.0,0.4071884198301325,0.4071884198301325,0.5928115801698675,0.0,0.5928115801698675,0.5928115801698675,0.7091968911917098,0.0,0.7091968911917098,0.7091968911917098,2.1879574409848486,0.0,2.1879574409848486,2.1879574409848486,0.31236901290820557,0.0,0.31236901290820557,0.31236901290820557
link,td,0.1,0.10003510003510004,285,1,0.10003510003510004,0.0,0.33093897531026545,0.0,0.33093897531026545,0.33093897531026545,0.6690610246897346,0.0,0.6690610246897346,0.6690610246897346,0.6191709844559586,0.0,0.6191709844559586,0.6191709844559586,2.423853439031185,0.0,2.423853439031185,2.423853439031185,0.2535051686730386,0.0,0.2535051686730386,0.2535051686730386
link,td,0.12,0.12004212004212005,342,1,0.12004212004212005,0.0,0.2664014708482841,0.0,0.2664014708482841,0.2664014708482841,0.733598529151716,0.0,0.733598529151716,0.733598529151716,0.5757772020725388,0.0,0.5757772020725388,0.5757772020725388,2.5856388188175425,0.0,2.5856388188175425,2.5856388188175425,0.19315767333613795,0.0,0.19315767333613795,0.19315767333613795
link,td,0.14,0.14004914004914004,399,1,0.14004914004914004,0.0,0.24018476095112587,0.0,0.24018476095112587,0.24018476095112587,0.7598152390488742,0.0,0.7598152390488742,0.7598152390488742,0.5110103626943006,0.0,0.5110103626943006,0.5110103626943006,2.715078381588712,0.0,2.715078381588712,2.715078381588712,0.15851478644123135,0.0,0.15851478644123135,0.15851478644123135
link,td,0.16,0.16005616005616005,456,1,0.16005616005616005,0.0,0.22334593158771307,0.0,0.22334593158771307,0.22334593158771307,0.7766540684122869,0.0,0.7766540684122869,0.7766540684122869,0.3775906735751296,0.0,0.3775906735751296,0.3775906735751296,2.797165437097675,0.0,2.797165437097675,2.797165437097675,0.11041451855487575,0.0,0.11041451855487575,0.11041451855487575
link,td,0.18,0.18006318006318006,513,1,0.18006318006318006,0.0,0.1997375984080908,0.0,0.1997375984080908,0.1997375984080908,0.8002624015919092,0.0,0.8002624015919092,0.8002624015919092,0.23316062176165803,0.0,0.23316062176165803,0.23316062176165803,2.9302651422552892,0.0,2.9302651422552892,2.9302651422552892,0.051719834083988045,0.0,0.051719834083988045,0.051719834083988045
link,td,0.2,0.20007020007020007,570,1,0.20007020007020007,0.0,0.19249819627711573,0.0,0.19249819627711573,0.19249819627711573,0.8075018037228843,0.0,0.8075018037228843,0.8075018037228843,0.20660621761658032,0.0,0.20660621761658032,0.20660621761658032,2.9420113607138028,0.0,2.9420113607138028,2.9420113607138028,0.04851288379749813,0.0,0.04851288379749813,0.04851288379749813
link,td,0.22,0.22007722007722008,627,1,0.22007722007722008,0.0,0.18256576452373735,0.0,0.18256576452373735,0.18256576452373735,0.8174342354762627,0.0,0.8174342354762627,0.8174342354762627,0.12823834196891193,0.0,0.12823834196891193,0.12823834196891193,2.976257580437267,0.0,2.976257580437267,2.976257580437267,0.036520476306740074,0.0,0.036520476306740074,0.036520476306740074
link,td,0.24,0.2400842400842401,684,1,0.2400842400842401,0.0,0.17620577959067377,0.0,0.17620577959067377,0.17620577959067377,0.8237942204093263,0.0,0.8237942204093263,0.8237942204093263,0.10362694300518135,0.0,0.10362694300518135,0.10362694300518135,2.993954072487673,0.0,2.993954072487673,2.993954072487673,0.029974855269778392,0.0,0.029974855269778392,0.029974855269778392
link,td,0.26,0.2600912600912601,741,1,0.2600912600912601,0.0,0.17201753031796704,0.0,0.17201753031796704,0.17201753031796704,0.8279824696820329,0.0,0.8279824696820329,0.8279824696820329,0.07253886010362694,0.0,0.07253886010362694,0.07253886010362694,3.0148035492754834,0.0,3.0148035492754834,3.0148035492754834,0.022219601903998427,0.0,0.022219601903998427,0.022219601903998427
link,td,0.28,0.2800982800982801,798,1,0.2800982800982801,0.0,0.16961463531220072,0.0,0.16961463531220072,0.16961463531220072,0.8303853646877992,0.0,0.8303853646877992,0.8303853646877992,0.05634715025906736,0.0,0.05634715025906736,0.05634715025906736,3.0277382185315114,0.0,3.0277382185315114,3.0277382185315114,0.017287372231111025,0.0,0.017287372231111025,0.017287372231111025
link,td,0.3,0.3001053001053001,855,1,0.3001053001053001,0.0,0.16763012040948994,0.0,0.16763012040948994,0.16763012040948994,0.8323698795905101,0.0,0.8323698795905101,0.8323698795905101,0.04598445595854922,0.0,0.04598445595854922,0.04598445595854922,3.0326840873041094,0.0,3.0326840873041094,3.0326840873041094,0.015620124031714692,0.0,0.015620124031714692,0.015620124031714692
link,td,0.32,0.3201123201123201,912,1,0.3201123201123201,0.0,0.16395105352768585,0.0,0.16395105352768585,0.16395105352768585,0.8360489464723142,0.0,0.8360489464723142,0.8360489464723142,0.019430051813471502,0.0,0.019430051813471502,0.019430051813471502,3.045935633048231,0.0,3.045935633048231,3.045935633048231,0.01118911774099868,0.0,0.01118911774099868,0.01118911774099868
link,td,0.34,0.34011934011934014,969,1,0.34011934011934014,0.0,0.16292413045275994,0.0,0.16292413045275994,0.16292413045275994,0.83707586954724,0.0,0.83707586954724,0.83707586954724,0.01683937823834197,0.0,0.01683937823834197,0.01683937823834197,3.0477149616140826,0.0,3.0477149616140826,3.0477149616140826,0.010614234652866263,0.0,0.010614234652866263,0.010614234652866263
link,td,0.36,0.3601263601263601,1026,1,0.3601263601263601,0.0,0.15892078723827782,0.0,0.15892078723827782,0.15892078723827782,0.8410792127617222,0.0,0.8410792127617222,0.8410792127617222,0.01489637305699482,0.0,0.01489637305699482,0.01489637305699482,3.051886969063733,0.0,3.051886969063733,3.051886969063733,0.009247813805945948,0.0,0.009247813805945948,0.009247813805945948
link,td,0.38,0.38013338013338016,1083,1,0.38013338013338016,0.0,0.15772176477339964,0.0,0.15772176477339964,0.15772176477339964,0.8422782352266004,0.0,0.8422782352266004,0.8422782352266004,0.014248704663212436,0.0,0.014248704663212436,0.014248704663212436,3.053563350481014,0.0,3.053563350481014,3.053563350481014,0.008693039696211788,0.0,0.008693039696211788,0.008693039696211788
link,td,0.4,0.40014040014040014,1140,1,0.40014040014040014,0.0,0.155813659022981,0.0,0.155813659022981,0.155813659022981,0.844186340977019,0.0,0.844186340977019,0.844186340977019,0.011658031088082903,0.0,0.011658031088082903,0.011658031088082903,3.0571773301415015,0.0,3.0571773301415015,3.0571773301415015,0.007467987043070083,0.0,0.007467987043070083,0.007467987043070083
node,lscc,0.0,0.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
node,lscc,0.02,0.020196191575302943,35,1,0.041067041067041066,0.020196191575302943,0.8627039021319882,0.0,0.8627039021319882,0.8627039021319882,0.13729609786801178,0.0,0.13729609786801178,0.13729609786801178,0.822538860103627,0.0,0.822538860103627,0.822538860103627,0.6354558627301813,0.0,0.6354558627301813,0.6354558627301813,0.8056447819320347,0.0,0.8056447819320347,0.8056447819320347
node,lscc,0.04,0.03981534910559723,69,1,0.0716040716040716,0.03981534910559723,0.769083096640576,0.0,0.769083096640576,0.769083096640576,0.23091690335942405,0.0,0.23091690335942405,0.23091690335942405,0.7305699481865285,0.0,0.7305699481865285,0.7305699481865285,1.085404344541351,0.0,1.085404344541351,1.085404344541351,0.663681294483466,0.0,0.663681294483466,0.663681294483466
node,lscc,0.06,0.06001154068090017,104,1,0.10565110565110565,0.06001154068090017,0.6884113251251963,0.0,0.6884113251251963,0.6884113251251963,0.3115886748748037,0.0,0.3115886748748037,0.3115886748748037,0.6748704663212436,0.0,0.6748704663212436,0.6748704663212436,1.4143538430621754,0.0,1.4143538430621754,1.4143538430621754,0.586175037505923,0.0,0.586175037505923,0.586175037505923
node,lscc,0.08,0.08020773225620312,139,1,0.14426114426114425,0.08020773225620312,0.5562436644726326,0.0,0.5562436644726326,0.5562436644726326,0.4437563355273674,0.0,0.4437563355273674,0.4437563355273674,0.6062176165803109,0.0,0.6062176165803109,0.6062176165803109,1.7047595261243726,0.0,1.7047595261243726,1.7047595261243726,0.5006496197041252,0.0,0.5006496197041252,0.5006496197041252
node,lscc,0.1,0.0998268897864974,173,1,0.17725517725517725,0.0998268897864974,0.46790177835370916,0.0,0.46790177835370916,0.46790177835370916,0.5320982216462908,0.0,0.5320982216462908,0.5320982216462908,0.4967616580310881,0.0,0.4967616580310881,0.4967616580310881,2.074423192220875,0.0,2.074423192220875,2.074423192220875,0.3767600832396468,0.0,0.3767600832396468,0.3767600832396468
node,lscc,0.12,0.12002308136180034,208,1,0.21095121095121094,0.12002308136180034,0.4355398066630712,0.0,0.4355398066630712,0.4355398066630712,0.5644601933369289,0.0,0.5644601933369289,0.5644601933369289,0.4410621761658031,0.0,0.4410621761658031,0.4410621761658031,2.256837523651185,0.0,2.256837523651185,2.256837523651185,0.31896381480662334,0.0,0.31896381480662334,0.31896381480662334
node,lscc,0.14,0.1402192729371033,243,1,0.24113724113724114,0.1402192729371033,0.38734100233230734,0.0,0.38734100233230734,0.38734100233230734,0.6126589976676926,0.0,0.6126589976676926,0.6126589976676926,0.2305699481865285,0.0,0.2305699481865285,0.2305699481865285,2.550852980400533,0.0,2.550852980400533,2.550852980400533,0.19219703928465942,0.0,0.19219703928465942,0.19219703928465942
node,lscc,0.16,0.15983843046739757,277,1,0.2751842751842752,0.15983843046739757,0.34958445556685835,0.0,0.34958445556685835,0.34958445556685835,0.6504155444331416,0.0,0.6504155444331416,0.6504155444331416,0.19818652849740934,0.0,0.19818652849740934,0.19818652849740934,2.6805149685382497,0.0,2.6805149685382497,2.6805149685382497,0.14646660409785878,0.0,0.14646660409785878,0.14646660409785878
node,lscc,0.18,0.18003462204270052,312,1,0.31133731133731135,0.18003462204270052,0.3037609868005061,0.0,0.3037609868005061,0.3037609868005061,0.6962390131994939,0.0,0.6962390131994939,0.6962390131994939,0.07901554404145078,0.0,0.07901554404145078,0.07901554404145078,2.889982076815747,0.0,2.889982076815747,2.889982076815747,0.06521260285647693,0.0,0.06521260285647693,0.06521260285647693
node,lscc,0.2,0.20023081361800346,347,1,0.34503334503334504,0.20023081361800346,0.29085094044275184,0.0,0.29085094044275184,0.29085094044275184,0.7091490595572482,0.0,0.7091490595572482,0.7091490595572482,0.0705958549222798,0.0,0.0705958549222798,0.0705958549222798,2.9566704361413727,0.0,2.9566704361413727,2.9566704361413727,0.040627289212121304,0.0,0.040627289212121304,0.040627289212121304
node,lscc,0.22,0.21984997114829774,381,1,0.36995436995437,0.21984997114829774,0.2732339454944857,0.0,0.2732339454944857,0.2732339454944857,0.7267660545055143,0.0,0.7267660545055143,0.7267660545055143,0.0705958549222798,0.0,0.0705958549222798,0.0705958549222798,2.9699974669789824,0.0,2.9699974669789824,2.9699974669789824,0.03626100957810762,0.0,0.03626100957810762,0.03626100957810762
node,lscc,0.24,0.2400461627236007,416,1,0.3990873990873991,0.2400461627236007,0.27061089999067256,0.0,0.27061089999067256,0.27061089999067256,0.7293891000093274,0.0,0.7293891000093274,0.7293891000093274,0.048575129533678756,0.0,0.048575129533678756,0.048575129533678756,2.977794677439059,0.0,2.977794677439059,2.977794677439059,0.03367165413911419,0.0,0.03367165413911419,0.03367165413911419
node,lscc,0.26,0.26024235429890363,451,1,0.43383643383643383,0.26024235429890363,0.26921198284550846,0.0,0.26921198284550846,0.26921198284550846,0.7307880171544916,0.0,0.7307880171544916,0.7307880171544916,0.04598445595854922,0.0,0.04598445595854922,0.04598445595854922,2.982163916443778,0.0,2.982163916443778,2.982163916443778,0.03222081853157666,0.0,0.03222081853157666,0.03222081853157666
node,lscc,0.28,0.27986151182919794,485,1,0.4650754650754651,0.27986151182919794,0.2655749832751805,0.0,0.2655749832751805,0.2655749832751805,0.7344250167248195,0.0,0.7344250167248195,0.7344250167248195,0.04404145077720207,0.0,0.04404145077720207,0.04404145077720207,2.9879057497546806,0.0,2.9879057497546806,2.9879057497546806,0.030204085742428638,0.0,0.030204085742428638,0.030204085742428638
node,lscc,0.3,0.3000577034045009,520,1,0.49526149526149527,0.3000577034045009,0.26355611314851024,0.0,0.26355611314851024,0.26355611314851024,0.7364438868514898,0.0,0.7364438868514898,0.7364438868514898,0.036917098445595854,0.0,0.036917098445595854,0.036917098445595854,2.9909651357502844,0.0,2.9909651357502844,2.9909651357502844,0.029198887902353712,0.0,0.029198887902353712,0.029198887902353712
node,lscc,0.32,0.32025389497980383,555,1,0.5240435240435241,0.32025389497980383,0.2575833447954833,0.0,0.2575833447954833,0.2575833447954833,0.7424166552045167,0.0,0.7424166552045167,0.7424166552045167,0.036917098445595854,0.0,0.036917098445595854,0.036917098445595854,2.9973907488542446,0.0,2.9973907488542446,2.9973907488542446,0.027081537323831874,0.0,0.027081537323831874,0.027081537323831874
node,lscc,0.34,0.3398730525100981,589,1,0.5531765531765532,0.3398730525100981,0.2428378988409139,0.0,0.2428378988409139,0.2428378988409139,0.7571621011590861,0.0,0.7571621011590861,0.7571621011590861,0.034974093264248704,0.0,0.034974093264248704,0.034974093264248704,3.0326109845421856,0.0,3.0326109845421856,3.0326109845421856,0.015442673636952923,0.0,0.015442673636952923,0.015442673636952923
node,lscc,0.36,0.36006924408540103,624,1,0.5795015795015795,0.36006924408540103,0.24179010894097008,0.0,0.24179010894097008,0.24179010894097008,0.7582098910590299,0.0,0.7582098910590299,0.7582098910590299,0.02979274611398964,0.0,0.02979274611398964,0.02979274611398964,3.033369608630294,0.0,3.033369608630294,3.033369608630294,0.015196373955511704,0.0,0.015196373955511704,0.015196373955511704
node,lscc,0.38,0.380265435660704,659,1,0.6065286065286065,0.380265435660704,0.2377493979305652,0.0,0.2377493979305652,0.2377493979305652,0.7622506020694348,0.0,0.7622506020694348,0.7622506020694348,0.01683937823834197,0.0,0.01683937823834197,0.01683937823834197,3.0399446638526513,0.0,3.0399446638526513,3.0399446638526513,0.013055770079726964,0.0,0.013055770079726964,0.013055770079726964
node,lscc,0.4,0.3998845931909983,693,1,0.6342576342576343,0.3998845931909983,0.23522651610949127,0.0,0.23522651610949127,0.23522651610949127,0.7647734838905087,0.0,0.7647734838905087,0.7647734838905087,0.01683937823834197,0.0,0.01683937823834197,0.01683937823834197,3.043755446954001,0.0,3.043755446954001,3.043755446954001,0.011818537201657384,0.0,0.011818537201657384,0.011818537201657384
node,od_eff,0.0,0.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
node,od_eff,0.02,0.020196191575302943,35,1,0.036504036504036504,0.020196191575302943,0.45636170901148193,0.0,0.45636170901148193,0.45636170901148193,0.543638290988518,0.0,0.543638290988518,0.543638290988518,0.944300518134715,0.0,0.944300518134715,0.944300518134715,1.034429662357582,0.0,1.034429662357582,1.034429662357582,0.6742361143211985,0.0,0.6742361143211985,0.6742361143211985
node,od_eff,0.04,0.03981534910559723,69,1,0.07932607932607932,0.03981534910559723,0.2554094929455515,0.0,0.2554094929455515,0.2554094929455515,0.7445905070544485,0.0,0.7445905070544485,0.7445905070544485,0.8309585492227979,0.0,0.8309585492227979,0.8309585492227979,1.882947839612146,0.0,1.882947839612146,1.882947839612146,0.399799706780553,0.0,0.399799706780553,0.399799706780553
node,od_eff,0.06,0.06001154068090017,104,1,0.11512811512811513,0.06001154068090017,0.2012390409733282,0.0,0.2012390409733282,0.2012390409733282,0.7987609590266718,0.0,0.7987609590266718,0.7987609590266718,0.8031088082901554,0.0,0.8031088082901554,0.8031088082901554,2.1382957706229466,0.0,2.1382957706229466,2.1382957706229466,0.3155983963586759,0.0,0.3155983963586759,0.3155983963586759
node,od_eff,0.08,0.08020773225620312,139,1,0.14917514917514918,0.08020773225620312,0.1405104635573685,0.0,0.1405104635573685,0.1405104635573685,0.8594895364426315,0.0,0.8594895364426315,0.8594895364426315,0.7610103626943006,0.0,0.7610103626943006,0.7610103626943006,2.421553811261931,0.0,2.421553811261931,2.421553811261931,0.22547151218789416,0.0,0.22547151218789416,0.22547151218789416
node,od_eff,0.1,0.0998268897864974,173,1,0.18041418041418042,0.0998268897864974,0.09476625863299208,0.0,0.09476625863299208,0.09476625863299208,0.905233741367008,0.0,0.905233741367008,0.905233741367008,0.719559585492228,0.0,0.719559585492228,0.719559585492228,2.5902902244091277,0.0,2.5902902244091277,2.5902902244091277,0.17560466883621337,0.0,0.17560466883621337,0.17560466883621337
node,od_eff,0.12,0.12002308136180034,208,1,0.21200421200421202,0.12002308136180034,0.06342559688629854,0.0,0.06342559688629854,0.06342559688629854,0.9365744031137014,0.0,0.9365744031137014,0.9365744031137014,0.5116580310880829,0.0,0.5116580310880829,0.5116580310880829,2.7581881879943513,0.0,2.7581881879943513,2.7581881879943513,0.11357976726753083,0.0,0.11357976726753083,0.11357976726753083
node,od_eff,0.14,0.1402192729371033,243,1,0.2435942435942436,0.1402192729371033,0.04710473650178059,0.0,0.04710473650178059,0.04710473650178059,0.9528952634982194,0.0,0.9528952634982194,0.9528952634982194,0.46632124352331605,0.0,0.46632124352331605,0.46632124352331605,2.8295786646054024,0.0,2.8295786646054024,2.8295786646054024,0.08735099917291259,0.0,0.08735099917291259,0.08735099917291259
node,od_eff,0.16,0.15983843046739757,277,1,0.2685152685152685,0.15983843046739757,0.039341255765591936,0.0,0.039341255765591936,0.039341255765591936,0.9606587442344081,0.0,0.9606587442344081,0.9606587442344081,0.44559585492227977,0.0,0.44559585492227977,0.44559585492227977,2.87184735721846,0.0,2.87184735721846,2.87184735721846,0.07754838506895398,0.0,0.07754838506895398,0.07754838506895398
node,od_eff,0.18,0.18003462204270052,312,1,0.28992628992628994,0.18003462204270052,0.032056864904507903,0.0,0.032056864904507903,0.032056864904507903,0.9679431350954921,0.0,0.9679431350954921,0.9679431350954921,0.4410621761658031,0.0,0.4410621761658031,0.4410621761658031,2.905658260039944,0.0,2.905658260039944,2.905658260039944,0.06591965897830364,0.0,0.06591965897830364,0.06591965897830364
node,od_eff,0.2,0.20023081361800346,347,1,0.31695331695331697,0.20023081361800346,0.021977009706845133,0.0,0.021977009706845133,0.021977009706845133,0.9780229902931549,0.0,0.9780229902931549,0.9780229902931549,0.4099740932642487,0.0,0.4099740932642487,0.4099740932642487,2.959778801477166,0.0,2.959778801477166,2.959778801477166,0.047476158872052886,0.0,0.047476158872052886,0.047476158872052886
node,od_eff,0.22,0.21984997114829774,381,1,0.34713934713934713,0.21984997114829774,0.01682398769211346,0.0,0.01682398769211346,0.01682398769211346,0.9831760123078865,0.0,0.9831760123078865,0.9831760123078865,0.38406735751295334,0.0,0.38406735751295334,0.38406735751295334,2.9914654147013873,0.0,2.9914654147013873,2.9914654147013873,0.03524212805414272,0.0,0.03524212805414272,0.03524212805414272
node,od_eff,0.24,0.2400461627236007,416,1,0.3783783783783784,0.2400461627236007,0.010606761011001846,0.0,0.010606761011001846,0.010606761011001846,0.9893932389889981,0.0,0.9893932389889981,0.9893932389889981,0.2772020725388601,0.0,0.2772020725388601,0.2772020725388601,3.0258928723250347,0.0,3.0258928723250347,3.0258928723250347,0.02164789509342903,0.0,0.02164789509342903,0.02164789509342903
