component,strategy,run,seed,target_fraction,fraction,n_removed,edge_fraction_lost,node_fraction_lost,od_eff,od_eff_norm,od_eff_loss,lscc,lscc_norm,penalized_total_distance,td_loss,reachable_demand_share
link,random,8,20460913,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,0.00011741328164369575,0.17476690921447197,0.8252330907855281,0.0103866128101558,0.011658031088082903,6327868473.093092,3.0193889621192733,0.020838010722856817
link,random,8,20460913,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,0.00011130688036447135,0.16567767447838921,0.8343223255216108,0.0103866128101558,0.011658031088082903,6349533789.281895,3.033150520710508,0.01625597344424461
link,random,9,20460914,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,9,20460914,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.0005937312949796233,0.8837550733176881,0.1162449266823119,0.86266589728794,0.9682642487046632,1985520654.6643264,0.26117978547627474,0.9281181225402707
link,random,9,20460914,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.000549859429211154,0.8184528325959353,0.18154716740406474,0.8199653779572995,0.9203367875647669,2404929535.802947,0.5275834622643536,0.858804736990758
link,random,9,20460914,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0005084116089305621,0.756758726590979,0.24324127340902102,0.79399884593191,0.8911917098445595,2696815952.5827265,0.7129863426791109,0.814718631071108
link,random,9,20460914,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.0004705599350416486,0.7004173999407778,0.2995826000592222,0.7311021350259665,0.8205958549222798,3030261675.043479,0.9247872140188901,0.7524646204486655
link,random,9,20460914,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.0004316011838338694,0.6424282147300199,0.3575717852699801,0.6231967686093479,0.699481865284974,3583064674.862664,1.2759212941831015,0.6361568858122405
link,random,9,20460914,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.000356770723050725,0.531044833198693,0.468955166801307,0.5395268320830929,0.6055699481865285,4166127304.9684916,1.646275941982229,0.541195950771438
link,random,9,20460914,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.00029814332971824604,0.4437793366161892,0.5562206633838108,0.4420080784766301,0.4961139896373057,4801690516.815236,2.0499783528790836,0.41799971187134966
link,random,9,20460914,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.0002509688149573888,0.3735611805180867,0.6264388194819133,0.2463935372186959,0.2765544041450777,5447008556.671855,2.4598769178516715,0.24219722867147997
link,random,9,20460914,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.00022562893314199698,0.3358433622036727,0.6641566377963273,0.17830351990767454,0.20012953367875647,5784138675.093131,2.6740180749478273,0.15981130227655857
link,random,9,20460914,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.00020718351865166152,0.3083877964062845,0.6916122035937156,0.15637622619734565,0.17551813471502592,5953774269.063916,2.7817686448100103,0.1126346962187164
link,random,9,20460914,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.0002018076400069519,0.30038592743630643,0.6996140725636936,0.15579919215233698,0.1748704663212435,5992449494.795535,2.806334701464654,0.10385940108317467
link,random,9,20460914,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.00019452320279738305,0.28954321391479404,0.710456786085206,0.10271206001154068,0.11528497409326426,6053015499.009989,2.8448055277554305,0.08896970261731779
link,random,9,20460914,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.0001830054604117988,0.2723993251683274,0.7276006748316726,0.07328332371609925,0.0822538860103627,6193445573.731028,2.9340050891374996,0.05178497564497384
link,random,9,20460914,0.28,0.2800982800982801,798,0.2800982800982801,0.0,0.00017495659008914837,0.26041877093063537,0.7395812290693646,0.03923831506058857,0.04404145077720207,6277671531.010159,2.9875044443234002,0.03128605799778743
link,random,9,20460914,0.3,0.3001053001053001,855,0.3001053001053001,0.0,0.0001724816559465465,0.2567348896477284,0.7432651103522716,0.019619157530294286,0.022020725388601035,6291806901.141357,2.996483068155801,0.028017150368303902
link,random,9,20460914,0.32,0.3201123201123201,912,0.3201123201123201,0.0,0.00013844931283830093,0.20607854706798867,0.7939214529320113,0.01673398730525101,0.01878238341968912,6316628053.426212,3.012249177382793,0.022859565865098797
link,random,9,20460914,0.34,0.34011934011934014,969,0.34011934011934014,0.0,0.00010444499494682723,0.155463919364511,0.844536080635489,0.013271783035199077,0.01489637305699482,6349206878.051298,3.032942870472922,0.01575631551843418
link,random,9,20460914,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,0.00010272094455443577,0.15289771088970996,0.8471022891102901,0.009809578765147143,0.011010362694300517,6352621979.7561035,3.0351121036286326,0.015363167183774814
link,random,9,20460914,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,0.00010222348012707478,0.15215724678550532,0.8478427532144946,0.006924408540103866,0.007772020725388601,6357620636.465568,3.0382871926319637,0.013901399706129752
link,random,9,20460914,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,8.539921865884221e-05,0.12711472914647112,0.8728852708535288,0.005770340450086555,0.006476683937823835,6375035895.385592,3.0493491639376633,0.01002015409428913
link,random,10,20460915,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,10,20460915,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.0006353273896627842,0.9456698822847781,0.05433011771522189,0.8661281015579919,0.9721502590673575,1780840485.8010979,0.13116930643554403,0.9740482557721065
link,random,10,20460915,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.0005828122960363205,0.8675024001079569,0.13249759989204313,0.8326601269474899,0.9345854922279793,2106092598.229805,0.33776569132577877,0.9241024408965938
link,random,10,20460915,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0005334950064001881,0.7940947739869426,0.20590522601305739,0.7818811309867282,0.8775906735751295,2565755418.104598,0.6297382050335842,0.842067570006598
link,random,10,20460915,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.0004949157056618338,0.7366703918786363,0.26332960812136375,0.7074437391806117,0.7940414507772021,2904814536.096462,0.8451046403754752,0.790955557218697
link,random,10,20460915,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.00046877489450000676,0.6977604090627613,0.30223959093723873,0.6503173687247548,0.7299222797927462,3135590537.030706,0.991690890519787,0.7509168759907887
link,random,10,20460915,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.000399839826936001,0.5951521817311053,0.4048478182688947,0.5753029428736296,0.6457253886010363,3996176299.5168896,1.5383250263906887,0.6041424817443768
link,random,10,20460915,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.0003637119861675873,0.5413767401516026,0.45862325984839736,0.4720138488170802,0.5297927461139896,4542071911.021487,1.8850716132833856,0.5267081286918142
link,random,10,20460915,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.00030061798338337856,0.4474628004149774,0.5525371995850226,0.20023081361800346,0.22474093264248704,5309658786.285307,2.372633930202869,0.26393318841189384
link,random,10,20460915,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.00026883202599291414,0.40015015016121763,0.5998498498387823,0.12925562608193883,0.14507772020725387,5610569909.762681,2.56376920006929,0.18846644369481833
link,random,10,20460915,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.00024689139930630526,0.36749204318586354,0.6325079568141365,0.0727062896710906,0.08160621761658031,5822627557.537768,2.698465768498996,0.13505585336376286
link,random,10,20460915,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.0002264436129733607,0.3370559939786611,0.662944006021339,0.06809001731102135,0.07642487046632125,6022902028.865654,2.82567779935464,0.08901035375008473
link,random,10,20460915,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.00021626362593725937,0.32190332261783683,0.6780966773821632,0.06462781304096941,0.07253886010362694,6115822385.583682,2.8846997366367955,0.06732276926140977
link,random,10,20460915,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.00020988819390380578,0.3124136419292855,0.6875863580707144,0.018465089440276975,0.02072538860103627,6157791470.089252,2.9113580143379254,0.05680271870034376
link,random,10,20460915,0.28,0.2800982800982801,798,0.2800982800982801,0.0,0.00018302097652706114,0.27242242054109483,0.7275775794589052,0.01788805539526832,0.020077720207253888,6270394310.331975,2.982882037806392,0.03252853781350743
link,random,10,20460915,0.3,0.3001053001053001,855,0.3001053001053001,0.0,0.00015188928560935268,0.2260836305495259,0.773916369450474,0.01788805539526832,0.020077720207253888,6292297600.436891,2.9967947546803506,0.02734743690901448
link,random,10,20460915,0.32,0.3201123201123201,912,0.3201123201123201,0.0,0.00015057244831531683,0.22412354919761054,0.7758764508023894,0.009809578765147143,0.011010362694300517,6297838106.1078825,3.000314019885251,0.02620154624135818
link,random,10,20460915,0.34,0.34011934011934014,969,0.34011934011934014,0.0,0.00013640972725182122,0.2030426718753581,0.7969573281246419,0.008078476630121177,0.009067357512953367,6320697956.785282,3.0148343329858047,0.021468652614084125
link,random,10,20460915,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,0.00013554005139248927,0.2017481798057546,0.7982518201942455,0.008078476630121177,0.009067357512953367,6324190018.6775255,3.017052450363624,0.020638843211092918
link,random,10,20460915,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,0.00011265044114396031,0.16767753311010372,0.8323224668898963,0.008078476630121177,0.009067357512953367,6329682293.316724,3.0205410797742367,0.019490366824157834
link,random,10,20460915,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,0.00011261501577498862,0.16762480328127777,0.8323751967187223,0.008078476630121177,0.009067357512953367,6329968914.632826,3.020723138323517,0.019430979978026963
link,random,11,20460916,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,11,20460916,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.000643671829285333,0.9580903844762175,0.04190961552378247,0.8499711482977496,0.9540155440414508,1796352173.8198056,0.14102215149250774,0.9634616729302258
link,random,11,20460916,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.00056240538941291,0.8371271993872701,0.1628728006127299,0.8026543566070398,0.9009067357512953,2242307577.670295,0.4242878728733967,0.8853520680307444
link,random,11,20460916,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0004998943708108544,0.7440810178991965,0.25591898210080355,0.740334679746105,0.8309585492227979,2821363609.5792775,0.7920975757773324,0.7847073767164943
link,random,11,20460916,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.0004578284411084287,0.681466870552256,0.31853312944774403,0.6722446624350836,0.7545336787564767,3173177317.8758955,1.0155655795549883,0.7240506465648607
link,random,11,20460916,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.00038050520195676197,0.5663730470272763,0.4336269529727237,0.599538372763993,0.6729274611398963,3855308401.9779305,1.4488473650118838,0.5977775348694432
link,random,11,20460916,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.000346380157223287,0.5155787202578973,0.4844212797421027,0.5556837853433353,0.6237046632124353,4281716167.4327035,1.7196966522748185,0.5422218116215494
link,random,11,20460916,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.0003030845825285518,0.4511342752501766,0.5488657247498234,0.4725908828620889,0.530440414507772,4666280947.924153,1.9639677588093067,0.4549648965531469
link,random,11,20460916,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.00027159787201360867,0.4042670469350153,0.5957329530649846,0.4004616272360069,0.4494818652849741,5064784497.343103,2.2170926103625095,0.3960064110163408
link,random,11,20460916,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.00020704655367734156,0.3081839272622027,0.6918160727377973,0.04385458742065782,0.04922279792746114,5819713955.540146,2.6966150821645614,0.14616972965852967
link,random,11,20460916,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.00016211023177061678,0.241297268605162,0.758702731394838,0.030005770340450086,0.03367875647668394,6023484236.152056,2.8260476106979984,0.08957192750064837
link,random,11,20460916,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.00014794273120675855,0.22020927710899096,0.779790722891009,0.024235429890363532,0.027202072538860107,6091089290.877913,2.8689895605669027,0.07246336893190752
link,random,11,20460916,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.00013961972715416203,0.20782068125945216,0.7921793187405478,0.024235429890363532,0.027202072538860107,6160828554.048693,2.9132871349881904,0.0573193455527666
link,random,11,20460916,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.0001362306775247421,0.20277616056625192,0.7972238394337481,0.018465089440276975,0.02072538860103627,6196813652.875872,2.9361444541062713,0.04884934701165263
link,random,11,20460916,0.28,0.2800982800982801,798,0.2800982800982801,0.0,0.00012962775201776777,0.19294786119098048,0.8070521388090195,0.015579919215233698,0.017487046632124352,6252902885.358782,2.971771686703499,0.036026191112435275
link,random,11,20460916,0.3,0.3001053001053001,855,0.3001053001053001,0.0,0.00011862622550695347,0.17657234763732005,0.82342765236268,0.012117714945181766,0.013601036269430053,6342416535.874568,3.028629723556197,0.017236317210077873
link,random,11,20460916,0.32,0.3201123201123201,912,0.3201123201123201,0.0,0.00011346238808793884,0.16888609704647237,0.8311139029535276,0.008078476630121177,0.009067357512953367,6358601597.251337,3.0389102875921954,0.013769662390303646
link,random,11,20460916,0.34,0.34011934011934014,969,0.34011934011934014,0.0,0.00011115504937450317,0.16545167761953097,0.834548322380469,0.008078476630121177,0.009067357512953367,6364310176.770564,3.042536311364106,0.012587213896764869
link,random,11,20460916,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,0.00011104729840399125,0.16529129283326485,0.8347087071667352,0.005770340450086555,0.006476683937823835,6364798647.220965,3.0428465821519732,0.012479749359350515
link,random,11,20460916,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,0.00010901474296566784,0.1622658818508786,0.8377341181491214,0.005770340450086555,0.006476683937823835,6372536576.832791,3.047761625662071,0.010595902976955542
link,random,11,20460916,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,0.00010798203928760724,0.16072872670605637,0.8392712732939436,0.0051933064050779,0.0058290155440414515,6377023083.786732,3.0506114030564366,0.009670676273226323
link,random,12,20460917,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,12,20460917,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.0006340273439685846,0.9437347948344305,0.05626520516556954,0.8545874206578188,0.9591968911917098,1767466529.1712162,0.12267432366423932,0.9771922256338286
link,random,12,20460917,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.0005892450691523023,0.8770774316497012,0.1229225683502988,0.8015002885170225,0.8996113989637305,2177213958.745645,0.38294115801630896,0.9019107783793239
link,random,12,20460917,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0005215864288385081,0.7763691362698115,0.22363086373018848,0.773802654356607,0.8685233160621761,2546509307.5197964,0.6175132978982332,0.838269785439169
link,random,12,20460917,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.0004794517397976149,0.7136526422641679,0.2863473577358321,0.7085978072706289,0.7953367875647668,2926740057.0390253,0.8590314780207239,0.7786853012600153
link,random,12,20460917,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.00043447826019582167,0.6467106752516351,0.35328932474836494,0.6485862665897288,0.727979274611399,3384105637.996925,1.1495448121034826,0.7002397721272032
link,random,12,20460917,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.00039657891308195366,0.5902983881269377,0.4097016118730623,0.5187536064627813,0.5822538860103628,3899805312.333116,1.4771112884942599,0.6145334534749839
link,random,12,20460917,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.0003653578681383782,0.5438265967686746,0.4561734032313254,0.4979803808424697,0.5589378238341969,4176640695.882821,1.6529539264528583,0.5651376598924105
link,random,12,20460917,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.0002863825885902528,0.4262737499548077,0.5737262500451923,0.189267166762839,0.21243523316062177,4978665227.905092,2.1623906451625725,0.34863968717473426
link,random,12,20460917,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.00024183509841020726,0.35996585818107824,0.6400341418189217,0.16099249855741488,0.18069948186528498,5253325143.931417,2.3368514512787266,0.2843382334215683
link,random,12,20460917,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.00019883052236001843,0.2959545578140746,0.7040454421859255,0.10617426428159261,0.11917098445595856,5685795071.291583,2.6115513537611026,0.1896881358958439
link,random,12,20460917,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.0001762920079813896,0.2624065090661296,0.7375934909338704,0.04731679169070975,0.05310880829015544,5964243949.306475,2.788418864766824,0.11101448799554953
link,random,12,20460917,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.0001550355949790247,0.23076683807317522,0.7692331619268248,0.03577611079053664,0.040155440414507776,6172814564.613658,2.9209005104509576,0.05427633526888407
link,random,12,20460917,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.0001440872349256471,0.2144704615414089,0.7855295384585911,0.03231390652048471,0.03626943005181347,6240399605.4320345,2.963829747717006,0.038691772189569415
link,random,12,20460917,0.28,0.2800982800982801,798,0.2800982800982801,0.0,0.0001376378619963615,0.20487072156784134,0.7951292784321586,0.009232544720138488,0.010362694300518135,6286760146.276728,2.9932774277598813,0.02866338138397951
link,random,12,20460917,0.3,0.3001053001053001,855,0.3001053001053001,0.0,0.00013440226512029124,0.20005461169016328,0.7999453883098367,0.009232544720138488,0.010362694300518135,6302640171.696504,3.003364236479409,0.025319432079038657
link,random,12,20460917,0.32,0.3201123201123201,912,0.3201123201123201,0.0,0.00012831051648857277,0.19098718707539367,0.8090128129246064,0.009232544720138488,0.010362694300518135,6338664526.813109,3.0262464907390925,0.0176482361818195
link,random,12,20460917,0.34,0.34011934011934014,969,0.34011934011934014,0.0,0.0001274372685356763,0.18968737802850313,0.8103126219714969,0.009232544720138488,0.010362694300518135,6345362020.832218,3.0305006615785675,0.016216039002189982
link,random,12,20460917,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,0.00012187009068779307,0.18140076469225058,0.8185992353077494,0.009232544720138488,0.010362694300518135,6361511580.266504,3.0407586751907765,0.012802803571665765
link,random,12,20460917,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,0.00011999769059032911,0.17861374116930978,0.8213862588306902,0.006347374495095211,0.007124352331606218,6369609793.499212,3.045902566695292,0.011125399487249603
link,random,12,20460917,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,0.00011925738471569956,0.17751181328030874,0.8224881867196913,0.006347374495095211,0.007124352331606218,6372918616.732086,3.048004292993234,0.010418993216400952
link,random,13,20460918,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,13,20460918,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.0006245722041054746,0.9296610414486693,0.07033895855133065,0.8655510675129833,0.9715025906735751,1961520521.8811853,0.2459351783533328,0.9373300980707775
link,random,13,20460918,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.0005553120735940253,0.8265689655623222,0.17343103443767782,0.8297749567224466,0.9313471502590673,2296254232.380756,0.45855416481806766,0.8917521230942489
link,random,13,20460918,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0005271504515276852,0.7846510532265112,0.21534894677348881,0.7836122331217542,0.8795336787564767,2598758801.541039,0.6507015729766887,0.8439020073531751
link,random,13,20460918,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.00046166187240871226,0.6871728429146471,0.3128271570853529,0.7224466243508367,0.8108808290155441,3068343787.1675515,0.9489765317609616,0.7728583987667774
link,random,13,20460918,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.0004175035261373472,0.6214441826997977,0.37855581730020227,0.6855164454702828,0.7694300518134716,3450454420.6889057,1.1916887924874244,0.7242122690523791
link,random,13,20460918,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.00034036828514363073,0.5066301900128889,0.4933698099871111,0.5856895556837853,0.6573834196891192,4253043041.336375,1.7014838137761852,0.5937971461525325
link,random,13,20460918,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.00027487847199513557,0.4091501428770943,0.5908498571229057,0.4177726485862666,0.46891191709844565,5309020188.8972645,2.3722283005183,0.37393226832725024
link,random,13,20460918,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.0002619228582273266,0.38986601638408436,0.6101339836159156,0.3941142527409117,0.4423575129533679,5460837865.3393545,2.4686611349775873,0.3535345023302265
link,random,13,20460918,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.0002131652964620025,0.3172915320389657,0.6827084679610342,0.04904789382573572,0.05505181347150259,5845574318.175648,2.7130412858025665,0.1442995546109594
link,random,13,20460918,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.0001836120958253822,0.2733022877187971,0.7266977122812028,0.04904789382573572,0.05505181347150259,6069487689.7682495,2.855268473057976,0.0820044802198001
link,random,13,20460918,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.00016892234995397723,0.25143694636089003,0.7485630536391099,0.03346797461050202,0.03756476683937824,6225288241.823757,2.954231184101478,0.041904548613255876
link,random,13,20460918,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.00014290870781609813,0.21271625164728147,0.7872837483527185,0.014425851125216388,0.016191709844559584,6270312803.599498,2.982830265671391,0.03222248928966778
link,random,13,20460918,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.00013534588041035694,0.20145916086401863,0.7985408391359814,0.009809578765147143,0.011010362694300517,6309976069.16454,3.0080239138155678,0.02388069679354905
link,random,13,20460918,0.28,0.2800982800982801,798,0.2800982800982801,0.0,9.938483339936331e-05,0.14793198787093562,0.8520680121290644,0.009809578765147143,0.011010362694300517,6350388211.471078,3.033693239815811,0.015307980635201368
link,random,13,20460918,0.3,0.3001053001053001,855,0.3001053001053001,0.0,8.629653365138547e-05,0.128450361416034,0.8715496385839661,0.009232544720138488,0.010362694300518135,6353657064.17217,3.035769577293657,0.014711259375561536
link,random,13,20460918,0.32,0.3201123201123201,912,0.3201123201123201,0.0,8.474255493707903e-05,0.12613730063549497,0.873862699364505,0.008655510675129832,0.009715025906735751,6362377051.350925,3.041308412426711,0.012822766327853969
link,random,13,20460918,0.34,0.34011934011934014,969,0.34011934011934014,0.0,6.9880703742832e-05,0.10401578455091814,0.8959842154490818,0.008078476630121177,0.009067357512953367,6364758125.88728,3.0428208434688706,0.012314497755990084
link,random,13,20460918,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,6.837301984035525e-05,0.10177163250934694,0.898228367490653,0.008078476630121177,0.009067357512953367,6371032690.8302355,3.046806374644345,0.010953287713939977
link,random,13,20460918,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,5.837066870430959e-05,0.08688336800934503,0.913116631990655,0.006924408540103866,0.007772020725388601,6383861559.630666,3.0549551239225865,0.008306612101239019
link,random,13,20460918,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,5.6227381698009316e-05,0.08369313569144313,0.9163068643085569,0.006924408540103866,0.007772020725388601,6387608928.262576,3.057335409192443,0.007522560617839833
link,random,14,20460919,0.0,0.0,0,0.0,0.0,0.0006718278773220594,1.0,0.0,0.8909405654933641,1.0,1574335933.3296878,0.0,1.0
link,random,14,20460919,0.02,0.020007020007020006,57,0.020007020007020006,0.0,0.0006141984656218565,0.9142199756135208,0.08578002438647925,0.8470859780727062,0.9507772020725388,1986092067.2101102,0.26154274012508033,0.9317455918701084
link,random,14,20460919,0.04,0.04001404001404001,114,0.04001404001404001,0.0,0.000577863944307608,0.8601368949008242,0.13986310509917577,0.8263127524523947,0.927461139896373,2206229391.1759253,0.40137142554435373,0.9152332794925419
link,random,14,20460919,0.06,0.06002106002106002,171,0.06002106002106002,0.0,0.0005292148449280966,0.7877238542669208,0.21227614573307918,0.7813040969417195,0.8769430051813472,2683896206.0769024,0.7047798689321139,0.8503106937967788
link,random,14,20460919,0.08,0.08002808002808003,228,0.08002808002808003,0.0,0.00043136238176728426,0.6420727634684006,0.3579272365315994,0.6803231390652048,0.76360103626943,3462793347.021029,1.1995263359690285,0.714639496284488
link,random,14,20460919,0.1,0.10003510003510004,285,0.10003510003510004,0.0,0.0003983438914771961,0.5929255169717211,0.40707448302827887,0.6497403346797461,0.7292746113989638,3806159776.2844276,1.4176287256776756,0.675718825790581
link,random,14,20460919,0.12,0.12004212004212005,342,0.12004212004212005,0.0,0.0003411123454207236,0.5077377062416866,0.49226229375831343,0.5049047893825735,0.5667098445595855,4591007951.786495,1.916155221126541,0.4732606370838815
link,random,14,20460919,0.14,0.14004914004914004,399,0.14004914004914004,0.0,0.0002807743414147714,0.4179260058900093,0.5820739941099907,0.257934218118869,0.2895077720207254,5351811218.334295,2.3994086681457656,0.2534800712591279
link,random,14,20460919,0.16,0.16005616005616005,456,0.16005616005616005,0.0,0.0002551606928432402,0.37980069219563184,0.6201993078043682,0.11309867282169649,0.12694300518134716,5674246664.280681,2.6042159390212016,0.1774570897908171
link,random,14,20460919,0.18,0.18006318006318006,513,0.18006318006318006,0.0,0.00019244110078826582,0.2864440540266742,0.7135559459733258,0.03519907674552799,0.03950777202072539,6079101311.808543,2.8613749347328747,0.07426274724244726
link,random,14,20460919,0.2,0.20007020007020007,570,0.20007020007020007,0.0,0.00017392266142670542,0.2588797924253607,0.7411202075746393,0.03519907674552799,0.03950777202072539,6161376875.72331,2.9136354225823493,0.05593122419802354
link,random,14,20460919,0.22,0.22007722007722008,627,0.22007722007722008,0.0,0.00016861116607294976,0.2509737564702474,0.7490262435297526,0.027120600115406807,0.030440414507772018,6192021573.470557,2.9331005806204016,0.049042354251540465
link,random,14,20460919,0.24,0.2400842400842401,684,0.2400842400842401,0.0,0.00013751503135549264,0.20468789104678814,0.7953121089532118,0.027120600115406807,0.030440414507772018,6232833075.65925,2.9590235754048613,0.04074240006048919
link,random,14,20460919,0.26,0.2600912600912601,741,0.2600912600912601,0.0,0.00013148639022919425,0.19571440047011118,0.8042855995298888,0.019042123485285632,0.021373056994818652,6276613142.066269,2.986832167891488,0.030630724790623103
link,random,14,20460919,0.28,0.2800982800982801,798,0.2800982800982801,0.0,0.00011669760997032957,0.17370164875487495,0.8262983512451251,0.017311021350259664,0.019430051813471502,6337043988.223381,3.025217143345426,0.018030029927392707
link,random,14,20460919,0.3,0.3001053001053001,855,0.3001053001053001,0.0,0.00011562866980624536,0.17211055645256523,0.8278894435474348,0.017311021350259664,0.019430051813471502,6342130814.249541,3.0284482364802954,0.016927301597390303
link,random,14,20460919,0.32,0.3201123201123201,912,0.3201123201123201,0.0,0.00011407367175574381,0.16979597841406546,0.8302040215859345,0.0075014425851125215,0.008419689119170985,6347435060.200695,3.031817432240145,0.015826533269162658
link,random,14,20460919,0.34,0.34011934011934014,969,0.34011934011934014,0.0,0.00011328944663779339,0.1686286777639698,0.8313713222360302,0.006924408540103866,0.007772020725388601,6351414669.920872,3.034345234366697,0.014981064477532976
link,random,14,20460919,0.36,0.3601263601263601,1026,0.3601263601263601,0.0,9.637344932776615e-05,0.14344961348123228,0.8565503865187677,0.006924408540103866,0.007772020725388601,6362967538.961982,3.0416834833366453,0.012597884353318083
link,random,14,20460919,0.38,0.38013338013338016,1083,0.38013338013338016,0.0,9.51298265088067e-05,0.1415985101541173,0.8584014898458827,0.006924408540103866,0.007772020725388601,6364860815.635022,3.0428860708104866,0.012206006423894536
link,random,14,20460919,0.4,0.40014040014040014,1140,0.40014040014040014,0.0,9.493316688228095e-05,0.14130578692371246,0.8586942130762876,0.006924408540103866,0.007772020725388601,6368205441.024262,3.0450105382246084,0.011470732384331954
