component,strategy,run,target_fraction,fraction,n_removed,reachable_share,reach_loss,mean_m,median_m,p90_m,p95_m
node,lscc,0,0.1,0.0998268897864974,173,0.5337593776048902,0.3375937760489025,2220.7250635085893,1993.1190000000001,5720.7559999999985,5720.7559999999985
node,lscc,0,0.12,0.12002308136180034,208,0.5204223395387607,0.350930814115032,2630.428310731447,2073.4930000000004,7034.494,7034.494
node,lscc,0,0.14,0.1402192729371033,243,0.40205612670186164,0.4692970269519311,1673.813765031099,1749.3839999999998,3382.6130000000003,3844.725500000001
node,lscc,0,0.16,0.15983843046739757,277,0.3453737149208113,0.5259794387329815,1618.7909782783588,1407.782,3489.5170000000003,3971.3126999999945
node,lscc,0,0.18,0.18003462204270052,312,0.28230063906640734,0.5890525145873854,1339.54693996063,873.2739999999999,3382.6130000000003,5118.303
node,lscc,0,0.2,0.20023081361800346,347,0.21228118921922756,0.6590719644345652,1210.3864803664922,0.0,3634.3372000000013,6913.029550000048
node,lscc,0,0.22,0.21984997114829774,381,0.20894692970269518,0.6624062239510975,1193.3160172872342,0.0,3963.387699999998,7229.746
node,lscc,0,0.24,0.2400461627236007,416,0.18671853292581272,0.68463462072798,921.3745654761905,0.0,2336.498,7229.746
node,lscc,0,0.26,0.26024235429890363,451,0.18393998332870243,0.6874131703250903,919.8184244712992,0.0,2410.886,7229.746
node,lscc,0,0.28,0.27986151182919794,485,0.18310641844956932,0.6882467352042234,918.4127374810317,0.0,2412.5840000000003,7229.746
node,lscc,0,0.3,0.3000577034045009,520,0.17977215893303697,0.6915809947207557,915.3069922720247,0.0,2412.5840000000003,7229.746
node,lscc,0,0.32,0.32025389497980383,555,0.15337593776048902,0.7179772158933038,775.036579710145,0.0,2781.376600000006,7229.746
node,lscc,0,0.34,0.3398730525100981,589,0.15337593776048902,0.7179772158933038,775.036579710145,0.0,2781.376600000006,7229.746
node,lscc,0,0.36,0.36006924408540103,624,0.15337593776048902,0.7179772158933038,775.036579710145,0.0,2781.376600000006,7229.746
node,lscc,0,0.38,0.380265435660704,659,0.14837454848569048,0.7229786051681022,786.5398539325842,0.0,2933.7165999999975,7229.746
node,lscc,0,0.4,0.3998845931909983,693,0.14809669352597943,0.7232564601278133,785.970951219512,0.0,2952.8194000000017,7229.746
node,od_eff,0,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,od_eff,0,0.02,0.020196191575302943,35,0.7768824673520422,0.09447068630175048,1631.4889202432046,1695.814,2593.051000000001,3515.656
node,od_eff,0,0.04,0.03981534910559723,69,0.6765768268963601,0.19477632675743262,1592.9014562628336,1634.0829999999996,2800.7254,3565.044
node,od_eff,0,0.06,0.06001154068090017,104,0.6446235065295916,0.22672964712420118,1587.2511775862067,1643.8345,2890.768000000001,3565.044
node,od_eff,0,0.08,0.08020773225620312,139,0.6137816060016671,0.25757154765212564,1683.0568515165232,1775.263,2998.365600000002,4025.324000000001
node,od_eff,0,0.1,0.0998268897864974,173,0.5771047513198111,0.29424840233398164,1722.714364467983,1786.171,3453.377800000002,4026.017
node,od_eff,0,0.12,0.12002308136180034,208,0.4667963323145318,0.4045568213392609,1821.4550089285715,1970.7515,3929.7860000000023,4128.325
node,od_eff,0,0.14,0.1402192729371033,243,0.4492914698527369,0.42206168380105585,2967.7754273345704,3712.474,5304.331800000001,5781.128000000001
node,od_eff,0,0.16,0.15983843046739757,277,0.441511530980828,0.4298416226729647,3029.411926998112,3867.3559999999998,5568.568000000001,6062.674599999997
node,od_eff,0,0.18,0.18003462204270052,312,0.3178660739094193,0.5534870797443734,3196.0993225524476,3764.170999999999,5492.1503,6406.150000000001
node,od_eff,0,0.2,0.20023081361800346,347,0.30591831064184494,0.5654348430119478,3111.322871934605,3712.474,5303.531000000001,6325.543000000001
node,od_eff,0,0.22,0.21984997114829774,381,0.29174770769658237,0.5796054459572104,4637.95554952381,4523.9299999999985,8332.661000000002,9477.355299999996
node,od_eff,0,0.24,0.2400461627236007,416,0.26090580716865797,0.6104473464851348,4361.067851970181,4168.478999999998,8332.661000000002,9773.804000000002
node,od_eff,0,0.26,0.26024235429890363,451,0.07585440400111142,0.7954987496526813,11.650051282051281,0.0,0.0,0.0
node,od_eff,0,0.28,0.27986151182919794,485,0.027229786051681023,0.8441233676021117,32.453714285714284,0.0,0.0,337.559
node,od_eff,0,0.3,0.3000577034045009,520,0.024729091414281746,0.846624062239511,0.0,0.0,0.0,0.0
node,od_eff,0,0.32,0.32025389497980383,555,0.024729091414281746,0.846624062239511,0.0,0.0,0.0,0.0
node,od_eff,0,0.34,0.3398730525100981,589,0.021672686857460405,0.8496804667963324,0.0,0.0,0.0,0.0
node,od_eff,0,0.36,0.36006924408540103,624,0.021672686857460405,0.8496804667963324,0.0,0.0,0.0,0.0
node,od_eff,0,0.38,0.380265435660704,659,0.021672686857460405,0.8496804667963324,0.0,0.0,0.0,0.0
node,od_eff,0,0.4,0.3998845931909983,693,0.021672686857460405,0.8496804667963324,0.0,0.0,0.0,0.0
node,odbc,0,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,odbc,0,0.02,0.020196191575302943,35,0.8510697415948875,0.02028341205890527,1867.1469327456741,2062.474,2949.2562,3563.884
node,odbc,0,0.04,0.03981534910559723,69,0.8271742150597389,0.04417893859405386,1959.2295377897215,2097.3880000000004,3187.533,3563.884
node,odbc,0,0.06,0.06001154068090017,104,0.7991108641289247,0.072242289524868,2267.0431728094577,2201.026,4475.729,5928.205000000001
node,odbc,0,0.08,0.08020773225620312,139,0.7399277577104751,0.1314253959433176,2579.6024337213676,2484.452,5145.7660000000005,6429.203000000001
node,odbc,0,0.1,0.0998268897864974,173,0.7163100861350375,0.15504306751875518,3373.8258269976727,3361.459,6440.653600000002,7075.258000000001
node,odbc,0,0.12,0.12002308136180034,208,0.7046401778271743,0.16671297582661848,3577.4851711356473,3735.751,6733.432,7229.746
node,odbc,0,0.14,0.1402192729371033,243,0.6988052236732426,0.17254792998055013,3625.4767646123264,3712.474,6823.711000000001,7636.2176
node,odbc,0,0.16,0.15983843046739757,277,0.5101417060294526,0.3612114476243401,2843.6875354030503,3175.2480000000005,5317.310000000001,5791.328
node,odbc,0,0.18,0.18003462204270052,312,0.47735482078355096,0.3939983328702418,2929.710059371362,3343.9030000000007,5361.664399999998,5891.613349999955
node,odbc,0,0.2,0.20023081361800346,347,0.45734926368435674,0.414003889969436,2913.800890643986,3343.9030000000007,5493.25,7075.258000000001
node,odbc,0,0.22,0.21984997114829774,381,0.42317310363989996,0.4481800500138928,2765.9266454366384,3173.987,5642.261000000001,7075.258000000001
node,odbc,0,0.24,0.2400461627236007,416,0.3928869130313976,0.4784662406223951,2849.147664780764,3841.175,5307.588000000001,5781.128000000001
node,odbc,0,0.26,0.26024235429890363,451,0.3867741039177549,0.4845790497360378,2848.4800272988505,3824.6205,5303.531000000001,5781.128000000001
node,odbc,0,0.28,0.27986151182919794,485,0.38149485968324537,0.48985829397054736,2821.4869643117263,3734.895,5246.970799999999,5781.128000000001
node,odbc,0,0.3,0.3000577034045009,520,0.36537927202000553,0.5059738816337872,2839.1062448669204,3867.432,5303.531000000001,5781.128000000001
node,odbc,0,0.32,0.32025389497980383,555,0.3645457071408725,0.5068074465129202,2833.764302591464,3861.5110000000004,5303.531000000001,5781.128000000001
node,odbc,0,0.34,0.3398730525100981,589,0.2964712420116699,0.5748819116421229,2521.598396438613,3210.997,5576.977000000001,5781.128000000001
node,odbc,0,0.36,0.36006924408540103,624,0.2559044178938594,0.6154487357599333,2143.1924723127036,958.3520000000002,5781.128000000001,5781.128000000001
node,odbc,0,0.38,0.380265435660704,659,0.25451514309530426,0.6168380105584885,2141.47884279476,894.1980000000003,5781.128000000001,5781.128000000001
node,odbc,0,0.4,0.3998845931909983,693,0.25451514309530426,0.6168380105584885,2141.47884279476,894.1980000000003,5781.128000000001,5781.128000000001
node,random,1,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,1,0.02,0.020196191575302943,35,0.8466240622395109,0.024729091414281812,1683.391489990154,1819.571,2478.137,3563.884
node,random,1,0.04,0.03981534910559723,69,0.7791053070297305,0.09224784662406227,1694.8689810984306,1791.323,2631.078800000004,3571.139
node,random,1,0.06,0.06001154068090017,104,0.6740761322589608,0.19727702139483194,1752.238157873042,1833.7420000000002,2533.8040000000005,3251.1345
node,random,1,0.08,0.08020773225620312,139,0.6404556821339261,0.23089747151986661,1896.4089132321042,2052.98,3025.0769999999998,3492.4509999999955
node,random,1,0.1,0.0998268897864974,173,0.5784940261183662,0.29285912753542653,2212.9919044188277,2270.2990000000004,4208.569,4612.682
node,random,1,0.12,0.12002308136180034,208,0.5262572936926924,0.34509585996110037,2950.105584477297,2646.6729999999993,5590.0329999999985,5966.715999999999
node,random,1,0.14,0.1402192729371033,243,0.4726312864684635,0.39872186718532926,2676.1834121105226,2361.086,5089.2789999999995,5477.967999999999
node,random,1,0.16,0.15983843046739757,277,0.16004445679355375,0.711308696860239,1386.7886753472221,1912.2870000000003,2270.2990000000004,2270.2990000000004
node,random,1,0.18,0.18003462204270052,312,0.07585440400111142,0.7954987496526813,574.8636446886447,216.087,1481.787,1641.9975999999995
node,random,1,0.2,0.20023081361800346,347,0.07418727424284524,0.7971658794109475,642.8332284644196,137.45499999999998,1547.9750000000006,1722.7944999999997
node,random,1,0.22,0.21984997114829774,381,0.07252014448457905,0.7988330091692137,638.144337164751,44.755,1547.9750000000006,1735.2070000000003
node,random,1,0.24,0.2400461627236007,416,0.0558488469019172,0.8155043067518756,385.603303482587,0.0,1463.836,1628.5900000000001
node,random,1,0.26,0.26024235429890363,451,0.03667685468185607,0.8346762989719366,587.1686666666666,188.5355,1579.2188,1747.8980000000001
node,random,1,0.28,0.27986151182919794,485,0.028063350930814114,0.8432898027229786,451.22203960396047,0.0,1463.836,1463.836
node,random,1,0.3,0.3000577034045009,520,0.028063350930814114,0.8432898027229786,451.22203960396047,0.0,1463.836,1463.836
node,random,1,0.32,0.32025389497980383,555,0.028063350930814114,0.8432898027229786,451.22203960396047,0.0,1463.836,1463.836
node,random,1,0.34,0.3398730525100981,589,0.028063350930814114,0.8432898027229786,451.22203960396047,0.0,1463.836,1463.836
node,random,1,0.36,0.36006924408540103,624,0.02000555709919422,0.8513475965545985,80.97256944444446,0.0,358.8043,663.0049000000005
node,random,1,0.38,0.380265435660704,659,0.019171992220061128,0.8521811614337316,71.26501449275364,0.0,236.33920000000043,678.6051999999996
node,random,1,0.4,0.3998845931909983,693,0.019171992220061128,0.8521811614337316,71.26501449275364,0.0,236.33920000000043,678.6051999999996
node,random,2,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,2,0.02,0.020196191575302943,35,0.8449569324812448,0.026396221172547918,1706.9052361065442,1818.8680000000002,2612.5530000000003,3337.2700000000004
node,random,2,0.04,0.03981534910559723,69,0.8116143373159211,0.05973881633787159,1744.0142040397125,1875.4920000000004,2711.4049999999997,3515.656
node,random,2,0.06,0.06001154068090017,104,0.7532647957766047,0.11808835787718808,1794.7767539653262,1926.8760000000002,3039.279,3565.044
node,random,2,0.08,0.08020773225620312,139,0.7285357043623228,0.1428174492914699,1918.1536617086197,2075.1000000000004,3288.8959999999997,3724.3079999999995
node,random,2,0.1,0.0998268897864974,173,0.675465407057516,0.19588774659627672,2435.6238630193334,2521.549,4277.189,4567.7080000000005
node,random,2,0.12,0.12002308136180034,208,0.6062795220894693,0.2650736315643234,2257.1325375802016,2521.549,3964.6990000000005,4277.189
node,random,2,0.14,0.1402192729371033,243,0.5562656293414837,0.315087524312309,2460.9210179820184,2521.549,4290.767100000001,4814.61245
node,random,2,0.16,0.15983843046739757,277,0.5140316754654071,0.35732147818838567,2527.517619459459,2521.549,4615.6320000000005,5485.1739499999985
node,random,2,0.18,0.18003462204270052,312,0.44984717977215893,0.4215059738816338,2469.0298004941324,2730.745,5072.141000000001,5708.5
node,random,2,0.2,0.20023081361800346,347,0.3350930814115032,0.5362600722422896,2049.9966409618573,1671.1799999999998,4789.331,5270.921000000001
node,random,2,0.22,0.21984997114829774,381,0.23395387607668797,0.6373992775771048,1361.6831163895488,0.0,4326.0131999999985,4789.331
node,random,2,0.24,0.2400461627236007,416,0.18338427340928035,0.6879688802445124,1781.8130575757575,1133.572,4789.331,5203.263
node,random,2,0.26,0.26024235429890363,451,0.09974993053626008,0.7716032231175327,238.20965738161567,0.0,1200.6683999999998,1355.44
node,random,2,0.28,0.27986151182919794,485,0.07863295359822173,0.792720200055571,13.29939222614841,0.0,0.0,100.2738999999992
node,random,2,0.3,0.3000577034045009,520,0.07863295359822173,0.792720200055571,13.29939222614841,0.0,0.0,100.2738999999992
node,random,2,0.32,0.32025389497980383,555,0.07668796888024451,0.7946651847735482,9.264746376811592,0.0,0.0,3.3775
node,random,2,0.34,0.3398730525100981,589,0.07557654904140039,0.7957766046123923,5.634272058823529,0.0,0.0,0.0
node,random,2,0.36,0.36006924408540103,624,0.07557654904140039,0.7957766046123923,5.634272058823529,0.0,0.0,0.0
node,random,2,0.38,0.380265435660704,659,0.07529869408168936,0.7960544595721034,4.8853247232472325,0.0,0.0,0.0
node,random,2,0.4,0.3998845931909983,693,0.0739094192831342,0.7974437343706585,2.7599473684210523,0.0,0.0,0.0
node,random,3,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,3,0.02,0.020196191575302943,35,0.7507641011392053,0.1205890525145874,1735.0341306439677,1912.17,2893.32,3205.9709999999995
node,random,3,0.04,0.03981534910559723,69,0.7040844679077521,0.1672686857460406,1777.0599928966062,1845.53,2991.4339999999993,3312.947349999995
node,random,3,0.06,0.06001154068090017,104,0.648513475965546,0.22283967768824675,2019.2116148243358,2073.3185000000003,3929.0092000000113,4562.008999999999
node,random,3,0.08,0.08020773225620312,139,0.5523756599055293,0.31897749374826345,2048.389884305835,2043.513,4065.4350999999983,5433.747000000001
node,random,3,0.1,0.0998268897864974,173,0.4206724090025007,0.45068074465129204,2064.232894319683,2231.2625,3530.892,3884.4089999999997
node,random,3,0.12,0.12002308136180034,208,0.3770491803278688,0.4943039733259239,2196.3095350036847,2382.5140000000006,3849.722,4040.843800000001
node,random,3,0.14,0.1402192729371033,243,0.3550986385106974,0.5162545151430953,2246.843230829421,2546.4224999999997,3814.195,3994.171
node,random,3,0.16,0.15983843046739757,277,0.3414837454848569,0.5298694081689359,2415.0126509357206,2630.697,4303.489400000002,4909.634799999999
node,random,3,0.18,0.18003462204270052,312,0.2189497082522923,0.6524034454015004,1891.5711180203048,1822.9935,4546.269600000003,5209.1874
node,random,3,0.2,0.20023081361800346,347,0.09058071686579605,0.7807724367879967,297.5030705521473,0.0,1137.3660000000004,1364.931
node,random,3,0.22,0.21984997114829774,381,0.08752431230897471,0.783828841344818,284.42008571428573,0.0,1151.2476000000008,1364.931
node,random,3,0.24,0.2400461627236007,416,0.08613503751041957,0.7852181161433731,270.45649354838713,0.0,1137.3660000000004,1364.931
node,random,3,0.26,0.26024235429890363,451,0.0855793275909975,0.7857738260627952,263.35417857142863,0.0,1137.3660000000004,1364.931
node,random,3,0.28,0.27986151182919794,485,0.08030008335648792,0.7910530702973049,226.81871626297587,0.0,1137.3660000000004,1320.2907999999995
node,random,3,0.3,0.3000577034045009,520,0.08002222839677688,0.7913309252570159,223.57676041666673,0.0,1137.3660000000004,1321.3876999999998
node,random,3,0.32,0.32025389497980383,555,0.06918588496804667,0.8021672686857461,111.2510682730924,0.0,720.2060000000002,1118.5836000000002
node,random,3,0.34,0.3398730525100981,589,0.020561267018616283,0.8507918866351765,344.3486351351352,0.0,1137.3660000000004,1137.3660000000004
node,random,3,0.36,0.36006924408540103,624,0.01972770213948319,0.8516254515143096,358.2682253521128,0.0,1137.3660000000004,1137.3660000000004
node,random,3,0.38,0.380265435660704,659,0.01972770213948319,0.8516254515143096,358.2682253521128,0.0,1137.3660000000004,1137.3660000000004
node,random,3,0.4,0.3998845931909983,693,0.01972770213948319,0.8516254515143096,358.2682253521128,0.0,1137.3660000000004,1137.3660000000004
node,random,4,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,4,0.02,0.020196191575302943,35,0.8613503751041957,0.01000277854959708,1781.914963548387,1885.732,2805.9299999999994,3254.999849999997
node,random,4,0.04,0.03981534910559723,69,0.7877188107807724,0.0836343428730203,1895.0720835978836,1966.1680000000003,2805.9299999999994,3515.656
node,random,4,0.06,0.06001154068090017,104,0.7515976660183384,0.1197554876354543,2148.8857356746767,2229.473,3837.4619999999995,4052.249999999999
node,random,4,0.08,0.08020773225620312,139,0.7151986662961934,0.1561544873575993,2166.188781662782,2264.118,3888.3419999999996,4103.129999999999
node,random,4,0.1,0.0998268897864974,173,0.666851903306474,0.2045012503473187,2172.7646179166663,2309.309,3888.3419999999996,4103.129999999999
node,random,4,0.12,0.12002308136180034,208,0.6321200333425951,0.2392331203111976,2348.958705934066,2552.509,4098.169999999999,4312.957999999999
node,random,4,0.14,0.1402192729371033,243,0.5846068352320088,0.2867463184217839,4041.909518536122,4261.673,7182.651,7182.651
node,random,4,0.16,0.15983843046739757,277,0.48596832453459293,0.3853848291191998,3484.510934819897,3823.93,6286.7748,6824.2276
node,random,4,0.18,0.18003462204270052,312,0.2747985551542095,0.5965545984995833,2110.9518351870574,1979.922,4897.138,5118.303
node,random,4,0.2,0.20023081361800346,347,0.15254237288135594,0.7188107807724368,1910.4453132969034,68.746,5898.3286,6223.142000000001
node,random,4,0.22,0.21984997114829774,381,0.15059738816337873,0.720755765490414,1888.268658671587,6.755,5954.376200000003,6223.142000000001
node,random,4,0.24,0.2400461627236007,416,0.14893025840511254,0.7224228952486802,1908.8718358208955,0.0,5962.383000000001,6223.142000000001
node,random,4,0.26,0.26024235429890363,451,0.12920255626562935,0.7421505973881634,1274.205765591398,0.0,5456.791,5673.992
node,random,4,0.28,0.27986151182919794,485,0.126146151708808,0.7452070019449848,1293.1998634361235,0.0,5456.791,5673.992
node,random,4,0.3,0.3000577034045009,520,0.09669352597943873,0.774659627674354,1385.5411522988506,0.0,5505.3910000000005,5673.992
node,random,4,0.32,0.32025389497980383,555,0.08419005279244235,0.7871631008613504,747.3483102310231,0.0,3975.3104000000003,5118.303
node,random,4,0.34,0.3398730525100981,589,0.08335648791330925,0.7879966657404834,698.0224533333333,0.0,3943.1279999999997,5026.416150000001
node,random,4,0.36,0.36006924408540103,624,0.08335648791330925,0.7879966657404834,698.0224533333333,0.0,3943.1279999999997,5026.416150000001
node,random,4,0.38,0.380265435660704,659,0.08280077799388719,0.7885523756599055,691.8696744966443,0.0,3943.1279999999997,5036.0884499999975
node,random,4,0.4,0.3998845931909983,693,0.08280077799388719,0.7885523756599055,691.8696744966443,0.0,3943.1279999999997,5036.0884499999975
node,random,5,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,5,0.02,0.020196191575302943,35,0.8596832453459294,0.011669908307863297,1945.8337582417582,1993.1190000000001,3517.016,4128.325
node,random,5,0.04,0.03981534910559723,69,0.8096693525979439,0.06168380105584881,2064.8815525051477,2026.1979999999999,3578.0851000000007,4170.304
node,random,5,0.06,0.06001154068090017,104,0.775215337593776,0.0961378160600167,2133.774092831541,2235.942,3613.1003999999994,4322.33514999999
node,random,5,0.08,0.08020773225620312,139,0.6960266740761323,0.17532647957766045,2482.923288223553,2229.473,5355.278,6173.292399999999
node,random,5,0.1,0.0998268897864974,173,0.6193387051958877,0.252014448457905,2710.193187079408,2578.9089999999997,5586.995000000001,6438.253000000001
node,random,5,0.12,0.12002308136180034,208,0.41900527924423453,0.4523478744095582,1753.9756856763925,1781.3669999999997,3882.8429999999994,4432.815
node,random,5,0.14,0.1402192729371033,243,0.39233120311197556,0.4790219505418172,1722.645604815864,1611.0665000000001,3931.683699999999,4502.776
node,random,5,0.16,0.15983843046739757,277,0.3717699360933593,0.49958321756043345,1666.7289925261584,1410.2095,4015.378999999999,4502.776
node,random,5,0.18,0.18003462204270052,312,0.33203667685468186,0.5393164767991109,1610.014938075314,1260.93,4063.113,4578.814599999997
node,random,5,0.2,0.20023081361800346,347,0.24173381494859683,0.6296193387051959,1139.3676494252873,435.61350000000004,2706.023,4562.494
node,random,5,0.22,0.21984997114829774,381,0.18838566268407891,0.6829674909697139,847.8412979351033,0.0,1993.0193000000015,6497.971000000001
node,random,5,0.24,0.2400461627236007,416,0.17282578494026118,0.6985273687135316,467.88983762057876,0.0,1355.44,1773.3273999999983
node,random,5,0.26,0.26024235429890363,451,0.16365657126979716,0.7076965823839956,320.1699728353141,0.0,1335.846,1426.4156000000007
node,random,5,0.28,0.27986151182919794,485,0.16337871631008613,0.7079744373437066,318.37493877551026,0.0,1331.6159000000005,1428.0688999999993
node,random,5,0.3,0.3000577034045009,520,0.1514309530425118,0.7199222006112809,245.34021100917434,0.0,1261.2402000000002,1355.44
node,random,5,0.32,0.32025389497980383,555,0.144206724090025,0.7271464295637677,193.10101926782275,0.0,942.9105999999991,1329.803
node,random,5,0.34,0.3398730525100981,589,0.1314253959433176,0.7399277577104751,92.10845877378433,0.0,308.834400000001,721.157
node,random,5,0.36,0.36006924408540103,624,0.07807724367879966,0.7932759099749931,74.75838790035587,0.0,346.249,589.5219999999999
node,random,5,0.38,0.380265435660704,659,0.07668796888024451,0.7946651847735482,55.27433695652175,0.0,227.394,460.0355
node,random,5,0.4,0.3998845931909983,693,0.07557654904140039,0.7957766046123923,49.47698897058824,0.0,211.62770000000023,453.2001499999992
node,random,6,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,6,0.02,0.020196191575302943,35,0.8424562378438455,0.028896915809947243,1748.7103189313984,1904.8605000000002,2728.6049000000016,3417.543699999968
node,random,6,0.04,0.03981534910559723,69,0.8185607113086969,0.052792442345095836,1810.2057023082145,1973.2575000000002,2793.691,3515.656
node,random,6,0.06,0.06001154068090017,104,0.7988330091692136,0.07252014448457911,1869.4613370434784,2015.5250000000003,2902.29,3515.656
node,random,6,0.08,0.08020773225620312,139,0.7054737427063074,0.16587941094748537,1915.2990094525405,2020.7069999999999,3275.166,3746.4619999999995
node,random,6,0.1,0.0998268897864974,173,0.6512920255626563,0.22006112809113643,2132.7631919795217,2075.1540000000005,4673.793,4673.793
node,random,6,0.12,0.12002308136180034,208,0.4912475687691025,0.3801055848846902,1839.7670130090498,1993.1730000000002,3544.2713999999983,4023.186999999996
node,random,6,0.14,0.1402192729371033,243,0.43289802722978604,0.4384551264240067,2174.873177792041,2088.41,4837.665999999999,6165.074449999991
node,random,6,0.16,0.15983843046739757,277,0.3475965545984996,0.5237565990552931,1994.5037721822541,1760.499,4837.665999999999,6720.4655
node,random,6,0.18,0.18003462204270052,312,0.1881078077243679,0.6832453459294249,934.4570960118167,0.0,2834.227799999998,7229.746
node,random,6,0.2,0.20023081361800346,347,0.17393720477910532,0.6974159488746874,907.2204552715655,0.0,2885.574,7229.746
node,random,6,0.22,0.21984997114829774,381,0.17143651014170602,0.6999166435120867,886.0832706645057,0.0,2885.574,7229.746
node,random,6,0.24,0.2400461627236007,416,0.09502639622117255,0.7763267574326201,1426.8849473684206,227.394,7229.746,7229.746
node,random,6,0.26,0.26024235429890363,451,0.09363712142261739,0.7777160322311754,1397.672771513353,227.394,7229.746,7229.746
node,random,6,0.28,0.27986151182919794,485,0.08863573214781884,0.7827174215059739,1411.8440595611282,68.746,7229.746,7229.746
node,random,6,0.3,0.3000577034045009,520,0.0855793275909975,0.7857738260627952,1428.19637987013,0.0,7229.746,7229.746
node,random,6,0.32,0.32025389497980383,555,0.08113364823562101,0.7902195054181718,1471.9842260273972,0.0,7229.746,7229.746
node,random,6,0.34,0.3398730525100981,589,0.07974437343706585,0.7916087802167269,1466.6797560975606,0.0,7229.746,7229.746
node,random,6,0.36,0.36006924408540103,624,0.07974437343706585,0.7916087802167269,1466.6797560975606,0.0,7229.746,7229.746
node,random,6,0.38,0.380265435660704,659,0.07252014448457905,0.7988330091692137,1386.1623524904212,0.0,7229.746,7229.746
node,random,6,0.4,0.3998845931909983,693,0.06612948041122534,0.8052236732425674,1454.0400420168069,0.0,7229.746,7229.746
node,random,7,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,7,0.02,0.020196191575302943,35,0.8452347874409558,0.02611836621283692,1753.1683523997372,1954.5060000000003,2619.5149999999994,3483.885149999979
node,random,7,0.04,0.03981534910559723,69,0.8082800777993887,0.06307307585440403,2058.1175235476107,2132.754,3614.0090000000005,4685.9980000000005
node,random,7,0.06,0.06001154068090017,104,0.784106696304529,0.08724645734926373,2145.6235705173635,2228.429,3679.0300000000007,4751.019000000001
node,random,7,0.08,0.08020773225620312,139,0.7552097804945819,0.11614337315921086,2141.5255448859457,2235.394,3823.576,4120.619000000001
node,random,7,0.1,0.0998268897864974,173,0.6426785218116143,0.2286746318421784,2495.3117008214444,2270.2450000000003,4272.134999999999,5386.914000000001
node,random,7,0.12,0.12002308136180034,208,0.450402889691581,0.42095026396221175,1852.1514996915487,2043.513,3091.487,3844.1330000000007
node,random,7,0.14,0.1402192729371033,243,0.38510697415948875,0.486246179494304,1838.0974458874462,1993.1190000000001,3551.5365,4254.519
node,random,7,0.16,0.15983843046739757,277,0.2923034176160044,0.5790497360377883,2354.296755703422,2591.196,4679.066000000001,5243.306049999995
node,random,7,0.18,0.18003462204270052,312,0.21367046401778272,0.65768268963601,1932.16155526658,1993.1730000000002,4255.209000000001,4679.066000000001
node,random,7,0.2,0.20023081361800346,347,0.1675465407057516,0.7038066129480411,1638.1200878938641,1355.44,4079.782000000001,4753.4059
node,random,7,0.22,0.21984997114829774,381,0.13892747985551543,0.7324256737982773,1084.984074,796.827,2766.628,3393.36075
node,random,7,0.24,0.2400461627236007,416,0.13642678521811613,0.7349263684356766,1095.3822932790224,813.16,2766.628,3399.3615000000004
node,random,7,0.26,0.26024235429890363,451,0.1325368157821617,0.738816337871631,1083.7111614255766,813.16,2766.628,3351.2670000000003
node,random,7,0.28,0.27986151182919794,485,0.08530147263128647,0.7860516810225062,507.67650814332245,0.0,1986.1480000000001,2043.513
node,random,7,0.3,0.3000577034045009,520,0.08419005279244235,0.7871631008613504,483.5336501650166,0.0,1783.5466000000008,2043.513
node,random,7,0.32,0.32025389497980383,555,0.07585440400111142,0.7954987496526813,397.06393406593406,0.0,1986.1480000000001,2043.513
node,random,7,0.34,0.3398730525100981,589,0.07418727424284524,0.7971658794109475,366.8406029962547,0.0,1986.1480000000001,2043.513
node,random,7,0.36,0.36006924408540103,624,0.06335093081411503,0.8080022228396777,197.39167105263158,0.0,636.0241000000019,2043.513
node,random,7,0.38,0.380265435660704,659,0.06335093081411503,0.8080022228396777,197.39167105263158,0.0,636.0241000000019,2043.513
node,random,7,0.4,0.3998845931909983,693,0.06335093081411503,0.8080022228396777,197.39167105263158,0.0,636.0241000000019,2043.513
node,random,8,0.0,0.0,0,0.8713531536537927,0.0,1678.3658804209185,1813.3350000000003,2515.206,3245.7529999999997
node,random,8,0.02,0.020196191575302943,35,0.8521811614337316,0.019171992220061163,1772.0100547766544,1875.4920000000004,2828.818999999999,3515.656
node,random,8,0.04,0.03981534910559723,69,0.8396776882467352,0.03167546540705757,1866.1452819324948,2043.513,2886.265999999999,3515.656
node,random,8,0.06,0.06001154068090017,104,0.8143928869130314,0.05696026674076138,1879.445559877175,2052.98,2946.082,3515.656
