component,strategy,target_fraction,fraction,n_removed,runs,reachable_share,reachable_share_std,reachable_share_p025,reachable_share_p975,reach_loss,reach_loss_std,reach_loss_p025,reach_loss_p975,mean_m,mean_m_std,mean_m_p025,mean_m_p975,median_m,median_m_std,median_m_p025,median_m_p975,p90_m,p90_m_std,p90_m_p025,p90_m_p975,p95_m,p95_m_std,p95_m_p025,p95_m_p975
node,od_eff,0.4,0.3998845931909983,693,1,0.021672686857460405,0.0,0.021672686857460405,0.021672686857460405,0.8496804667963324,0.0,0.8496804667963324,0.8496804667963324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,odbc,0.0,0.0,0,1,0.8713531536537927,0.0,0.8713531536537927,0.8713531536537927,0.0,0.0,0.0,0.0,1678.3658804209185,0.0,1678.3658804209185,1678.3658804209185,1813.3350000000003,0.0,1813.3350000000003,1813.3350000000003,2515.206,0.0,2515.206,2515.206,3245.7529999999997,0.0,3245.7529999999997,3245.7529999999997
node,odbc,0.02,0.020196191575302943,35,1,0.8510697415948875,0.0,0.8510697415948875,0.8510697415948875,0.02028341205890527,0.0,0.02028341205890527,0.02028341205890527,1867.1469327456741,0.0,1867.1469327456741,1867.1469327456741,2062.474,0.0,2062.474,2062.474,2949.2562,0.0,2949.2562,2949.2562,3563.884,0.0,3563.884,3563.884
node,odbc,0.04,0.03981534910559723,69,1,0.8271742150597389,0.0,0.8271742150597389,0.8271742150597389,0.04417893859405386,0.0,0.04417893859405386,0.04417893859405386,1959.2295377897215,0.0,1959.2295377897215,1959.2295377897215,2097.3880000000004,0.0,2097.3880000000004,2097.3880000000004,3187.533,0.0,3187.533,3187.533,3563.884,0.0,3563.884,3563.884
node,odbc,0.06,0.06001154068090017,104,1,0.7991108641289247,0.0,0.7991108641289247,0.7991108641289247,0.072242289524868,0.0,0.072242289524868,0.072242289524868,2267.0431728094577,0.0,2267.0431728094577,2267.0431728094577,2201.026,0.0,2201.026,2201.026,4475.729,0.0,4475.729,4475.729,5928.205000000001,0.0,5928.205000000001,5928.205000000001
node,odbc,0.08,0.08020773225620312,139,1,0.7399277577104751,0.0,0.7399277577104751,0.7399277577104751,0.1314253959433176,0.0,0.1314253959433176,0.1314253959433176,2579.6024337213676,0.0,2579.6024337213676,2579.6024337213676,2484.452,0.0,2484.452,2484.452,5145.7660000000005,0.0,5145.7660000000005,5145.7660000000005,6429.203000000001,0.0,6429.203000000001,6429.203000000001
node,odbc,0.1,0.0998268897864974,173,1,0.7163100861350375,0.0,0.7163100861350375,0.7163100861350375,0.15504306751875518,0.0,0.15504306751875518,0.15504306751875518,3373.8258269976727,0.0,3373.8258269976727,3373.8258269976727,3361.459,0.0,3361.459,3361.459,6440.653600000002,0.0,6440.653600000002,6440.653600000002,7075.258000000001,0.0,7075.258000000001,7075.258000000001
node,odbc,0.12,0.12002308136180034,208,1,0.7046401778271743,0.0,0.7046401778271743,0.7046401778271743,0.16671297582661848,0.0,0.16671297582661848,0.16671297582661848,3577.4851711356473,0.0,3577.4851711356473,3577.4851711356473,3735.751,0.0,3735.751,3735.751,6733.432,0.0,6733.432,6733.432,7229.746,0.0,7229.746,7229.746
node,odbc,0.14,0.1402192729371033,243,1,0.6988052236732426,0.0,0.6988052236732426,0.6988052236732426,0.17254792998055013,0.0,0.17254792998055013,0.17254792998055013,3625.4767646123264,0.0,3625.4767646123264,3625.4767646123264,3712.474,0.0,3712.474,3712.474,6823.711000000001,0.0,6823.711000000001,6823.711000000001,7636.2176,0.0,7636.2176,7636.2176
node,odbc,0.16,0.15983843046739757,277,1,0.5101417060294526,0.0,0.5101417060294526,0.5101417060294526,0.3612114476243401,0.0,0.3612114476243401,0.3612114476243401,2843.6875354030503,0.0,2843.6875354030503,2843.6875354030503,3175.2480000000005,0.0,3175.2480000000005,3175.2480000000005,5317.310000000001,0.0,5317.310000000001,5317.310000000001,5791.328,0.0,5791.328,5791.328
node,odbc,0.18,0.18003462204270052,312,1,0.47735482078355096,0.0,0.47735482078355096,0.47735482078355096,0.3939983328702418,0.0,0.3939983328702418,0.3939983328702418,2929.710059371362,0.0,2929.710059371362,2929.710059371362,3343.9030000000007,0.0,3343.9030000000007,3343.9030000000007,5361.664399999998,0.0,5361.664399999998,5361.664399999998,5891.613349999955,0.0,5891.613349999955,5891.613349999955
node,odbc,0.2,0.20023081361800346,347,1,0.45734926368435674,0.0,0.45734926368435674,0.45734926368435674,0.414003889969436,0.0,0.414003889969436,0.414003889969436,2913.800890643986,0.0,2913.800890643986,2913.800890643986,3343.9030000000007,0.0,3343.9030000000007,3343.9030000000007,5493.25,0.0,5493.25,5493.25,7075.258000000001,0.0,7075.258000000001,7075.258000000001
node,odbc,0.22,0.21984997114829774,381,1,0.42317310363989996,0.0,0.42317310363989996,0.42317310363989996,0.4481800500138928,0.0,0.4481800500138928,0.4481800500138928,2765.9266454366384,0.0,2765.9266454366384,2765.9266454366384,3173.987,0.0,3173.987,3173.987,5642.261000000001,0.0,5642.261000000001,5642.261000000001,7075.258000000001,0.0,7075.258000000001,7075.258000000001
node,odbc,0.24,0.2400461627236007,416,1,0.3928869130313976,0.0,0.3928869130313976,0.3928869130313976,0.4784662406223951,0.0,0.4784662406223951,0.4784662406223951,2849.147664780764,0.0,2849.147664780764,2849.147664780764,3841.175,0.0,3841.175,3841.175,5307.588000000001,0.0,5307.588000000001,5307.588000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.26,0.26024235429890363,451,1,0.3867741039177549,0.0,0.3867741039177549,0.3867741039177549,0.4845790497360378,0.0,0.4845790497360378,0.4845790497360378,2848.4800272988505,0.0,2848.4800272988505,2848.4800272988505,3824.6205,0.0,3824.6205,3824.6205,5303.531000000001,0.0,5303.531000000001,5303.531000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.28,0.27986151182919794,485,1,0.38149485968324537,0.0,0.38149485968324537,0.38149485968324537,0.48985829397054736,0.0,0.48985829397054736,0.48985829397054736,2821.4869643117263,0.0,2821.4869643117263,2821.4869643117263,3734.895,0.0,3734.895,3734.895,5246.970799999999,0.0,5246.970799999999,5246.970799999999,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.3,0.3000577034045009,520,1,0.36537927202000553,0.0,0.36537927202000553,0.36537927202000553,0.5059738816337872,0.0,0.5059738816337872,0.5059738816337872,2839.1062448669204,0.0,2839.1062448669204,2839.1062448669204,3867.432,0.0,3867.432,3867.432,5303.531000000001,0.0,5303.531000000001,5303.531000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.32,0.32025389497980383,555,1,0.3645457071408725,0.0,0.3645457071408725,0.3645457071408725,0.5068074465129202,0.0,0.5068074465129202,0.5068074465129202,2833.764302591464,0.0,2833.764302591464,2833.764302591464,3861.5110000000004,0.0,3861.5110000000004,3861.5110000000004,5303.531000000001,0.0,5303.531000000001,5303.531000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.34,0.3398730525100981,589,1,0.2964712420116699,0.0,0.2964712420116699,0.2964712420116699,0.5748819116421229,0.0,0.5748819116421229,0.5748819116421229,2521.598396438613,0.0,2521.598396438613,2521.598396438613,3210.997,0.0,3210.997,3210.997,5576.977000000001,0.0,5576.977000000001,5576.977000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.36,0.36006924408540103,624,1,0.2559044178938594,0.0,0.2559044178938594,0.2559044178938594,0.6154487357599333,0.0,0.6154487357599333,0.6154487357599333,2143.1924723127036,0.0,2143.1924723127036,2143.1924723127036,958.3520000000002,0.0,958.3520000000002,958.3520000000002,5781.128000000001,0.0,5781.128000000001,5781.128000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.38,0.380265435660704,659,1,0.25451514309530426,0.0,0.25451514309530426,0.25451514309530426,0.6168380105584885,0.0,0.6168380105584885,0.6168380105584885,2141.47884279476,0.0,2141.47884279476,2141.47884279476,894.1980000000003,0.0,894.1980000000003,894.1980000000003,5781.128000000001,0.0,5781.128000000001,5781.128000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,odbc,0.4,0.3998845931909983,693,1,0.25451514309530426,0.0,0.25451514309530426,0.25451514309530426,0.6168380105584885,0.0,0.6168380105584885,0.6168380105584885,2141.47884279476,0.0,2141.47884279476,2141.47884279476,894.1980000000003,0.0,894.1980000000003,894.1980000000003,5781.128000000001,0.0,5781.128000000001,5781.128000000001,5781.128000000001,0.0,5781.128000000001,5781.128000000001
node,random,0.0,0.0,0,30,0.8713531536537927,0.0,0.8713531536537927,0.8713531536537927,0.0,0.0,0.0,0.0,1678.3658804209185,0.0,1678.3658804209185,1678.3658804209185,1813.335,2.312606865032684e-13,1813.3350000000003,1813.3350000000003,2515.2060000000006,4.625213730065368e-13,2515.206,2515.206,3245.752999999999,9.250427460130737e-13,3245.7529999999997,3245.7529999999997
node,random,0.02,0.020196191575302943,35,30,0.8370565897934611,0.023017150032819518,0.7868227285357043,0.8616560155598778,0.0342965638603316,0.02301715003281952,0.00969713809391495,0.08453042511808831,1770.7560689808188,80.68973304397602,1672.9486593430368,1961.4516123889944,1911.9387833333335,96.07212929560315,1803.1490000000001,2165.7865875,2811.0872399999994,269.1196375158447,2478.137,3529.9047,3502.577079999996,301.07479636098395,2927.9341500000005,4144.4235
node,random,0.04,0.03981534910559723,69,30,0.7972770213948318,0.03031510501467919,0.7314809669352598,0.8338357877188107,0.07407613225896084,0.030315105014679187,0.03751736593498197,0.13987218671853288,1883.3781304003717,139.8297512690353,1693.0845987218793,2188.103924142487,2015.9121333333335,160.58753425468254,1786.9065,2364.7446,3138.6180166666663,386.32494505353543,2612.167655000003,3829.3528249999995,3745.511461666667,399.80301330975243,3091.9485999999997,4546.1831999999995
node,random,0.06,0.06001154068090017,104,30,0.7430675187552097,0.042312431091275894,0.6606001667129758,0.8115726590719644,0.12828563489858297,0.0423124310912759,0.05978049458182834,0.2107529869408169,1997.6933388565171,191.1248635836374,1729.5824063879704,2351.9727449466172,2102.9029666666665,196.41174639981804,1802.1027000000001,2540.7138999999997,3446.072440000001,467.05879744987726,2790.9680250000006,4208.016975,3992.9600749999995,521.999288911347,3303.1420125,4948.187620000001
node,random,0.08,0.08020773225620312,139,30,0.689441511530981,0.048851881383231356,0.5914559599888858,0.7627743817727146,0.18191164212281188,0.048851881383231356,0.10857877188107806,0.27989719366490684,2142.181870259056,255.3412648062191,1759.2706317503216,2596.1013706607296,2239.817,239.01265595350455,1901.215325,2665.866,3858.148063333334,602.3613134501794,2926.2246,4941.086224999999,4333.13154,679.5284933186794,3418.039849999997,5637.121985
node,random,0.1,0.0998268897864974,173,30,0.6160785403352783,0.07300049318324772,0.44121978327313144,0.7130730758544039,0.2552746133185144,0.07300049318324772,0.15828007779938874,0.4301333703806613,2252.764205085729,325.8866168746586,1796.2535563775682,2904.3788103697543,2323.697866666667,371.35332533079634,1829.0516750000002,3337.9702,4174.548879999999,671.1442894496585,3160.5000750000004,5587.66985,4654.363046666666,780.6749339631466,3555.620525,6227.22
node,random,0.12,0.12002308136180034,208,30,0.5261091043808465,0.09150783943191426,0.3794665184773548,0.6751389274798555,0.3452440492729462,0.09150783943191425,0.1962142261739372,0.49188663517643794,2277.5260710042157,438.0710650125551,1717.1621261189957,3053.250000137542,2341.0131000000006,532.7328549245957,1453.437975,3336.571174999999,4457.79326,843.5578208080625,3419.7556899999986,6238.294449999999,5014.779921666666,917.6099440610878,3893.21985,6701.1804
node,random,0.14,0.1402192729371033,243,30,0.4655367231638418,0.07747616371986453,0.3613434287302028,0.6118018894137259,0.4058164304899509,0.07747616371986453,0.2595512642400667,0.5100097249235899,2365.217268282375,507.18771072066306,1756.9861283373498,3462.2174518276265,2361.2034333333336,626.4533327872782,1492.3581125000003,3610.087224999998,4746.08559,866.8594674468432,3565.7483125000003,6725.041874999999,5384.717054999998,957.2987014635438,4182.9233,7330.048949999999
node,random,0.16,0.15983843046739757,277,30,0.3786885245901639,0.09860014737738615,0.20154209502639622,0.5245762711864406,0.49266462906362884,0.09860014737738618,0.34677688246735205,0.6698110586273964,2280.979417441665,654.7685007806629,1120.9879218456078,3490.8438206898427,2265.425583333333,868.8604037473957,790.2947125000002,3638.036374999999,4745.306846666667,1218.9615405557388,2310.8011250000004,7131.684974999997,5403.076505,1268.0652525903586,2892.251596249999,7598.8353
node,random,0.18,0.18003462204270052,312,30,0.30450125034731873,0.0875621377306035,0.15723812170047236,0.4303070297304807,0.5668519033064741,0.0875621377306035,0.44104612392331205,0.7141150319533203,2074.4579325117757,618.2219243651557,835.5688968979445,3113.7653419351727,1793.1334666666664,882.7269461799937,0.0,3014.7674500000003,4784.967096666666,1254.9043912683494,2462.3065799999986,7046.073549999999,5498.230393333333,1380.9887134233343,3036.20624,8005.5527125
node,random,0.2,0.20023081361800346,347,30,0.22712790589978699,0.06586440656347228,0.08607252014448458,0.3318699638788552,0.6442252477540057,0.06586440656347228,0.5394831897749376,0.7852806335093081,1695.4693126901648,716.9926297403782,547.8674350385447,2945.349347821757,1023.6622666666666,1033.809314738189,0.0,3164.8100499999996,4372.541329999999,1697.8890746985091,1435.0575250000006,7941.666775000001,5413.930118333335,1896.1070171129236,1624.3820374999998,8290.3133275
node,random,0.22,0.21984997114829774,381,30,0.1846068352320089,0.04401491601592774,0.0833981661572659,0.2573909419283134,0.6867463184217837,0.04401491601592773,0.6139622117254793,0.7879549874965268,1358.5838638364935,706.8298974151377,246.2446098022197,2811.384166848449,491.9828166666667,934.2246755574314,0.0,2919.4849249999997,3908.4516000000012,1860.3154446580972,1041.690212500001,7526.2366999999995,5308.017290000001,2207.836007428183,1284.21570875,8580.799667499998
node,random,0.24,0.2400461627236007,416,30,0.15495971103084188,0.048245732643478,0.07780633509308142,0.24351208669074742,0.716393442622951,0.04824573264347799,0.6278410669630453,0.7935468185607113,1103.6658219447065,618.4522287897531,226.64210337813626,2300.8978269310173,322.9098666666667,805.0306829075109,0.0,2798.3272749999987,3613.2468366666667,1840.700550269156,991.861685000001,7229.746,4606.989474999999,2155.1521034252496,1253.349475,7381.041649999999
node,random,0.26,0.26024235429890363,451,30,0.134407705844216,0.04401578294058452,0.06407335370936372,0.21565712697971656,0.7369454478095768,0.044015782940584516,0.6556960266740761,0.8072797999444289,814.245386746725,523.9492403603546,90.55245826149584,1861.758824377384,150.98141666666663,512.6143042684115,0.0,1334.1348499999972,2969.041043333334,1882.7273737237394,440.9880650000018,7229.746,3966.8362966666664,2315.1035446036394,800.806235,7381.041649999999
node,random,0.28,0.27986151182919794,485,30,0.11847735482078355,0.0397856934665136,0.049013614893025845,0.1767991108641289,0.7528757988330094,0.039785693466513596,0.6945540427896638,0.8223395387607669,557.7954916602505,477.66216649075227,29.97395082247962,1683.4402249321824,78.05781666666667,377.7605309467636,0.0,717.5814874999974,2106.2971566666665,1716.8394594629624,0.0,5944.353624999998,3145.1791483333313,2268.625905493221,305.44998749999974,7325.301624999999
node,random,0.3,0.3000577034045009,520,30,0.11115124571640272,0.041498527192608735,0.02156849124756877,0.17291608780216722,0.76020190793739,0.041498527192608735,0.6984370658516255,0.8497846624062239,505.48974128101537,460.5648969869756,26.00417720525651,1585.934398511904,70.23491666666665,368.7363696418576,0.0,618.2557374999972,1970.126653333334,1684.0157759096446,0.0,5979.588624999998,2954.1387483333324,2288.7018735289175,147.58834249999816,7325.301624999999
node,random,0.32,0.32025389497980383,555,30,0.105668241178105,0.0418503598491719,0.02156849124756877,0.16509447068630173,0.7656849124756877,0.04185035984917189,0.706258682967491,0.8497846624062239,420.69851868710606,427.61850911267044,7.397146161948095,1582.9119791775547,62.31605,325.40775016490517,0.0,552.9250874999975,1688.4173766666672,1603.0560372192874,0.0,5224.039299999996,2703.50656,2347.9161083054328,0.0,7325.301624999999
node,random,0.34,0.3398730525100981,589,30,0.10127813281467075,0.04261515085479411,0.01590025006946374,0.15989163656571265,0.7700750208391222,0.04261515085479411,0.71146151708808,0.855452903584329,368.600994660041,411.8264767263318,4.765052281406749,1582.998059563136,62.521833333333326,342.4461845324508,0.0,515.8051249999972,1493.6160900000002,1606.3974458383832,0.0,5224.039299999996,2289.4203383333293,2047.1115795310764,0.0,7325.301624999999
node,random,0.36,0.36006924408540103,624,30,0.09642493285171808,0.04240333288816016,0.015295915532092249,0.15716865796054458,0.7749282208020746,0.04240333288816015,0.7141844956932482,0.8560572381217004,323.89944256603104,420.8126872273082,4.765052281406749,1582.734940447801,59.44066666666666,325.5699396647874,0.0,490.3854999999974,1255.5113600000002,1660.7193184114346,0.0,5224.039299999996,2183.787938333333,2080.477186315219,0.0,7325.301624999999
node,random,0.38,0.380265435660704,659,30,0.09216449013614893,0.038915168350582,0.014893025840511255,0.1471658794109475,0.7791886635176438,0.038915168350582,0.7241872742428452,0.8564601278132814,282.6296901554485,324.0393678966928,2.2500267710632036,1173.8936182205798,0.0,0.0,0.0,0.0,1282.8452533333334,1938.5448999650725,0.0,7325.301624999999,2128.054829999999,2096.8991219785507,0.0,7325.301624999999
node,random,0.4,0.3998845931909983,693,30,0.09106233212929517,0.038630966889505326,0.014893025840511255,0.14483884412336762,0.7802908215244976,0.03863096688950533,0.7265143095304251,0.8564601278132814,278.4937187083235,333.4189625149676,2.2500267710632036,1190.8586417599,0.0,0.0,0.0,0.0,1231.5186166666672,1954.4078851142942,0.0,7325.301624999999,2094.2044516666665,2111.9534018727045,0.0,7325.301624999999
node,td,0.0,0.0,0,1,0.8713531536537927,0.0,0.8713531536537927,0.8713531536537927,0.0,0.0,0.0,0.0,1678.3658804209185,0.0,1678.3658804209185,1678.3658804209185,1813.3350000000003,0.0,1813.3350000000003,1813.3350000000003,2515.206,0.0,2515.206,2515.206,3245.7529999999997,0.0,3245.7529999999997,3245.7529999999997
node,td,0.02,0.020196191575302943,35,1,0.7004723534315087,0.0,0.7004723534315087,0.7004723534315087,0.17088080022228402,0.0,0.17088080022228402,0.17088080022228402,1566.5063070210235,0.0,1566.5063070210235,1566.5063070210235,1612.52,0.0,1612.52,1612.52,2503.847,0.0,2503.847,2503.847,3125.796,0.0,3125.796,3125.796
node,td,0.04,0.03981534910559723,69,1,0.5957210336204501,0.0,0.5957210336204501,0.5957210336204501,0.2756321200333426,0.0,0.2756321200333426,0.2756321200333426,1702.8603936567163,0.0,1702.8603936567163,1702.8603936567163,1734.1575,0.0,1734.1575,1734.1575,2705.074,0.0,2705.074,2705.074,3437.6205499999896,0.0,3437.6205499999896,3437.6205499999896
node,td,0.06,0.06001154068090017,104,1,0.5757154765212559,0.0,0.5757154765212559,0.5757154765212559,0.29563767713253686,0.0,0.29563767713253686,0.29563767713253686,1725.6201867760617,0.0,1725.6201867760617,1725.6201867760617,1775.263,0.0,1775.263,1775.263,2792.970600000001,0.0,2792.970600000001,2792.970600000001,4026.017,0.0,4026.017,4026.017
node,td,0.08,0.08020773225620312,139,1,0.468185607113087,0.0,0.468185607113087,0.468185607113087,0.40316754654070575,0.0,0.40316754654070575,0.40316754654070575,2648.3267376854606,0.0,2648.3267376854606,2648.3267376854606,2578.9089999999997,0.0,2578.9089999999997,2578.9089999999997,4741.1309999999985,0.0,4741.1309999999985,4741.1309999999985,5341.9580000000005,0.0,5341.9580000000005,5341.9580000000005
node,td,0.1,0.0998268897864974,173,1,0.3848291191997777,0.0,0.3848291191997777,0.3848291191997777,0.48652403445401504,0.0,0.48652403445401504,0.48652403445401504,3709.845439711191,0.0,3709.845439711191,3709.845439711191,3895.5509999999995,0.0,3895.5509999999995,3895.5509999999995,6761.349000000001,0.0,6761.349000000001,6761.349000000001,7187.7152000000015,0.0,7187.7152000000015,7187.7152000000015
node,td,0.12,0.12002308136180034,208,1,0.36815782161711585,0.0,0.36815782161711585,0.36815782161711585,0.5031953320366769,0.0,0.5031953320366769,0.5031953320366769,3809.673270188679,0.0,3809.673270188679,3809.673270188679,4153.306999999999,0.0,4153.306999999999,4153.306999999999,6761.349000000001,0.0,6761.349000000001,6761.349000000001,7190.471000000002,0.0,7190.471000000002,7190.471000000002
node,td,0.14,0.1402192729371033,243,1,0.33842734092803556,0.0,0.33842734092803556,0.33842734092803556,0.5329258127257572,0.0,0.5329258127257572,0.5329258127257572,4083.3318571428567,0.0,4083.3318571428567,4083.3318571428567,4226.450999999999,0.0,4226.450999999999,4226.450999999999,7123.729600000001,0.0,7123.729600000001,7123.729600000001,7832.302000000001,0.0,7832.302000000001,7832.302000000001
node,td,0.16,0.15983843046739757,277,1,0.32898027229786053,0.0,0.32898027229786053,0.32898027229786053,0.5423728813559322,0.0,0.5423728813559322,0.5423728813559322,4098.435973817567,0.0,4098.435973817567,4098.435973817567,4240.592999999999,0.0,4240.592999999999,4240.592999999999,7130.199,0.0,7130.199,7130.199,7832.302000000001,0.0,7832.302000000001,7832.302000000001
node,td,0.18,0.18003462204270052,312,1,0.27063073075854405,0.0,0.27063073075854405,0.27063073075854405,0.6007224228952487,0.0,0.6007224228952487,0.6007224228952487,4248.452709445585,0.0,4248.452709445585,4248.452709445585,4349.253999999999,0.0,4349.253999999999,4349.253999999999,7233.938200000001,0.0,7233.938200000001,7233.938200000001,8471.035000000002,0.0,8471.035000000002,8471.035000000002
node,td,0.2,0.20023081361800346,347,1,0.22061683801055848,0.0,0.22061683801055848,0.22061683801055848,0.6507363156432342,0.0,0.6507363156432342,0.6507363156432342,5632.57713350126,0.0,5632.57713350126,5632.57713350126,6580.5525,0.0,6580.5525,6580.5525,8709.461000000001,0.0,8709.461000000001,8709.461000000001,9773.804000000002,0.0,9773.804000000002,9773.804000000002
node,td,0.22,0.21984997114829774,381,1,0.2189497082522923,0.0,0.2189497082522923,0.2189497082522923,0.6524034454015004,0.0,0.6524034454015004,0.6524034454015004,5647.185039340103,0.0,5647.185039340103,5647.185039340103,6588.463500000002,0.0,6588.463500000002,6588.463500000002,8736.371300000003,0.0,8736.371300000003,8736.371300000003,9773.804000000002,0.0,9773.804000000002,9773.804000000002
node,td,0.24,0.2400461627236007,416,1,0.2092247846624062,0.0,0.2092247846624062,0.2092247846624062,0.6621283689913865,0.0,0.6621283689913865,0.6621283689913865,5579.519164674634,0.0,5579.519164674634,5579.519164674634,6546.352000000002,0.0,6546.352000000002,6546.352000000002,8701.608,0.0,8701.608,8701.608,11709.281000000003,0.0,11709.281000000003,11709.281000000003
node,td,0.26,0.26024235429890363,451,1,0.024173381494859682,0.0,0.024173381494859682,0.024173381494859682,0.847179772158933,0.0,0.847179772158933,0.847179772158933,36.557057471264365,0.0,36.557057471264365,36.557057471264365,0.0,0.0,0.0,0.0,17.902000000000257,0.0,17.902000000000257,17.902000000000257,337.559,0.0,337.559,337.559
node,td,0.28,0.27986151182919794,485,1,0.021672686857460405,0.0,0.021672686857460405,0.021672686857460405,0.8496804667963324,0.0,0.8496804667963324,0.8496804667963324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.3,0.3000577034045009,520,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.32,0.32025389497980383,555,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.34,0.3398730525100981,589,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.36,0.36006924408540103,624,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.38,0.380265435660704,659,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node,td,0.4,0.3998845931909983,693,1,0.0025006946373992774,0.0,0.0025006946373992774,0.0025006946373992774,0.8688524590163934,0.0,0.8688524590163934,0.8688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
