node_id,osm_id,lon,lat,in_degree,out_degree,undir_deg,geometry
781,1181846037,114.1646147,22.3305367,1,2,3,POINT (114.164615 22.330537)
782,1181846041,114.1637314,22.3295541,2,2,4,POINT (114.163731 22.329554)
783,1181846042,114.1635292,22.3263173,2,2,4,POINT (114.163529 22.326317)
784,1181846056,114.1657665,22.3201685,2,3,5,POINT (114.165766 22.320168)
785,1181846060,114.1614517,22.3270124,2,2,4,POINT (114.161452 22.327012)
786,1181846062,114.16251,22.3250376,2,1,3,POINT (114.16251 22.325038)
787,1181846078,114.164207,22.3300844,2,1,3,POINT (114.164207 22.330084)
788,1181846081,114.1633537,22.3291377,1,2,3,POINT (114.163354 22.329138)
789,1181846102,114.1619279,22.3275445,2,2,4,POINT (114.161928 22.327544)
790,1181846119,114.1650119,22.3309771,2,2,4,POINT (114.165012 22.330977)
791,1181846145,114.1629913,22.3287331,2,2,4,POINT (114.162991 22.328733)
792,1182677912,114.1626949,22.3182018,2,1,3,POINT (114.162695 22.318202)
793,1182950283,114.1663805,22.3169072,2,1,3,POINT (114.16638 22.316907)
794,1183092754,114.1702215,22.3138521,1,1,1,POINT (114.170222 22.313852)
795,1183092761,114.1671689,22.3133801,1,2,3,POINT (114.167169 22.31338)
796,1183092765,114.1690544,22.3136351,1,1,1,POINT (114.169054 22.313635)
797,1183208501,114.1694426,22.312195,1,1,1,POINT (114.169443 22.312195)
798,1183208502,114.169088,22.3121329,2,2,3,POINT (114.169088 22.312133)
799,1183787457,114.171263,22.3100016,1,2,3,POINT (114.171263 22.310002)
800,1183787459,114.1712315,22.3102786,2,3,4,POINT (114.171232 22.310279)
801,1183787466,114.1711233,22.3108895,2,2,3,POINT (114.171123 22.31089)
802,1185400407,114.1716819,22.3052952,2,2,4,POINT (114.171682 22.305295)
803,1185400418,114.1716761,22.3053888,2,2,4,POINT (114.171676 22.305389)
804,1185400433,114.1716071,22.3061248,1,2,3,POINT (114.171607 22.306125)
805,1185400438,114.1679719,22.3057895,1,2,3,POINT (114.167972 22.30579)
806,1185400499,114.1715301,22.307003,2,1,3,POINT (114.17153 22.307003)
807,1185400508,114.1668686,22.3059933,2,2,4,POINT (114.166869 22.305993)
808,1185400520,114.174,22.3068548,1,2,3,POINT (114.174 22.306855)
809,1185400522,114.1629912,22.3069514,2,1,3,POINT (114.162991 22.306951)
810,1185400526,114.1707791,22.308724,2,1,3,POINT (114.170779 22.308724)
811,1185400551,114.1637795,22.3066979,2,2,4,POINT (114.16378 22.306698)
812,1185400568,114.1676126,22.3058566,2,1,3,POINT (114.167613 22.305857)
813,1185400584,114.1715701,22.3065502,1,2,3,POINT (114.17157 22.30655)
814,1185400587,114.1713909,22.3084001,2,2,4,POINT (114.171391 22.3084)
815,1185400607,114.1708012,22.3125698,2,2,3,POINT (114.170801 22.31257)
816,1185400620,114.1715687,22.3053661,2,2,4,POINT (114.171569 22.305366)
817,1185400622,114.1692699,22.3055,2,2,4,POINT (114.16927 22.3055)
818,1185400645,114.1684358,22.3057012,1,2,3,POINT (114.168436 22.305701)
819,1185808485,114.1670211,22.3059423,2,2,4,POINT (114.167021 22.305942)
820,1185808493,114.1739661,22.3071378,2,1,3,POINT (114.173966 22.307138)
821,1185808508,114.1675851,22.3082197,2,1,3,POINT (114.167585 22.30822)
822,1185808509,114.1742866,22.3070242,2,2,4,POINT (114.174287 22.307024)
823,1185808513,114.1671089,22.3055789,2,1,3,POINT (114.167109 22.305579)
824,1185808514,114.165315,22.3073713,1,1,1,POINT (114.165315 22.307371)
825,1185808518,114.1718212,22.3031975,2,2,4,POINT (114.171821 22.303198)
826,1185808522,114.1729591,22.3061556,2,2,3,POINT (114.172959 22.306156)
827,1185808523,114.1670256,22.3058148,2,2,4,POINT (114.167026 22.305815)
828,1185808527,114.1717816,22.3039591,1,2,3,POINT (114.171782 22.303959)
829,1187352694,114.1690836,22.3024492,1,1,1,POINT (114.169084 22.302449)
830,1187352697,114.1722595,22.2969503,1,2,3,POINT (114.17226 22.29695)
831,1187352750,114.1674841,22.3049576,2,1,3,POINT (114.167484 22.304958)
832,1187352804,114.1705396,22.296972,2,2,3,POINT (114.17054 22.296972)
833,1187352879,114.1711129,22.2970345,1,0,1,POINT (114.171113 22.297034)
834,1187352908,114.1684617,22.3000358,2,2,4,POINT (114.168462 22.300036)
835,1187352946,114.1685581,22.3002205,1,3,4,POINT (114.168558 22.30022)
836,1187353031,114.1724276,22.2947867,2,2,4,POINT (114.172428 22.294787)
837,1187353069,114.1681169,22.3030318,2,2,4,POINT (114.168117 22.303032)
838,1187353085,114.171856,22.3026381,2,1,3,POINT (114.171856 22.302638)
839,1187353106,114.1671489,22.3051914,2,1,3,POINT (114.167149 22.305191)
840,1187522454,114.1735819,22.3033572,3,3,3,POINT (114.173582 22.303357)
841,1189558856,114.1768007,22.3064467,1,2,3,POINT (114.176801 22.306447)
842,1189559073,114.1745876,22.2965748,1,1,1,POINT (114.174588 22.296575)
843,1189559084,114.1736759,22.2967794,2,2,3,POINT (114.173676 22.296779)
844,1189559154,114.1755715,22.3021935,1,2,3,POINT (114.175572 22.302194)
845,1189559158,114.1746006,22.2972094,1,4,5,POINT (114.174601 22.297209)
846,1189559210,114.1745795,22.2967753,3,3,3,POINT (114.17458 22.296775)
847,1189559270,114.1754069,22.3021857,1,0,1,POINT (114.175407 22.302186)
848,1189559358,114.1744415,22.297985,2,1,3,POINT (114.174442 22.297985)
849,1189559382,114.1770016,22.3065887,3,2,3,POINT (114.177002 22.306589)
850,1189559654,114.1767635,22.3074196,3,3,3,POINT (114.176764 22.30742)
851,1189559662,114.1750045,22.296713,1,1,1,POINT (114.175004 22.296713)
852,1189559738,114.1783361,22.3025381,1,2,3,POINT (114.178336 22.302538)
853,1189560057,114.1745815,22.2968852,2,2,3,POINT (114.174582 22.296885)
854,1189560073,114.1737152,22.2962332,1,1,1,POINT (114.173715 22.296233)
855,1191992671,114.1653003,22.3284882,2,2,4,POINT (114.1653 22.328488)
856,1191992716,114.1638178,22.3296403,2,2,4,POINT (114.163818 22.32964)
857,1191992764,114.1636523,22.3297699,2,2,4,POINT (114.163652 22.32977)
858,1191992770,114.1645557,22.3290734,2,1,3,POINT (114.164556 22.329073)
859,1191992818,114.1610656,22.3317692,2,2,4,POINT (114.161066 22.331769)
860,1192596686,114.165831,22.3280578,1,2,3,POINT (114.165831 22.328058)
861,1193696736,114.1660271,22.3301593,1,2,3,POINT (114.166027 22.330159)
862,1193696741,114.1621692,22.3331818,1,0,1,POINT (114.162169 22.333182)
863,1193696744,114.1651257,22.3311151,0,1,1,POINT (114.165126 22.331115)
864,1193696748,114.1671766,22.3278035,1,2,3,POINT (114.167177 22.327804)
865,1194152559,114.1608904,22.3317467,2,2,4,POINT (114.16089 22.331747)
866,1194152567,114.16016,22.3309434,2,1,3,POINT (114.16016 22.330943)
867,1194152580,114.1609773,22.3318357,2,2,4,POINT (114.160977 22.331836)
868,1194152581,114.1613596,22.3322811,2,2,4,POINT (114.16136 22.332281)
869,1194205370,114.1672802,22.330183,1,1,1,POINT (114.16728 22.330183)
870,1194205379,114.1636463,22.3330648,0,1,1,POINT (114.163646 22.333065)
871,1203389481,114.1520551,22.3277146,0,1,1,POINT (114.152055 22.327715)
872,1203389492,114.1525092,22.3275891,0,1,1,POINT (114.152509 22.327589)
873,1208936450,114.177487,22.3212922,2,1,3,POINT (114.177487 22.321292)
874,1210796218,114.1828802,22.3039532,2,1,3,POINT (114.18288 22.303953)
875,1210796259,114.1851776,22.3072072,2,1,3,POINT (114.185178 22.307207)
876,1210796370,114.1821731,22.3041008,2,1,3,POINT (114.182173 22.304101)
877,1210796394,114.1827508,22.3033056,1,0,1,POINT (114.182751 22.303306)
878,1210796494,114.182307,22.3058645,1,1,1,POINT (114.182307 22.305864)
879,1213567465,114.1836562,22.3059896,1,2,3,POINT (114.183656 22.30599)
880,1215868259,114.1828791,22.3076323,0,1,1,POINT (114.182879 22.307632)
881,1215868262,114.1831091,22.3079475,2,1,3,POINT (114.183109 22.307948)
882,1215986282,114.1873664,22.3088267,2,1,3,POINT (114.187366 22.308827)
883,1216132235,114.1869159,22.3150222,1,0,1,POINT (114.186916 22.315022)
884,1216222854,114.1871777,22.319522,1,1,1,POINT (114.187178 22.319522)
885,1216222866,114.1874943,22.314955,1,2,3,POINT (114.187494 22.314955)
886,1217459802,114.1861475,22.3045055,1,2,3,POINT (114.186148 22.304506)
887,1220978387,114.1864173,22.324673,1,1,1,POINT (114.186417 22.324673)
888,1220978389,114.1909438,22.3223395,2,1,2,POINT (114.190944 22.32234)
889,1220978448,114.1936592,22.3204594,2,3,4,POINT (114.193659 22.320459)
890,1220978482,114.1913066,22.3234481,2,1,3,POINT (114.191307 22.323448)
891,1220978497,114.1858618,22.3210211,2,2,3,POINT (114.185862 22.321021)
892,1220978620,114.189515,22.3252858,1,2,3,POINT (114.189515 22.325286)
893,1220978664,114.1868754,22.3200162,3,2,2,POINT (114.186875 22.320016)
894,1220978884,114.1858677,22.3204366,1,1,1,POINT (114.185868 22.320437)
895,1220979049,114.1876405,22.3201216,2,2,4,POINT (114.18764 22.320122)
896,1220979109,114.194652,22.3196988,2,2,3,POINT (114.194652 22.319699)
897,1220979220,114.1906601,22.3217499,1,2,2,POINT (114.19066 22.32175)
898,1222130305,114.174308,22.3213591,1,1,1,POINT (114.174308 22.321359)
899,1222130498,114.1774891,22.3150336,2,2,3,POINT (114.177489 22.315034)
900,1222130508,114.1791806,22.3166156,1,1,1,POINT (114.179181 22.316616)
901,1222130515,114.174072,22.3201214,1,2,3,POINT (114.174072 22.320121)
902,1222130707,114.181684,22.3145395,2,2,3,POINT (114.181684 22.31454)
903,1222130866,114.1737919,22.320412,2,2,3,POINT (114.173792 22.320412)
904,1222131060,114.1736344,22.3201458,1,2,3,POINT (114.173634 22.320146)
905,1266044669,114.1927613,22.3304637,2,3,3,POINT (114.192761 22.330464)
906,1268399068,114.1590619,22.3261988,2,2,3,POINT (114.159062 22.326199)
907,1293266513,114.1823317,22.3317209,1,1,1,POINT (114.182332 22.331721)
908,1295869666,114.1569922,22.3172834,2,1,3,POINT (114.156992 22.317283)
909,1295869670,114.1568431,22.3175263,2,1,3,POINT (114.156843 22.317526)
910,1329833940,114.1596259,22.3031531,2,1,3,POINT (114.159626 22.303153)
911,1329857318,114.1595385,22.3030639,2,1,3,POINT (114.159538 22.303064)
912,1329857374,114.1595644,22.3029676,1,2,3,POINT (114.159564 22.302968)
913,1351008363,114.1720879,22.3294067,2,3,3,POINT (114.172088 22.329407)
914,1393738983,114.1933054,22.3301261,1,1,1,POINT (114.193305 22.330126)
915,1394414518,114.1591832,22.329653,2,2,4,POINT (114.159183 22.329653)
916,1408521472,114.1900623,22.3267414,1,2,3,POINT (114.190062 22.326741)
917,1408521475,114.1895444,22.3268975,1,2,3,POINT (114.189544 22.326898)
918,1408521488,114.1893292,22.3273729,1,2,3,POINT (114.189329 22.327373)
919,1408521515,114.1915946,22.3278671,1,2,3,POINT (114.191595 22.327867)
920,1409998422,114.1920699,22.3288691,2,1,2,POINT (114.19207 22.328869)
921,1428870156,114.1722297,22.3082934,2,2,3,POINT (114.17223 22.308293)
922,1428870157,114.1721911,22.3093602,1,1,1,POINT (114.172191 22.30936)
923,1436087413,114.194049,22.3304576,2,1,3,POINT (114.194049 22.330458)
924,1458379725,114.1914829,22.3283498,1,1,1,POINT (114.191483 22.32835)
925,1562575420,114.1597275,22.3205397,2,1,3,POINT (114.159728 22.32054)
926,1624949938,114.1687358,22.3030684,1,2,3,POINT (114.168736 22.303068)
927,1624949965,114.1692752,22.3031125,2,2,4,POINT (114.169275 22.303112)
928,1624949976,114.1691511,22.3048394,2,1,3,POINT (114.169151 22.304839)
929,1624950002,114.1692486,22.3053975,2,2,4,POINT (114.169249 22.305398)
930,1624950016,114.1681615,22.3064738,1,2,3,POINT (114.168162 22.306474)
931,1624950018,114.1671953,22.3070013,1,2,3,POINT (114.167195 22.307001)
932,1624950037,114.1653346,22.3074363,2,1,2,POINT (114.165335 22.307436)
933,1624950047,114.1673663,22.3076398,1,2,3,POINT (114.167366 22.30764)
934,1624950068,114.1680701,22.3078231,0,1,1,POINT (114.16807 22.307823)
935,1624950102,114.1655095,22.3080611,1,0,1,POINT (114.16551 22.308061)
936,1624950117,114.1686347,22.3083098,2,1,3,POINT (114.168635 22.30831)
937,1624950124,114.1700929,22.3086767,2,2,4,POINT (114.170093 22.308677)
938,1624950125,114.1696507,22.3087767,2,2,3,POINT (114.169651 22.308777)
939,1624950126,114.1692487,22.3088787,1,2,3,POINT (114.169249 22.308879)
940,1624950132,114.1636966,22.309206,2,1,3,POINT (114.163697 22.309206)
941,1624950134,114.1678921,22.3091933,2,2,4,POINT (114.167892 22.309193)
942,1624950141,114.1680008,22.3097754,2,1,3,POINT (114.168001 22.309775)
943,1624950142,114.169031,22.3099411,2,1,3,POINT (114.169031 22.309941)
944,1624950144,114.1694799,22.3100905,2,1,3,POINT (114.16948 22.31009)
945,1625209816,114.1735065,22.3027621,2,2,3,POINT (114.173506 22.302762)
946,1625209821,114.1745233,22.3028212,1,1,1,POINT (114.174523 22.302821)
947,1625209825,114.1697705,22.303157,1,2,3,POINT (114.16977 22.303157)
948,1625209832,114.1717393,22.3031921,2,2,4,POINT (114.171739 22.303192)
949,1625209833,114.1734724,22.3033537,2,3,3,POINT (114.173472 22.303354)
950,1625209840,114.1721808,22.3039848,2,1,3,POINT (114.172181 22.303985)
951,1625209841,114.1735183,22.3040708,3,3,3,POINT (114.173518 22.304071)
952,1625209863,114.1711222,22.3051974,2,1,3,POINT (114.171122 22.305197)
953,1625209874,114.1715768,22.3052682,2,2,4,POINT (114.171577 22.305268)
954,1625209877,114.1743596,22.3052283,1,1,1,POINT (114.17436 22.305228)
955,1625209880,114.1697429,22.3052836,2,1,3,POINT (114.169743 22.305284)
956,1625209882,114.1720632,22.3054538,2,1,3,POINT (114.172063 22.305454)
957,1625209888,114.1672983,22.3057849,1,2,3,POINT (114.167298 22.305785)
958,1625209894,114.173022,22.3060769,3,3,4,POINT (114.173022 22.306077)
959,1625209896,114.1694421,22.3061874,1,2,3,POINT (114.169442 22.306187)
960,1625209899,114.1726288,22.3062233,1,0,1,POINT (114.172629 22.306223)
961,1625209902,114.1734877,22.3064258,2,2,3,POINT (114.173488 22.306426)
962,1625209910,114.1725876,22.3066248,1,0,1,POINT (114.172588 22.306625)
963,1625209919,114.1740122,22.306722,2,1,3,POINT (114.174012 22.306722)
964,1625209947,114.1725428,22.3071152,0,1,1,POINT (114.172543 22.307115)
965,1625209971,114.1743467,22.3076813,2,2,3,POINT (114.174347 22.307681)
966,1625209996,114.1741667,22.3082767,1,1,1,POINT (114.174167 22.308277)
967,1625210005,114.1712781,22.3084117,2,2,4,POINT (114.171278 22.308412)
968,1625210019,114.1721754,22.3083478,2,1,3,POINT (114.172175 22.308348)
969,1634974089,114.1791731,22.3298194,1,1,1,POINT (114.179173 22.329819)
970,1634974112,114.181674,22.332425,3,3,3,POINT (114.181674 22.332425)
971,1634974118,114.1787439,22.3324254,1,2,3,POINT (114.178744 22.332425)
972,1636543631,114.1734046,22.3181714,2,1,3,POINT (114.173405 22.318171)
973,1636543637,114.1718354,22.3187498,2,1,3,POINT (114.171835 22.31875)
974,1636543654,114.1724172,22.3188646,2,1,3,POINT (114.172417 22.318865)
975,1636543655,114.1730241,22.3189809,2,3,3,POINT (114.173024 22.318981)
976,1636543662,114.1652321,22.3201012,2,1,3,POINT (114.165232 22.320101)
977,1636543682,114.1647701,22.3208828,1,2,2,POINT (114.16477 22.320883)
978,1636543686,114.1644987,22.321091,3,3,4,POINT (114.164499 22.321091)
979,1636543699,114.1807217,22.3215384,1,0,1,POINT (114.180722 22.321538)
980,1636543831,114.1744451,22.3260673,1,2,3,POINT (114.174445 22.326067)
981,1636543835,114.1762924,22.3261312,2,1,3,POINT (114.176292 22.326131)
982,1636543837,114.1762909,22.3262258,2,2,3,POINT (114.176291 22.326226)
983,1636543839,114.1776704,22.3262677,1,1,1,POINT (114.17767 22.326268)
984,1636543840,114.1690848,22.3265169,2,2,4,POINT (114.169085 22.326517)
985,1636543843,114.1685268,22.3265822,2,2,3,POINT (114.168527 22.326582)
986,1636543858,114.1783464,22.3265456,1,1,1,POINT (114.178346 22.326546)
987,1636543866,114.178662,22.3269876,2,1,3,POINT (114.178662 22.326988)
988,1636543900,114.1677193,22.3282199,1,1,1,POINT (114.167719 22.32822)
989,1636543916,114.1786506,22.3287249,1,3,4,POINT (114.178651 22.328725)
990,1636641311,114.1758576,22.3128298,3,3,3,POINT (114.175858 22.31283)
991,1636641318,114.1790152,22.3136518,1,1,1,POINT (114.179015 22.313652)
992,1636641328,114.1815619,22.3145251,3,3,4,POINT (114.181562 22.314525)
993,1636641331,114.1779638,22.3149555,3,3,3,POINT (114.177964 22.314956)
994,1636641338,114.1727039,22.3158004,2,1,2,POINT (114.172704 22.3158)
995,1636641344,114.1793744,22.3158609,3,3,3,POINT (114.179374 22.315861)
996,1636641355,114.1769436,22.3161634,3,3,3,POINT (114.176944 22.316163)
997,1636641357,114.1795528,22.3162555,3,2,3,POINT (114.179553 22.316256)
998,1636641362,114.1740031,22.3164512,4,3,5,POINT (114.174003 22.316451)
999,1636641367,114.1739792,22.3166438,3,3,4,POINT (114.173979 22.316644)
1000,1636641375,114.175778,22.3167862,3,3,3,POINT (114.175778 22.316786)
1001,1636641377,114.1778335,22.3169323,1,1,1,POINT (114.177834 22.316932)
1002,1636641378,114.1755972,22.316935,1,1,1,POINT (114.175597 22.316935)
1003,1636641379,114.1737889,22.3171958,3,2,3,POINT (114.173789 22.317196)
1004,1636685510,114.1761949,22.3111808,3,3,3,POINT (114.176195 22.311181)
1005,1636685526,114.1750087,22.3111949,3,3,3,POINT (114.175009 22.311195)
1006,1636685557,114.1743595,22.3118729,1,1,1,POINT (114.17436 22.311873)
1007,1636685662,114.1722161,22.314068,2,2,3,POINT (114.172216 22.314068)
1008,1636685663,114.1703989,22.3145697,3,2,4,POINT (114.170399 22.31457)
1009,1636685664,114.1707353,22.3146308,1,1,1,POINT (114.170735 22.314631)
1010,1636768897,114.169953,22.3100905,2,2,4,POINT (114.169953 22.31009)
1011,1636768900,114.1704199,22.3101776,1,2,3,POINT (114.17042 22.310178)
1012,1636768902,114.1706807,22.3102195,1,2,3,POINT (114.170681 22.31022)
1013,1636768903,114.1716514,22.3103567,1,1,1,POINT (114.171651 22.310357)
1014,1636768904,114.1693789,22.3106548,1,2,3,POINT (114.169379 22.310655)
1015,1636768911,114.169277,22.3111705,2,3,4,POINT (114.169277 22.31117)
1016,1636768923,114.1696451,22.3112261,1,1,1,POINT (114.169645 22.311226)
1017,1636768930,114.1703709,22.3118131,2,2,3,POINT (114.170371 22.311813)
1018,1636768934,114.170835,22.3118402,1,2,3,POINT (114.170835 22.31184)
1019,1636768937,114.1690958,22.3120931,2,2,3,POINT (114.169096 22.312093)
1020,1636768941,114.1680362,22.3130195,1,1,1,POINT (114.168036 22.31302)
1021,1636768942,114.1673432,22.3133341,2,2,3,POINT (114.167343 22.313334)
1022,1636768949,114.1670462,22.3170133,1,2,3,POINT (114.167046 22.317013)
1023,1640472705,114.1614284,22.307121,2,1,3,POINT (114.161428 22.307121)
1024,1640472711,114.1613115,22.3072321,2,1,3,POINT (114.161312 22.307232)
1025,1640472713,114.1617332,22.3074714,1,2,3,POINT (114.161733 22.307471)
1026,1640472718,114.1608066,22.3092355,1,2,3,POINT (114.160807 22.309236)
1027,1640472735,114.1581879,22.3172787,2,1,3,POINT (114.158188 22.317279)
1028,1640472756,114.1616675,22.3181344,1,2,3,POINT (114.161668 22.318134)
1029,1640472796,114.1615798,22.3191301,1,0,1,POINT (114.16158 22.31913)
1030,1640472834,114.1599574,22.319473,2,2,4,POINT (114.159957 22.319473)
1031,1640472837,114.1629184,22.3194992,0,1,1,POINT (114.162918 22.319499)
1032,1640472859,114.160381,22.3199984,1,0,1,POINT (114.160381 22.319998)
1033,1640472860,114.1619669,22.3200037,1,2,3,POINT (114.161967 22.320004)
1034,1640472865,114.1635596,22.3202127,2,2,4,POINT (114.16356 22.320213)
1035,1640472868,114.1625259,22.3203902,2,1,3,POINT (114.162526 22.32039)
1036,1640472869,114.1619523,22.3204718,1,2,3,POINT (114.161952 22.320472)
1037,1640472873,114.1598552,22.3206795,1,2,3,POINT (114.159855 22.32068)
1038,1640472874,114.1603705,22.3209096,1,0,1,POINT (114.16037 22.32091)
1039,1640472879,114.1627113,22.3213195,1,2,3,POINT (114.162711 22.32132)
1040,1640472885,114.1620079,22.3214238,2,1,3,POINT (114.162008 22.321424)
1041,1640472887,114.1599863,22.3214176,1,0,1,POINT (114.159986 22.321418)
1042,1640472888,114.163852,22.321587,2,2,3,POINT (114.163852 22.321587)
1043,1640472891,114.1634268,22.3219131,2,1,2,POINT (114.163427 22.321913)
1044,1640472893,114.1603595,22.3219477,0,2,2,POINT (114.16036 22.321948)
1045,1640472897,114.1603512,22.3225101,2,1,2,POINT (114.160351 22.32251)
1046,1640472898,114.1606676,22.3225141,1,2,3,POINT (114.160668 22.322514)
1047,1640472899,114.1610069,22.3225183,2,1,3,POINT (114.161007 22.322518)
1048,1640472913,114.1593941,22.3234053,2,1,3,POINT (114.159394 22.323405)
1049,1640472918,114.1602375,22.3241447,2,2,3,POINT (114.160238 22.324145)
1050,1640472919,114.1609827,22.3241402,2,3,3,POINT (114.160983 22.32414)
1051,1640472920,114.1619702,22.3241874,1,2,3,POINT (114.16197 22.324187)
1052,1640472922,114.1579631,22.3244827,1,2,3,POINT (114.157963 22.324483)
1053,1640472923,114.1581374,22.3245001,2,2,4,POINT (114.158137 22.3245)
1054,1641766299,114.1673292,22.3253879,2,1,3,POINT (114.167329 22.325388)
1055,1641766324,114.1634104,22.3264083,2,2,4,POINT (114.16341 22.326408)
1056,1641766327,114.1621988,22.3264481,1,2,3,POINT (114.162199 22.326448)
1057,1641766330,114.1608954,22.3267034,2,2,4,POINT (114.160895 22.326703)
1058,1641766332,114.1625904,22.3268852,2,1,3,POINT (114.16259 22.326885)
1059,1641766334,114.1612938,22.3271335,2,2,4,POINT (114.161294 22.327134)
1060,1641766351,114.1616944,22.3275776,2,2,4,POINT (114.161694 22.327578)
1061,1641766386,114.1621341,22.32807,1,2,3,POINT (114.162134 22.32807)
1062,1641766422,114.1570682,22.3296682,3,3,3,POINT (114.157068 22.329668)
1063,1641766435,114.1543973,22.3297353,2,2,3,POINT (114.154397 22.329735)
1064,1641766439,114.1595218,22.3300325,2,1,3,POINT (114.159522 22.330032)
1065,1641766446,114.1657486,22.3303719,1,2,3,POINT (114.165749 22.330372)
1066,1641766448,114.1648506,22.3311074,2,2,4,POINT (114.164851 22.331107)
1067,1641766472,114.1687587,22.3315756,2,3,3,POINT (114.168759 22.331576)
1068,1641766506,114.1673375,22.3322035,2,2,4,POINT (114.167338 22.332204)
1069,1641766523,114.1634919,22.3328673,0,1,1,POINT (114.163492 22.332867)
1070,1642181741,114.1836758,22.3046552,2,2,3,POINT (114.183676 22.304655)
1071,1642181820,114.1832556,22.3049167,2,1,3,POINT (114.183256 22.304917)
1072,1642181939,114.1837127,22.3051168,1,2,3,POINT (114.183713 22.305117)
1073,1642182880,114.1828292,22.3055167,2,2,3,POINT (114.182829 22.305517)
1074,1642183081,114.1842014,22.305781,1,2,3,POINT (114.184201 22.305781)
1075,1642183297,114.1831546,22.3059325,0,1,1,POINT (114.183155 22.305932)
1076,1642183520,114.1854795,22.306088,1,0,1,POINT (114.18548 22.306088)
1077,1642184436,114.1859462,22.3067242,1,2,3,POINT (114.185946 22.306724)
1078,1642184438,114.1843496,22.3068019,1,2,3,POINT (114.18435 22.306802)
1079,1642184439,114.1828611,22.306806,2,1,3,POINT (114.182861 22.306806)
1080,1642184453,114.1853471,22.3071007,1,2,3,POINT (114.185347 22.307101)
1081,1642184499,114.1858997,22.3073215,3,2,3,POINT (114.1859 22.307322)
1082,1642184525,114.1839442,22.3074261,1,2,3,POINT (114.183944 22.307426)
1083,1642184531,114.1847758,22.3074597,2,1,3,POINT (114.184776 22.30746)
1084,1642184594,114.1835127,22.3076955,1,2,3,POINT (114.183513 22.307696)
1085,1642184595,114.185061,22.3078495,3,3,4,POINT (114.185061 22.30785)
1086,1642184661,114.1827514,22.3081723,0,1,1,POINT (114.182751 22.308172)
1087,1642184796,114.1872477,22.3093504,1,1,1,POINT (114.187248 22.30935)
1088,1642184800,114.1876102,22.3098066,3,3,3,POINT (114.18761 22.309807)
1089,1642184803,114.1852352,22.3103285,2,1,3,POINT (114.185235 22.310328)
1090,1642184836,114.1893643,22.311243,1,1,1,POINT (114.189364 22.311243)
1091,1642184880,114.1877002,22.3122514,2,2,4,POINT (114.1877 22.312251)
1092,1645492675,114.1555974,22.3323231,2,2,4,POINT (114.155597 22.332323)
1093,1645492687,114.1556611,22.3324146,2,2,4,POINT (114.155661 22.332415)
1094,1649047644,114.1706449,22.2946637,2,2,4,POINT (114.170645 22.294664)
1095,1649047767,114.1712611,22.2955321,3,1,4,POINT (114.171261 22.295532)
1096,1649047771,114.1722642,22.295601,1,2,3,POINT (114.172264 22.295601)
1097,1649047793,114.1702054,22.2962672,2,1,3,POINT (114.170205 22.296267)
1098,1649047802,114.1716292,22.2964281,2,1,3,POINT (114.171629 22.296428)
1099,1649047896,114.1736434,22.2971,2,1,3,POINT (114.173643 22.2971)
1100,1649047910,114.1756058,22.2972478,3,3,4,POINT (114.175606 22.297248)
1101,1649048045,114.1704421,22.2977222,1,1,1,POINT (114.170442 22.297722)
1102,1649048061,114.1688287,22.2979909,1,2,3,POINT (114.168829 22.297991)
1103,1649048065,114.1787526,22.2980332,1,2,3,POINT (114.178753 22.298033)
1104,1649048105,114.172169,22.2981391,2,2,4,POINT (114.172169 22.298139)
1105,1649048112,114.1715134,22.2981357,1,2,3,POINT (114.171513 22.298136)
1106,1649048114,114.1720868,22.2981626,2,2,4,POINT (114.172087 22.298163)
1107,1649048150,114.1734373,22.2981396,1,0,1,POINT (114.173437 22.29814)
1108,1649048220,114.1739886,22.298415,2,1,3,POINT (114.173989 22.298415)
1109,1649048396,114.1801317,22.2993008,1,2,3,POINT (114.180132 22.299301)
1110,1649048555,114.1760233,22.2996643,1,2,3,POINT (114.176023 22.299664)
1111,1649048606,114.1802829,22.2996865,2,2,4,POINT (114.180283 22.299686)
1112,1649048754,114.180616,22.2997822,1,2,3,POINT (114.180616 22.299782)
1113,1649048774,114.1803081,22.299935,2,1,3,POINT (114.180308 22.299935)
1114,1649048792,114.1868238,22.3001586,2,2,3,POINT (114.186824 22.300159)
1115,1649048830,114.1802665,22.3001325,2,1,3,POINT (114.180266 22.300132)
1116,1649048841,114.1792775,22.3005886,3,3,3,POINT (114.179278 22.300589)
1117,1649048895,114.1797998,22.30149,1,2,3,POINT (114.1798 22.30149)
1118,1649048949,114.1795814,22.3017103,2,2,4,POINT (114.179581 22.30171)
1119,1649048966,114.1829113,22.3019797,1,2,3,POINT (114.182911 22.30198)
1120,1649048995,114.1810929,22.3022033,2,1,3,POINT (114.181093 22.302203)
1121,1649049019,114.1756341,22.3023369,2,3,4,POINT (114.175634 22.302337)
1122,1649049033,114.1809036,22.3020119,1,2,3,POINT (114.180904 22.302012)
1123,1649049049,114.1752701,22.3025588,0,1,1,POINT (114.17527 22.302559)
1124,1649049060,114.1768964,22.3026657,1,2,3,POINT (114.176896 22.302666)
1125,1649049087,114.1841062,22.3037685,2,3,3,POINT (114.184106 22.303768)
1126,1649066298,114.161204,22.3075084,2,1,3,POINT (114.161204 22.307508)
1127,1651827742,114.1909464,22.3152832,1,2,2,POINT (114.190946 22.315283)
