grid_id,x_hk80,y_hk80,lon,lat,node_id,snap_dist_m,valid_origin,reachable,nearest_hospital_id,nearest_hospital,nearest_hospital_tc,distance_m,distance_km
1535,833150.0,818650.0,114.14661386050206,22.306808625147603,170,1218.3214736147436,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1536,833250.0,818650.0,114.14758437021298,22.30680880301767,170,1129.650998617015,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1537,833350.0,818650.0,114.14855487993394,22.306808975081374,170,1043.0318999350104,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1538,833450.0,818650.0,114.14952538966465,22.306809141338686,170,959.0201822108105,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1539,833550.0,818650.0,114.15049589940476,22.306809301789613,170,878.3643182035999,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1540,833650.0,818650.0,114.15146640915397,22.306809456434173,170,802.0773286279157,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1541,833750.0,818650.0,114.15243691891193,22.30680960527235,170,731.5273109765021,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1542,833850.0,818650.0,114.15340742867835,22.306809748304133,1608,659.3019148624034,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1543,833950.0,818650.0,114.1543779384529,22.306809885529546,1608,574.4500494439731,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1544,834050.0,818650.0,114.15534844823527,22.306810016948578,1608,495.28446742365594,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1545,834150.0,818650.0,114.15631895802512,22.306810142561233,1608,424.9947623631212,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1546,834250.0,818650.0,114.15728946782214,22.306810262367506,1429,351.7817894725164,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1819.571,1.8195709999999998
1547,834350.0,818650.0,114.158259977626,22.30681037636739,1399,260.35400093606637,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1548,834450.0,818650.0,114.15923048743642,22.30681048456089,1399,169.0771121709852,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1549,834550.0,818650.0,114.16020099725303,22.306810586948014,1399,96.90167138260601,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1550,834650.0,818650.0,114.16117150707555,22.306810683528763,1207,41.90689927698695,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1617.4749999999997,1.6174749999999998
1551,834750.0,818650.0,114.16214201690363,22.306810774303116,46,56.98001862672804,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1654.32,1.65432
1552,834850.0,818650.0,114.16311252673694,22.30681085927109,809,19.961606153531577,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1380.6359999999997,1.3806359999999998
1553,834950.0,818650.0,114.1640830365752,22.30681093843269,1356,6.115725297616409,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1289.788,1.289788
1554,835050.0,818650.0,114.16505354641808,22.306811011787904,1439,14.372093060852594,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1169.7410000000002,1.1697410000000001
1555,835150.0,818650.0,114.16602405626524,22.306811079336743,1403,13.705764150122395,True,True,5,Kwong Wah Hospital,廣華醫院,1413.1280000000002,1.4131280000000002
1556,835250.0,818650.0,114.16699456611637,22.30681114107918,931,29.51633699535552,True,True,5,Kwong Wah Hospital,廣華醫院,1249.95,1.2499500000000001
1557,835350.0,818650.0,114.16796507597114,22.306811197015243,930,42.49163424874307,True,True,5,Kwong Wah Hospital,廣華醫院,1138.71,1.13871
1558,835450.0,818650.0,114.16893558582926,22.306811247144925,105,58.58184311630007,True,False,-1,,,,
1559,835550.0,818650.0,114.1699060956904,22.30681129146822,959,84.01582054043752,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,791.96,0.79196
1560,835650.0,818650.0,114.1708766055542,22.306811329985138,806,70.60131937619711,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,642.763,0.6427630000000001
1561,835750.0,818650.0,114.17184711542038,22.306811362695683,806,38.95228831688187,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,642.763,0.6427630000000001
1562,835850.0,818650.0,114.17281762528862,22.306811389599833,962,31.443010169619008,True,False,-1,,,,
1563,835950.0,818650.0,114.17378813515859,22.306811410697602,808,22.35311521207343,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,171.494,0.171494
1564,836050.0,818650.0,114.17475864502998,22.306811425988975,310,10.43763510105469,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,216.087,0.216087
1565,836150.0,818650.0,114.17572915490246,22.30681143547398,1282,32.93963980901671,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2748.353,2.7483530000000003
1566,836250.0,818650.0,114.1766996647757,22.3068114391526,849,39.70247935310068,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,506.1329999999999,0.5061329999999999
1567,836350.0,818650.0,114.17767017464939,22.306811437024837,849,73.17103621268684,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,506.1329999999999,0.5061329999999999
1568,836450.0,818650.0,114.17864068452323,22.30681142909069,418,76.2950833073351,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1852.3719999999994,1.8523719999999995
1569,836550.0,818650.0,114.17961119439686,22.306811415350158,380,95.22910927435818,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,796.7729999999999,0.796773
1570,836650.0,818650.0,114.18058170426998,22.30681139580325,379,11.625730324935624,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1847.4019999999996,1.8474019999999995
1571,836750.0,818650.0,114.18155221414229,22.30681137044994,392,39.81598709963469,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2263.2729999999997,2.263273
1572,836850.0,818650.0,114.18252272401345,22.306811339290256,1079,34.871224630970914,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2291.545,2.291545
1573,836950.0,818650.0,114.18349323388313,22.306811302324196,296,40.2378910752926,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2422.256,2.422256
1574,837050.0,818650.0,114.18446374375102,22.306811259551743,1078,11.806396139375348,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1602.2839999999999,1.6022839999999998
1575,837150.0,818650.0,114.18543425361682,22.306811210972924,1451,22.969467508132297,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1606.446,1.6064459999999998
1576,837250.0,818650.0,114.18640476348018,22.306811156587713,1683,11.386689151864566,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1631.9279999999999,1.6319279999999998
1577,837350.0,818650.0,114.18737527334079,22.306811096396103,283,38.81776019867122,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1715.0249999999999,1.7150249999999998
1578,837450.0,818650.0,114.18834578319834,22.306811030398134,1499,96.89870820532512,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1780.5339999999999,1.7805339999999998
1579,837550.0,818650.0,114.1893162930525,22.30681095859377,1223,95.1432654501885,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1985.205,1.9852049999999999
1580,837650.0,818650.0,114.19028680290295,22.30681088098303,1223,158.10738114618448,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1985.205,1.9852049999999999
1581,837750.0,818650.0,114.19125731274937,22.3068107975659,312,239.12675310577094,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1582,837850.0,818650.0,114.19222782259143,22.306810708342397,312,291.7791876392444,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1583,837950.0,818650.0,114.19319833242885,22.306810613312496,312,364.8130817664389,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1584,838050.0,818650.0,114.19416884226126,22.306810512476222,312,448.3771569966912,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1585,838150.0,818650.0,114.19513935208838,22.306810405833566,312,537.5830774912325,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1586,838250.0,818650.0,114.19610986190986,22.306810293384537,312,630.0389317283922,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1587,838350.0,818650.0,114.19708037172539,22.30681017512912,312,724.501584388856,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1588,838450.0,818650.0,114.19805088153467,22.30681005106732,312,820.278023642272,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1589,838550.0,818650.0,114.19902139133737,22.306809921199136,312,916.9566654749726,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1590,838650.0,818650.0,114.19999190113312,22.306809785524564,312,1014.2795554715129,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1591,838750.0,818650.0,114.20096241092168,22.306809644043625,312,1112.077563363275,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1592,838850.0,818650.0,114.20193292070267,22.306809496756298,312,1210.2355131231723,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1593,833050.0,818750.0,114.14564315028191,22.30771150211746,170,1353.129630278143,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1594,833150.0,818750.0,114.14661366622268,22.307711685802513,170,1266.0031445230625,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1595,833250.0,818750.0,114.14758418217382,22.307711863680915,170,1180.9183407619262,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1596,833350.0,818750.0,114.14855469813499,22.307712035752687,170,1098.3498045493154,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1597,833450.0,818750.0,114.1495252141059,22.30771220201781,170,1018.9094458091643,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1598,833550.0,818750.0,114.15049573008623,22.30771236247631,170,943.3878440836286,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1599,833650.0,818750.0,114.15146624607566,22.307712517128152,170,872.8028356796141,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1600,833750.0,818750.0,114.15243676207385,22.30771266597336,1608,796.5150702370883,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1601,833850.0,818750.0,114.15340727808048,22.30771280901192,1608,713.9678574556035,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1602,833950.0,818750.0,114.15437779409525,22.30771294624385,1608,636.4463416853744,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1603,834050.0,818750.0,114.15534831011782,22.30771307766914,1399,546.1836660325399,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1604,834150.0,818750.0,114.1563188261479,22.30771320328779,1399,446.22803710368504,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1605,834250.0,818750.0,114.15728934218514,22.307713323099787,1399,346.29802938230875,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1606,834350.0,818750.0,114.15825985822921,22.30771343710515,1399,246.42481451901926,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1607,834450.0,818750.0,114.15923037427983,22.307713545303873,1399,146.72441264968728,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1608,834550.0,818750.0,114.16020089033668,22.30771364769596,1399,48.27957460519265,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1609,834650.0,818750.0,114.16117140639939,22.307713744281397,1126,22.985595356652116,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1575.1629999999998,1.5751629999999999
1610,834750.0,818750.0,114.1621419224677,22.30771383506019,1025,49.94260747926275,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1523.0829999999996,1.5230829999999995
1611,834850.0,818750.0,114.16311243854123,22.307713920032345,809,85.35648022553167,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1380.6359999999997,1.3806359999999998
1612,834950.0,818750.0,114.16408295461972,22.307713999197862,178,64.11261127685842,True,True,10,Tsan Yuk Hospital,贊育醫院,3125.796,3.125796
1613,835050.0,818750.0,114.1650534707028,22.30771407255673,1411,38.508658882167374,True,False,-1,,,,
1614,835150.0,818750.0,114.16602398679017,22.30771414010897,1410,39.36786141272624,True,True,5,Kwong Wah Hospital,廣華醫院,1311.671,1.311671
1615,835250.0,818750.0,114.16699450288152,22.307714201854555,933,39.185586320355554,True,True,5,Kwong Wah Hospital,廣華醫院,1176.805,1.176805
1616,835350.0,818750.0,114.16796501897653,22.3077142577935,934,16.201883516284447,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1115.1480000000001,1.115148
1617,835450.0,818750.0,114.16893553507484,22.307714307925785,106,11.884348229086353,True,False,-1,,,,
1618,835550.0,818750.0,114.1699060511762,22.307714352251455,107,99.47022439440929,True,True,5,Kwong Wah Hospital,廣華醫院,977.9549999999999,0.9779549999999999
1619,835650.0,818750.0,114.17087656728023,22.30771439077047,967,87.60181322730395,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,468.86300000000006,0.46886300000000003
1620,835750.0,818750.0,114.17184708338664,22.307714423482846,921,75.2641805926025,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,353.55100000000004,0.35355100000000006
1621,835850.0,818750.0,114.17281759949509,22.307714450388577,964,72.14619382672078,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,748.466,0.748466
1622,835950.0,818750.0,114.17378811560528,22.30771447148766,1392,49.522871942190285,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,137.45499999999998,0.137455
1623,836050.0,818750.0,114.17475863171687,22.307714486780103,965,42.603003096984544,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,68.746,0.068746
1624,836150.0,818750.0,114.17572914782957,22.30771449626592,850,111.46863287052729,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,601.7169999999999,0.6017169999999998
1625,836250.0,818750.0,114.17669966394304,22.307714499945064,850,33.31169043612726,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,601.7169999999999,0.6017169999999998
1626,836350.0,818750.0,114.17767018005695,22.30771449781759,1571,57.05949590126778,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,872.9069999999999,0.8729069999999999
1627,836450.0,818750.0,114.17864069617097,22.307714489883466,1571,49.961014011727876,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,872.9069999999999,0.8729069999999999
1628,836550.0,818750.0,114.17961121228484,22.307714476142692,388,27.039213103059236,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1667.0079999999996,1.6670079999999996
1629,836650.0,818750.0,114.18058172839818,22.307714456595285,1464,38.95040557959283,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2281.7610000000004,2.2817610000000004
1630,836750.0,818750.0,114.18155224451071,22.307714431241227,378,66.41129989359173,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,961.1719999999999,0.9611719999999999
1631,836850.0,818750.0,114.18252276062209,22.307714400080524,880,37.825734136389705,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1749.8769999999995,1.7498769999999995
1632,836950.0,818750.0,114.183493276732,22.30771436311319,1084,2.893224978347122,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1657.4979999999996,1.6574979999999997
1633,837050.0,818750.0,114.1844637928401,22.307714320339205,1083,42.761450757105074,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1687.8169999999998,1.6878169999999997
1634,837150.0,818750.0,114.18543430894611,22.307714271758588,371,13.412846124725508,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1499.753,1.499753
1635,837250.0,818750.0,114.1864048250497,22.307714217371313,1081,67.82349199946219,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1554.1899999999998,1.5541899999999997
1636,837350.0,818750.0,114.18737534115053,22.307714157177404,482,33.36926215208046,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1803.5969999999998,1.8035969999999997
1637,837450.0,818750.0,114.1883458572483,22.307714091176845,482,90.23902519564136,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1803.5969999999998,1.8035969999999997
1638,837550.0,818750.0,114.18931637334266,22.307714019369655,1469,134.46761331657677,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2333.6779999999994,2.3336779999999995
1639,837650.0,818750.0,114.19028688943334,22.307713941755818,312,122.06765011618467,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1640,837750.0,818750.0,114.19125740551998,22.30771385833533,312,151.17539976264766,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1641,837850.0,818750.0,114.19222792160227,22.30771376910821,312,225.40517248258834,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1642,837950.0,818750.0,114.1931984376799,22.307713674074442,312,314.26260049585034,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1643,838050.0,818750.0,114.19416895375251,22.307713573234032,312,408.30683604236106,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1644,838150.0,818750.0,114.19513946981985,22.307713466586982,312,504.64637385740974,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1645,838250.0,818750.0,114.19610998588156,22.307713354133295,312,602.1805816662819,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1646,838350.0,818750.0,114.19708050193731,22.307713235872967,312,700.4105533360064,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1647,838450.0,818750.0,114.19805101798678,22.307713111805985,312,799.0797416484538,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1648,838550.0,818750.0,114.1990215340297,22.307712981932376,312,898.0433863692048,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1649,838650.0,818750.0,114.19999205006569,22.307712846252116,312,997.213825661266,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1650,838750.0,818750.0,114.20096256609445,22.307712704765212,312,1096.534953559843,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1651,838850.0,818750.0,114.20193308211567,22.30771255747169,312,1195.9692281438497,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1652,833050.0,818850.0,114.14564294975165,22.308614562663617,170,1403.3590222064151,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1653,833150.0,818850.0,114.14661347193295,22.308614746357247,170,1319.5532239412566,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1654,833250.0,818850.0,114.1475839941246,22.308614924243987,170,1238.1538177542332,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1655,833350.0,818850.0,114.14855451632633,22.30861509632384,170,1159.6676429154181,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1656,833450.0,818850.0,114.14952503853777,22.308615262596767,170,1084.7272503402041,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1657,833550.0,818850.0,114.15049556075863,22.308615423062818,170,1014.1190133491427,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2372.6849999999995,2.3726849999999997
1658,833650.0,818850.0,114.15146608298858,22.308615577721966,1608,934.983154547907,True,True,10,Tsan Yuk Hospital,贊育醫院,2043.513,2.043513
1659,833750.0,818850.0,114.15243660522731,22.308615726574203,1399,853.7265301477241,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1660,833850.0,818850.0,114.15340712747448,22.308615869619548,1399,754.7528418858293,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1661,833950.0,818850.0,114.15437764972977,22.30861600685799,1399,656.0904788147731,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1662,834050.0,818850.0,114.1553481719929,22.30861613828953,1399,557.9046338291705,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1663,834150.0,818850.0,114.15631869426349,22.308616263914175,1399,460.5002111885765,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1664,834250.0,818850.0,114.15728921654127,22.308616383731916,1399,364.50419553331096,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1644.0019999999997,1.6440019999999997
1665,834350.0,818850.0,114.1582597388259,22.30861649774275,45,270.32301537587637,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1632.0859999999998,1.6320859999999997
1666,834450.0,818850.0,114.15923026111706,22.308616605946703,1026,176.28832150130796,True,True,5,Kwong Wah Hospital,廣華醫院,1595.049,1.595049
1667,834550.0,818850.0,114.16020078341444,22.308616708343738,1026,92.6913850196634,True,True,5,Kwong Wah Hospital,廣華醫院,1595.049,1.595049
1668,834650.0,818850.0,114.16117130571769,22.30861680493387,179,35.601515739815035,True,True,10,Tsan Yuk Hospital,贊育醫院,2613.7929999999997,2.613793
1669,834750.0,818850.0,114.16214182802652,22.308616895717112,203,35.85954481922855,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1702.9319999999998,1.702932
1670,834850.0,818850.0,114.1631123503406,22.308616980693436,1428,59.28134579139317,True,True,10,Tsan Yuk Hospital,贊育醫院,2949.2639999999997,2.949264
1671,834950.0,818850.0,114.1640828726596,22.308617059862883,1358,21.648631941190363,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1491.691,1.491691
1672,835050.0,818850.0,114.16505339498323,22.3086171332254,1441,20.72049564271309,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1402.4340000000002,1.4024340000000002
1673,835150.0,818850.0,114.16602391731115,22.30861720078103,144,49.37356777293721,True,True,5,Kwong Wah Hospital,廣華醫院,1090.6270000000002,1.0906270000000002
1674,835250.0,818850.0,114.16699443964303,22.308617262529758,720,43.449503412694426,True,True,5,Kwong Wah Hospital,廣華醫院,1031.383,1.031383
1675,835350.0,818850.0,114.16796496197857,22.30861731847158,821,58.91155680722199,True,True,5,Kwong Wah Hospital,廣華醫院,1108.443,1.108443
1676,835450.0,818850.0,114.16893548431744,22.308617368606495,1685,42.499031022975785,True,True,5,Kwong Wah Hospital,廣華醫院,852.399,0.852399
1677,835550.0,818850.0,114.16990600665933,22.308617412934524,937,20.345663336284606,True,True,5,Kwong Wah Hospital,廣華醫院,989.632,0.989632
1678,835650.0,818850.0,114.1708765290039,22.308617451455643,1556,14.537866689306686,True,True,5,Kwong Wah Hospital,廣華醫院,1061.818,1.061818
1679,835750.0,818850.0,114.17184705135084,22.30861748416985,968,45.127316550950475,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,361.785,0.361785
1680,835850.0,818850.0,114.17281757369982,22.308617511077163,1569,66.76928261117521,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,421.73300000000006,0.4217330000000001
1681,835950.0,818850.0,114.17378809605056,22.30861753217757,966,54.279872128120545,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,0.0,0.0
1682,836050.0,818850.0,114.17475861840268,22.308617547471076,966,71.72370055038519,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,0.0,0.0
1683,836150.0,818850.0,114.1757291407559,22.308617556957667,966,165.35499364409148,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,0.0,0.0
1684,836250.0,818850.0,114.17669966310991,22.30861756063739,850,132.81876065127494,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,601.7169999999999,0.6017169999999998
1685,836350.0,818850.0,114.17767018546438,22.308617558510182,1571,97.22689155526494,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,872.9069999999999,0.8729069999999999
1686,836450.0,818850.0,114.17864070781896,22.308617550576084,389,36.839716588538515,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1562.1929999999995,1.5621929999999995
1687,836550.0,818850.0,114.17961123017335,22.30861753683506,389,64.21872721696515,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1562.1929999999995,1.5621929999999995
1688,836650.0,818850.0,114.18058175252725,22.30861751728717,1464,125.92518767142043,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2281.7610000000004,2.2817610000000004
1689,836750.0,818850.0,114.1815522748803,22.308617491932353,1434,80.80357540662426,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1996.884,1.996884
1690,836850.0,818850.0,114.18252279723221,22.308617460770638,1365,42.14253737943209,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1906.684,1.906684
1691,836950.0,818850.0,114.18349331958265,22.308617423802016,1694,15.868574944793913,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1250.1979999999999,1.250198
1692,837050.0,818850.0,114.1844638419313,22.308617381026504,367,20.078173124998553,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1475.091,1.475091
1693,837150.0,818850.0,114.18543436427784,22.30861733244408,365,49.7895157122959,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1462.461,1.462461
1694,837250.0,818850.0,114.18640488662196,22.30861727805475,882,101.7499712124651,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2096.6649999999995,2.0966649999999993
1695,837350.0,818850.0,114.18737540896333,22.308617217858522,375,18.69948994763469,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1960.0209999999997,1.9600209999999998
1696,837450.0,818850.0,114.18834593130163,22.308617151855398,531,76.98139076878724,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,1902.4519999999998,1.9024519999999998
1697,837550.0,818850.0,114.18931645363655,22.308617080045362,1469,48.23601176122391,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2333.6779999999994,2.3336779999999995
1698,837650.0,818850.0,114.19028697596775,22.308617002428438,502,23.23459224381688,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2362.1620000000003,2.362162
1699,837750.0,818850.0,114.19125749829493,22.3086169190046,312,92.3385019148802,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1700,837850.0,818850.0,114.19222802061776,22.308616829773854,312,190.99709218831944,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
1701,837950.0,818850.0,114.19319854293592,22.308616734736216,312,290.5742237585819,True,True,7,Queen Elizabeth Hospital,伊利沙伯醫院,2332.514,2.332514
