tpusb,connector_order,node_id,weight,selection,rep_snap_dist_m,node_x_hk80,node_y_hk80
229013,3,671,0.3333333333333333,inside,77.7743599192564,835283.8720946781,819785.255121835
229014,1,84,1.0,inside,53.86636405538704,835311.4950779307,819790.8897995333
229015,1,85,1.0,inside,55.21908145504698,835359.3432569158,819800.3990497619
229016,1,86,0.5,inside,63.196706100344755,835405.2131894208,819810.0192910888
229016,2,87,0.5,inside,65.64792747567404,835464.765688398,819822.041900867
229017,1,592,0.5,inside,62.71151783768508,835528.1195269641,819825.5269166472
229017,2,87,0.5,inside,71.18726559277899,835464.765688398,819822.041900867
229018,1,675,0.3333333333333333,inside,19.263809514029074,835295.8940348119,819590.9593704458
229018,2,163,0.3333333333333333,inside,76.34774281053798,835223.9610288765,819653.8945047287
229018,3,1283,0.3333333333333333,inside,67.61181364901182,835228.6429315766,819562.9699877175
229019,1,164,0.5,inside,69.7230349137891,835330.0138363204,819687.1856808821
229019,2,75,0.5,inside,73.64410170048653,835355.3930724122,819553.8596820455
229022,1,166,0.5,inside,41.07868664237291,835485.2944661548,819716.7211351483
229022,2,610,0.5,inside,42.28256968169712,835557.2497987652,819674.7824919813
229023,1,168,0.5,inside,47.37355403195419,835436.2478797466,819649.6959908542
229023,2,77,0.5,inside,48.64323451088238,835452.1622895763,819572.3913073593
229024,1,549,0.3333333333333333,inside,48.824271045679694,835497.2330748116,819660.9545779764
229024,2,611,0.3333333333333333,inside,50.11570283088157,835572.6289902324,819596.8910606834
229024,3,610,0.3333333333333333,inside,50.52336213663749,835557.2497987652,819674.7824919813
229041,1,165,0.5,inside,38.318193836294064,835425.3088927548,819705.5511280423
229041,2,166,0.5,inside,41.676504223977425,835485.2944661548,819716.7211351483
229042,1,76,1.0,inside,48.299599146329896,835405.2923473583,819564.1883880864
229043,1,90,1.0,inside,25.283180741750403,835320.7290656338,820000.4213697936
229044,1,91,0.3333333333333333,inside,107.52918955510837,835367.2578284325,820010.1632691895
229044,2,92,0.3333333333333333,inside,118.30718299248241,835422.9870861872,820020.1816444427
229044,3,693,0.3333333333333333,inside,109.25353190291099,835394.674277432,820014.9897446524
231001,1,1415,0.3333333333333333,inside,57.18919126438688,836080.2121384738,820859.9057548253
231001,2,982,0.3333333333333333,inside,89.51260557362349,836207.8895356965,820799.8422298629
231001,3,980,0.3333333333333333,inside,109.27310012257932,836017.7268699515,820782.2926123098
231002,1,983,0.3333333333333333,inside,34.48976143786971,836350.0116326134,820804.482158415
