zone_od_id,origin_tpusb,destination_tpusb,main_mode,sample_flow,expanded_hk_flow,road_factor,road_proxy_flow,kish_neff,origin_26PDD,origin_26PDD_name,destination_26PDD,destination_26PDD_name
1215,253006,255016,7,1,391.9785,1.0,391.9785,1.0,5,Yau Ma Tei,7,Sham Shui Po
1216,253006,283029,6,2,181.4837,1.0,181.4837,1.999979734605,5,Yau Ma Tei,10,Wong Tai Sin
1217,253007,264034,6,1,117.7737,1.0,117.7737,1.0,5,Yau Ma Tei,7,Sham Shui Po
1218,253010,221008,5,1,169.5272,1.0,169.5272,1.0,5,Yau Ma Tei,6,Mong Kok
1219,253011,245012,1|7,3,620.3738,0.30368889691510276,188.40063499703055,2.451205846284,5,Yau Ma Tei,8,Kowloon City
1220,253011,284012,9,1,110.1346,1.0,110.1346,1.0,5,Yau Ma Tei,10,Wong Tai Sin
1221,253014,211021,5,3,801.1286,1.0,801.1286,2.895171260958,5,Yau Ma Tei,5,Yau Ma Tei
1222,253014,212011,8,1,807.1197,1.0,807.1197,1.0,5,Yau Ma Tei,5,Yau Ma Tei
1223,253014,222003,9,1,230.1386,1.0,230.1386,1.0,5,Yau Ma Tei,6,Mong Kok
1224,253014,242048,6,1,99.3491,1.0,99.3491,1.0,5,Yau Ma Tei,8,Kowloon City
1225,253014,284006,5,1,99.3575,1.0,99.3575,1.0,5,Yau Ma Tei,10,Wong Tai Sin
1226,253014,284027,6,1,156.8651,1.0,156.8651,1.0,5,Yau Ma Tei,10,Wong Tai Sin
1227,254006,222003,5,1,90.585,1.0,90.585,1.0,7,Sham Shui Po,6,Mong Kok
1228,254006,225045,8,1,63.6368,1.0,63.6368,1.0,7,Sham Shui Po,5,Yau Ma Tei
1229,254006,237001,6,2,1413.4424,1.0,1413.4424,1.651826749249,7,Sham Shui Po,8,Kowloon City
1230,254010,211029,8,1,1271.1815,1.0,1271.1815,1.0,7,Sham Shui Po,5,Yau Ma Tei
1231,254010,222018,7,1,357.1462,1.0,357.1462,1.0,7,Sham Shui Po,6,Mong Kok
1232,254010,226013,7,2,370.4602,1.0,370.4602,1.991175501021,7,Sham Shui Po,5,Yau Ma Tei
1233,254010,229004,5,1,2801.9952,1.0,2801.9952,1.0,7,Sham Shui Po,6,Mong Kok
1234,254010,241011,7,1,244.6875,1.0,244.6875,1.0,7,Sham Shui Po,8,Kowloon City
1235,254010,255002,6|7,4,1867.4938,1.0,1867.4938,3.904132680598,7,Sham Shui Po,7,Sham Shui Po
1236,254010,271030,9,1,288.0399,1.0,288.0399,1.0,7,Sham Shui Po,8,Kowloon City
1237,254011,114034,7,1,50.2695,1.0,50.2695,1.0,7,Sham Shui Po,1,Central & Western
1238,254011,217001,8,2,2022.5344,1.0,2022.5344,1.860223128441,7,Sham Shui Po,8,Kowloon City
1239,254011,226007,5,1,281.7669,1.0,281.7669,1.0,7,Sham Shui Po,5,Yau Ma Tei
1240,254011,236024,6,1,201.1624,1.0,201.1624,1.0,7,Sham Shui Po,8,Kowloon City
1241,254011,271013,9,1,91.2905,1.0,91.2905,1.0,7,Sham Shui Po,8,Kowloon City
1242,254011,284002,5,1,456.9996,1.0,456.9996,1.0,7,Sham Shui Po,10,Wong Tai Sin
1243,254011,285002,6,1,88.895,1.0,88.895,1.0,7,Sham Shui Po,8,Kowloon City
1244,254012,211018,6,1,831.2698,1.0,831.2698,1.0,7,Sham Shui Po,5,Yau Ma Tei
1245,254012,222015,6,1,290.9557,1.0,290.9557,1.0,7,Sham Shui Po,6,Mong Kok
1246,254012,245019,7,1,482.3026,1.0,482.3026,1.0,7,Sham Shui Po,8,Kowloon City
1247,254012,263013,6,1,112.9801,1.0,112.9801,1.0,7,Sham Shui Po,7,Sham Shui Po
1248,254012,263018,6,1,89.4621,1.0,89.4621,1.0,7,Sham Shui Po,7,Sham Shui Po
1249,254012,266002,6,1,137.1523,1.0,137.1523,1.0,7,Sham Shui Po,7,Sham Shui Po
1250,254014,222006,6,1,68.4171,1.0,68.4171,1.0,6,Mong Kok,6,Mong Kok
1251,254014,232001,7,2,390.0554,1.0,390.0554,2.0,6,Mong Kok,8,Kowloon City
1252,254014,236024,7,1,222.5303,1.0,222.5303,1.0,6,Mong Kok,8,Kowloon City
1253,254014,244028,7,1,509.5272,1.0,509.5272,1.0,6,Mong Kok,8,Kowloon City
1254,254014,246001,7,1,202.6098,1.0,202.6098,1.0,6,Mong Kok,8,Kowloon City
1255,254014,285025,5,1,176.4241,1.0,176.4241,1.0,6,Mong Kok,8,Kowloon City
1256,254014,286017,5|6,2,135.1995,1.0,135.1995,1.998503785328,6,Mong Kok,8,Kowloon City
1257,254016,253006,5,1,63.2933,1.0,63.2933,1.0,6,Mong Kok,5,Yau Ma Tei
1258,254016,254016,5|99,2,2159.6993,0.23193780745860756,500.9159204118896,1.136609637544,6,Mong Kok,6,Mong Kok
1259,254016,284027,6,1,205.9592,1.0,205.9592,1.0,6,Mong Kok,10,Wong Tai Sin
1260,255001,212019,6,1,293.4937,1.0,293.4937,1.0,7,Sham Shui Po,5,Yau Ma Tei
1261,255001,221064,7,1,109.1041,1.0,109.1041,1.0,7,Sham Shui Po,6,Mong Kok
1262,255001,225064,7,1,67.1632,1.0,67.1632,1.0,7,Sham Shui Po,5,Yau Ma Tei
1263,255001,226012,9,1,91.2905,1.0,91.2905,1.0,7,Sham Shui Po,5,Yau Ma Tei
1264,255001,229007,6,1,69.2174,1.0,69.2174,1.0,7,Sham Shui Po,6,Mong Kok
1265,255001,242002,6,1,68.6052,1.0,68.6052,1.0,7,Sham Shui Po,8,Kowloon City
1266,255001,243044,6,1,91.482,1.0,91.482,1.0,7,Sham Shui Po,8,Kowloon City
1267,255001,265023,6,1,224.4871,1.0,224.4871,1.0,7,Sham Shui Po,7,Sham Shui Po
1268,255001,268013,7,3,1043.3025,1.0,1043.3025,2.196705609866,7,Sham Shui Po,7,Sham Shui Po
1269,255001,269003,9|99,4,318.8741,0.13298801020840337,42.40643206599544,3.717544171133,7,Sham Shui Po,7,Sham Shui Po
1270,255001,271036,9,1,91.2905,1.0,91.2905,1.0,7,Sham Shui Po,8,Kowloon City
1271,255002,212018,6,1,1.0,1.0,1.0,1.0,7,Sham Shui Po,5,Yau Ma Tei
1272,255002,241008,7,1,66.2813,1.0,66.2813,1.0,7,Sham Shui Po,8,Kowloon City
1273,255002,245012,9,2,207.3492,1.0,207.3492,2.0,7,Sham Shui Po,8,Kowloon City
1274,255002,254010,6,3,1137.3783,1.0,1137.3783,2.649589463699,7,Sham Shui Po,7,Sham Shui Po
1275,255002,264042,1|6,2,669.575,0.41435083511177323,277.43896041996555,1.39681616061,7,Sham Shui Po,7,Sham Shui Po
1276,255008,113008,6,1,65.7501,1.0,65.7501,1.0,7,Sham Shui Po,1,Central & Western
1277,255008,245016,9,2,127.926,1.0,127.926,2.0,7,Sham Shui Po,8,Kowloon City
1278,255010,215006,6,1,67.3651,1.0,67.3651,1.0,7,Sham Shui Po,5,Yau Ma Tei
1279,255010,245014,7,5,966.9402,1.0,966.9402,2.354150975952,7,Sham Shui Po,8,Kowloon City
1280,255010,253003,7,3,387.7467,1.0,387.7467,2.736629948054,7,Sham Shui Po,5,Yau Ma Tei
1281,255010,268032,6,1,204.2633,1.0,204.2633,1.0,7,Sham Shui Po,7,Sham Shui Po
1282,255011,222029,6,1,90.3714,1.0,90.3714,1.0,7,Sham Shui Po,6,Mong Kok
1283,255011,229044,1|6,3,603.077,0.41435083511177323,249.88545858670287,2.494321801667,7,Sham Shui Po,6,Mong Kok
1284,255011,233011,6,1,71.3006,1.0,71.3006,1.0,7,Sham Shui Po,8,Kowloon City
1285,255011,263013,6,1,81.6095,1.0,81.6095,1.0,7,Sham Shui Po,7,Sham Shui Po
1286,255011,263014,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,7,Sham Shui Po
1287,255011,263017,6,2,1.7846,1.0,1.7846,2.0,7,Sham Shui Po,7,Sham Shui Po
1288,255011,266006,5,2,696.6115,1.0,696.6115,1.241842068716,7,Sham Shui Po,7,Sham Shui Po
1289,255011,266018,5|6|99,17,4600.3512,0.5294813539384373,2435.800181968315,4.872724515694,7,Sham Shui Po,7,Sham Shui Po
1290,255011,268014,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1291,255014,212019,6,2,173.641,1.0,173.641,2.0,7,Sham Shui Po,5,Yau Ma Tei
1292,255014,214005,6,1,325.7796,1.0,325.7796,1.0,7,Sham Shui Po,5,Yau Ma Tei
1293,255014,215006,6,1,354.4077,1.0,354.4077,1.0,7,Sham Shui Po,5,Yau Ma Tei
1294,255014,221096,6,1,0.8923,1.0,0.8923,1.0,7,Sham Shui Po,6,Mong Kok
1295,255014,229012,6,1,71.325,1.0,71.325,1.0,7,Sham Shui Po,6,Mong Kok
1296,255014,229044,6,2,166.5792,1.0,166.5792,1.996381002138,7,Sham Shui Po,6,Mong Kok
1297,255014,235007,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,8,Kowloon City
1298,255014,242041,6,1,71.3006,1.0,71.3006,1.0,7,Sham Shui Po,8,Kowloon City
1299,255014,253012,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,5,Yau Ma Tei
1300,255014,263004,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1301,255014,263011,6,4,351.5301,1.0,351.5301,2.542624256151,7,Sham Shui Po,7,Sham Shui Po
1302,255014,263013,6,1,72.074,1.0,72.074,1.0,7,Sham Shui Po,7,Sham Shui Po
1303,255014,263017,9,1,218.5278,1.0,218.5278,1.0,7,Sham Shui Po,7,Sham Shui Po
1304,255014,263018,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1305,255014,264029,5,1,1244.9495,1.0,1244.9495,1.0,7,Sham Shui Po,7,Sham Shui Po
1306,255014,264053,6,1,369.7281,1.0,369.7281,1.0,7,Sham Shui Po,7,Sham Shui Po
1307,255014,265004,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1308,255014,266018,5|6,4,1458.6782,1.0,1458.6782,1.3638363998,7,Sham Shui Po,7,Sham Shui Po
1309,255014,266026,9,1,362.175,1.0,362.175,1.0,7,Sham Shui Po,7,Sham Shui Po
1310,255014,268030,6,2,144.148,1.0,144.148,2.0,7,Sham Shui Po,7,Sham Shui Po
1311,255014,268031,6,1,316.1503,1.0,316.1503,1.0,7,Sham Shui Po,7,Sham Shui Po
1312,255014,268034,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1313,255014,269002,9,1,172.5935,1.0,172.5935,1.0,7,Sham Shui Po,7,Sham Shui Po
1314,255014,271035,6,2,161.9435,1.0,161.9435,1.999976771632,7,Sham Shui Po,8,Kowloon City
1315,255015,222027,6,1,73.3019,1.0,73.3019,1.0,7,Sham Shui Po,6,Mong Kok
1316,255015,228035,6,1,77.5003,1.0,77.5003,1.0,7,Sham Shui Po,5,Yau Ma Tei
1317,255015,229007,6,1,79.7434,1.0,79.7434,1.0,7,Sham Shui Po,6,Mong Kok
1318,255015,229044,6,1,101.2394,1.0,101.2394,1.0,7,Sham Shui Po,6,Mong Kok
1319,255015,266016,6,1,86.8236,1.0,86.8236,1.0,7,Sham Shui Po,7,Sham Shui Po
1320,255015,266026,6,1,73.0293,1.0,73.0293,1.0,7,Sham Shui Po,7,Sham Shui Po
1321,256001,242037,5,1,86.378,1.0,86.378,1.0,5,Yau Ma Tei,8,Kowloon City
1322,256002,228033,5,1,120.7049,1.0,120.7049,1.0,5,Yau Ma Tei,5,Yau Ma Tei
1323,256002,237003,6,1,7.7907,1.0,7.7907,1.0,5,Yau Ma Tei,8,Kowloon City
1324,256002,284012,9,1,3686.7033,1.0,3686.7033,1.0,5,Yau Ma Tei,10,Wong Tai Sin
1325,256012,222018,6,1,265.3252,1.0,265.3252,1.0,5,Yau Ma Tei,6,Mong Kok
1326,256012,256012,9,1,64.6751,1.0,64.6751,1.0,5,Yau Ma Tei,5,Yau Ma Tei
1327,260010,241009,6,1,92.2829,1.0,92.2829,1.0,7,Sham Shui Po,8,Kowloon City
1328,260010,263014,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1329,260010,263019,1|6,2,168.9914,0.41435083511177323,70.02172771670772,1.995963288907,7,Sham Shui Po,7,Sham Shui Po
1330,260010,285011,5,1,215.0375,1.0,215.0375,1.0,7,Sham Shui Po,8,Kowloon City
1331,261010,212022,6,1,430.1399,1.0,430.1399,1.0,7,Sham Shui Po,5,Yau Ma Tei
1332,261019,242041,6,1,92.3503,1.0,92.3503,1.0,7,Sham Shui Po,8,Kowloon City
1333,261019,243014,7,1,72.0788,1.0,72.0788,1.0,7,Sham Shui Po,8,Kowloon City
1334,261020,221008,6,2,236.3977,1.0,236.3977,1.998817730077,7,Sham Shui Po,6,Mong Kok
1335,261020,227019,7,1,401.5542,1.0,401.5542,1.0,7,Sham Shui Po,6,Mong Kok
1336,261020,263018,6,1,210.8569,1.0,210.8569,1.0,7,Sham Shui Po,7,Sham Shui Po
1337,261020,267024,5,1,80.0156,1.0,80.0156,1.0,7,Sham Shui Po,7,Sham Shui Po
1338,261020,271037,7,1,569.0959,1.0,569.0959,1.0,7,Sham Shui Po,8,Kowloon City
1339,261021,237003,6|7,3,297.2207,1.0,297.2207,2.496784617461,7,Sham Shui Po,8,Kowloon City
1340,261021,245018,7,1,120.4287,1.0,120.4287,1.0,7,Sham Shui Po,8,Kowloon City
1341,262005,211016,6,1,800.5874,1.0,800.5874,1.0,7,Sham Shui Po,5,Yau Ma Tei
1342,262005,221002,6,1,90.5039,1.0,90.5039,1.0,7,Sham Shui Po,6,Mong Kok
1343,262005,221038,6,1,78.4305,1.0,78.4305,1.0,7,Sham Shui Po,6,Mong Kok
1344,262005,222027,1|6,4,333.3235,0.41435083511177323,138.11287058737915,3.936195011273,7,Sham Shui Po,6,Mong Kok
1345,262005,264019,5,1,139.1841,1.0,139.1841,1.0,7,Sham Shui Po,7,Sham Shui Po
1346,262005,265018,1|6,5,510.8274,0.41435083511177323,211.66175978797583,2.948679820481,7,Sham Shui Po,7,Sham Shui Po
1347,263004,255014,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1348,263005,113013,6,1,85.4365,1.0,85.4365,1.0,7,Sham Shui Po,1,Central & Western
1349,263005,114034,7,1,55.3278,1.0,55.3278,1.0,7,Sham Shui Po,1,Central & Western
1350,263005,221088,6,1,75.4131,1.0,75.4131,1.0,7,Sham Shui Po,6,Mong Kok
1351,263005,226019,5,1,85.4365,1.0,85.4365,1.0,7,Sham Shui Po,5,Yau Ma Tei
1352,263005,242037,5,1,72.0788,1.0,72.0788,1.0,7,Sham Shui Po,8,Kowloon City
1353,263005,263016,6,2,296.181,1.0,296.181,1.598146762458,7,Sham Shui Po,7,Sham Shui Po
1354,263005,265018,5,1,147.4256,1.0,147.4256,1.0,7,Sham Shui Po,7,Sham Shui Po
1355,263005,267003,6,1,81.6095,1.0,81.6095,1.0,7,Sham Shui Po,7,Sham Shui Po
1356,263005,268028,5,1,160.2179,1.0,160.2179,1.0,7,Sham Shui Po,7,Sham Shui Po
1357,263010,212001,8,1,1541.1929,1.0,1541.1929,1.0,7,Sham Shui Po,5,Yau Ma Tei
1358,263010,227007,6,2,539.6305,1.0,539.6305,1.997823711783,7,Sham Shui Po,6,Mong Kok
1359,263010,244029,6,3,298.1448,1.0,298.1448,2.98583844205,7,Sham Shui Po,8,Kowloon City
1360,263011,227007,6,1,262.566,1.0,262.566,1.0,7,Sham Shui Po,6,Mong Kok
1361,263011,234003,1|6,2,429.5125,0.41435083511177323,177.9688630659455,1.728700552978,7,Sham Shui Po,8,Kowloon City
1362,263011,235005,9,1,304.0132,1.0,304.0132,1.0,7,Sham Shui Po,8,Kowloon City
1363,263011,255014,6,4,351.5301,1.0,351.5301,2.542624256151,7,Sham Shui Po,7,Sham Shui Po
1364,263011,263018,7|99,5,570.097,0.33666867985308263,191.93380437820284,3.539435682074,7,Sham Shui Po,7,Sham Shui Po
1365,263011,268030,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,7,Sham Shui Po
1366,263012,211029,6,1,320.473,1.0,320.473,1.0,7,Sham Shui Po,5,Yau Ma Tei
1367,263012,221077,6,1,73.2769,1.0,73.2769,1.0,7,Sham Shui Po,6,Mong Kok
1368,263012,264033,6,1,79.7434,1.0,79.7434,1.0,7,Sham Shui Po,7,Sham Shui Po
1369,263012,265018,6,1,0.8923,1.0,0.8923,1.0,7,Sham Shui Po,7,Sham Shui Po
1370,263013,212001,6,2,1.7846,1.0,1.7846,2.0,7,Sham Shui Po,5,Yau Ma Tei
1371,263013,213010,6,1,86.7939,1.0,86.7939,1.0,7,Sham Shui Po,8,Kowloon City
1372,263013,254012,6,1,159.0176,1.0,159.0176,1.0,7,Sham Shui Po,7,Sham Shui Po
1373,263013,255011,6,1,142.0765,1.0,142.0765,1.0,7,Sham Shui Po,7,Sham Shui Po
1374,263013,255014,6,1,72.074,1.0,72.074,1.0,7,Sham Shui Po,7,Sham Shui Po
1375,263013,266002,6,4,386.2956,1.0,386.2956,2.808302300642,7,Sham Shui Po,7,Sham Shui Po
1376,263014,215006,6,1,126.9051,1.0,126.9051,1.0,7,Sham Shui Po,5,Yau Ma Tei
1377,263014,226007,6,1,327.4929,1.0,327.4929,1.0,7,Sham Shui Po,5,Yau Ma Tei
1378,263014,235005,9,1,255.2586,1.0,255.2586,1.0,7,Sham Shui Po,8,Kowloon City
1379,263014,255011,6,1,77.4874,1.0,77.4874,1.0,7,Sham Shui Po,7,Sham Shui Po
1380,263014,260010,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1381,263015,264020,6,1,75.8807,1.0,75.8807,1.0,7,Sham Shui Po,7,Sham Shui Po
1382,263015,266010,6,1,226.3885,1.0,226.3885,1.0,7,Sham Shui Po,7,Sham Shui Po
1383,263015,266018,6,2,1.7846,1.0,1.7846,2.0,7,Sham Shui Po,7,Sham Shui Po
1384,263015,282023,6,1,244.951,1.0,244.951,1.0,7,Sham Shui Po,10,Wong Tai Sin
1385,263016,113013,6,1,76.1564,1.0,76.1564,1.0,7,Sham Shui Po,1,Central & Western
1386,263016,221033,6,1,224.0611,1.0,224.0611,1.0,7,Sham Shui Po,6,Mong Kok
1387,263016,242048,5,1,147.4256,1.0,147.4256,1.0,7,Sham Shui Po,8,Kowloon City
1388,263016,243049,6,1,71.6177,1.0,71.6177,1.0,7,Sham Shui Po,8,Kowloon City
1389,263016,263005,6|99,2,294.4333,0.4515548487567854,132.9527842504612,1.586713425666,7,Sham Shui Po,7,Sham Shui Po
1390,263016,264040,6,1,0.8923,1.0,0.8923,1.0,7,Sham Shui Po,7,Sham Shui Po
1391,263016,267003,1|6,2,382.5535,0.41435083511177323,158.51136219993174,1.492531899623,7,Sham Shui Po,7,Sham Shui Po
1392,263016,271013,9,2,968.9134,1.0,968.9134,1.002066298354,7,Sham Shui Po,8,Kowloon City
1393,263016,271032,9,2,161.3916,1.0,161.3916,2.0,7,Sham Shui Po,8,Kowloon City
1394,263017,255011,6,2,213.8261,1.0,213.8261,1.008380861387,7,Sham Shui Po,7,Sham Shui Po
1395,263017,255014,9,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,7,Sham Shui Po
1396,263018,214001,6,1,86.7939,1.0,86.7939,1.0,7,Sham Shui Po,5,Yau Ma Tei
1397,263018,222006,7,1,120.8903,1.0,120.8903,1.0,7,Sham Shui Po,6,Mong Kok
1398,263018,254012,6,1,86.8358,1.0,86.8358,1.0,7,Sham Shui Po,7,Sham Shui Po
1399,263018,255014,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1400,263018,261020,5,1,1038.9659,1.0,1038.9659,1.0,7,Sham Shui Po,7,Sham Shui Po
1401,263018,263018,7|99,22,1892.9849,0.33666867985308263,637.3087272648196,19.2494101663,7,Sham Shui Po,7,Sham Shui Po
1402,263018,265024,6,3,486.3687,1.0,486.3687,2.655574657943,7,Sham Shui Po,7,Sham Shui Po
1403,263018,266010,6,1,0.8923,1.0,0.8923,1.0,7,Sham Shui Po,7,Sham Shui Po
1404,263018,266018,6|99,7,711.1384,0.4515548487567854,321.1179926571424,4.973457036256,7,Sham Shui Po,7,Sham Shui Po
1405,263018,266021,6,1,112.4576,1.0,112.4576,1.0,7,Sham Shui Po,7,Sham Shui Po
1406,263018,267037,1|6,2,155.6472,0.41435083511177323,64.49254730280919,1.987993909316,7,Sham Shui Po,7,Sham Shui Po
1407,263018,286017,1|6,2,165.382,0.41435083511177323,68.52616981245528,1.999948036621,7,Sham Shui Po,8,Kowloon City
1408,263019,211016,6,1,86.8589,1.0,86.8589,1.0,7,Sham Shui Po,5,Yau Ma Tei
1409,263019,227019,6,1,129.018,1.0,129.018,1.0,7,Sham Shui Po,6,Mong Kok
1410,263019,260010,1|6,2,209.7138,0.41435083511177323,86.89508816446339,1.899167034311,7,Sham Shui Po,7,Sham Shui Po
1411,264001,236008,6,1,86.1645,1.0,86.1645,1.0,7,Sham Shui Po,8,Kowloon City
1412,264001,267034,7,1,233.0841,1.0,233.0841,1.0,7,Sham Shui Po,7,Sham Shui Po
1413,264002,221002,6,1,182.5409,1.0,182.5409,1.0,7,Sham Shui Po,6,Mong Kok
1414,264002,247011,6,1,55.6521,1.0,55.6521,1.0,7,Sham Shui Po,8,Kowloon City
1415,264002,265020,5,1,73.2769,1.0,73.2769,1.0,7,Sham Shui Po,7,Sham Shui Po
1416,264002,268031,8,1,884.4262,1.0,884.4262,1.0,7,Sham Shui Po,7,Sham Shui Po
1417,264002,271039,7,1,630.6117,1.0,630.6117,1.0,7,Sham Shui Po,8,Kowloon City
1418,264002,281028,1|7,2,269.6487,0.30368889691510276,81.88931625759147,1.719159276514,7,Sham Shui Po,10,Wong Tai Sin
1419,264002,284023,6,1,99.8548,1.0,99.8548,1.0,7,Sham Shui Po,10,Wong Tai Sin
1420,264002,285004,5,1,188.8635,1.0,188.8635,1.0,7,Sham Shui Po,8,Kowloon City
1421,264002,285010,6,1,64.6712,1.0,64.6712,1.0,7,Sham Shui Po,8,Kowloon City
1422,264003,265021,6,1,102.7301,1.0,102.7301,1.0,7,Sham Shui Po,7,Sham Shui Po
1423,264009,151019,6,1,140.6383,1.0,140.6383,1.0,7,Sham Shui Po,3,Eastern
1424,264010,236008,6,1,106.887,1.0,106.887,1.0,7,Sham Shui Po,8,Kowloon City
1425,264011,151019,6,2,910.0961,1.0,910.0961,1.996681437621,7,Sham Shui Po,3,Eastern
1426,264015,153007,6,1,160.4929,1.0,160.4929,1.0,7,Sham Shui Po,3,Eastern
1427,264015,221031,6,1,164.5868,1.0,164.5868,1.0,7,Sham Shui Po,6,Mong Kok
1428,264015,227024,6,1,355.116,1.0,355.116,1.0,7,Sham Shui Po,6,Mong Kok
1429,264015,253003,7,3,15000.0,1.0,15000.0,3.0,7,Sham Shui Po,5,Yau Ma Tei
1430,264017,243035,6,1,70.2425,1.0,70.2425,1.0,7,Sham Shui Po,8,Kowloon City
1431,264017,266035,8|99,3,1531.7241,0.17591450265351555,269.4524832539037,1.299168246333,7,Sham Shui Po,7,Sham Shui Po
1432,264019,267004,6,1,130.46,1.0,130.46,1.0,7,Sham Shui Po,7,Sham Shui Po
1433,264020,123001,6,1,321.0975,1.0,321.0975,1.0,7,Sham Shui Po,1,Central & Western
1434,264020,221007,6,1,194.2836,1.0,194.2836,1.0,7,Sham Shui Po,6,Mong Kok
1435,264020,222027,6,1,231.7555,1.0,231.7555,1.0,7,Sham Shui Po,6,Mong Kok
1436,264020,228037,6,1,184.7129,1.0,184.7129,1.0,7,Sham Shui Po,5,Yau Ma Tei
1437,264020,234021,6,1,72.0832,1.0,72.0832,1.0,7,Sham Shui Po,8,Kowloon City
1438,264020,236024,6,1,109.1526,1.0,109.1526,1.0,7,Sham Shui Po,8,Kowloon City
1439,264020,237003,6,1,250.1341,1.0,250.1341,1.0,7,Sham Shui Po,8,Kowloon City
1440,264020,263015,6,1,84.2734,1.0,84.2734,1.0,7,Sham Shui Po,7,Sham Shui Po
1441,264020,265020,7,1,196.0866,1.0,196.0866,1.0,7,Sham Shui Po,7,Sham Shui Po
1442,264020,266024,5|99,2,262.2591,0.23193780745860756,60.82780064006771,1.742274205111,7,Sham Shui Po,7,Sham Shui Po
1443,264020,267028,6,1,80.6958,1.0,80.6958,1.0,7,Sham Shui Po,7,Sham Shui Po
1444,264024,212016,8,1,1381.8233,1.0,1381.8233,1.0,7,Sham Shui Po,5,Yau Ma Tei
1445,264024,221089,6,1,87.8749,1.0,87.8749,1.0,7,Sham Shui Po,6,Mong Kok
1446,264024,263016,5,1,522.9888,1.0,522.9888,1.0,7,Sham Shui Po,7,Sham Shui Po
1447,264029,255014,5,1,1244.9495,1.0,1244.9495,1.0,7,Sham Shui Po,7,Sham Shui Po
1448,264033,151018,7,1,163.1748,1.0,163.1748,1.0,7,Sham Shui Po,3,Eastern
1449,264033,263012,6,1,88.2956,1.0,88.2956,1.0,7,Sham Shui Po,7,Sham Shui Po
1450,264034,222025,1|6,2,79.4851,0.41435083511177323,32.934717563942804,1.022703988062,7,Sham Shui Po,6,Mong Kok
1451,264034,225074,6,5,374.4052,1.0,374.4052,4.98856890521,7,Sham Shui Po,5,Yau Ma Tei
1452,264034,227011,6,3,351.8849,1.0,351.8849,2.537140784968,7,Sham Shui Po,6,Mong Kok
1453,264034,236010,6,1,81.2477,1.0,81.2477,1.0,7,Sham Shui Po,8,Kowloon City
1454,264034,253007,6,1,117.7737,1.0,117.7737,1.0,7,Sham Shui Po,5,Yau Ma Tei
1455,264034,266018,6|99,2,306.8709,0.4515548487567854,138.56904283735864,1.554542628867,7,Sham Shui Po,7,Sham Shui Po
1456,264034,268022,9,1,217.0435,1.0,217.0435,1.0,7,Sham Shui Po,7,Sham Shui Po
1457,264034,268027,9,1,178.7837,1.0,178.7837,1.0,7,Sham Shui Po,7,Sham Shui Po
1458,264034,272015,1|6,2,363.249,0.41435083511177323,150.5125265035165,1.889131346392,7,Sham Shui Po,8,Kowloon City
1459,264035,221001,6,1,152.4456,1.0,152.4456,1.0,7,Sham Shui Po,6,Mong Kok
1460,264036,215008,6,1,1595.8867,1.0,1595.8867,1.0,7,Sham Shui Po,5,Yau Ma Tei
1461,264037,237003,6,2,519.1544,1.0,519.1544,1.995311741504,7,Sham Shui Po,8,Kowloon City
1462,264037,261020,1|7|99,3,261.5537,0.19000126929453648,49.695534988682404,2.828958545149,7,Sham Shui Po,7,Sham Shui Po
1463,264037,271037,6,1,48.0304,1.0,48.0304,1.0,7,Sham Shui Po,8,Kowloon City
1464,264037,271045,7,1,226.3114,1.0,226.3114,1.0,7,Sham Shui Po,8,Kowloon City
1465,264037,285010,5,1,194.6822,1.0,194.6822,1.0,7,Sham Shui Po,8,Kowloon City
1466,264040,263016,6,1,190.2076,1.0,190.2076,1.0,7,Sham Shui Po,7,Sham Shui Po
1467,264042,254012,8,1,2221.9642,1.0,2221.9642,1.0,7,Sham Shui Po,7,Sham Shui Po
1468,264042,255002,6,3,359.1785,1.0,359.1785,1.780202904806,7,Sham Shui Po,7,Sham Shui Po
1469,264044,222020,6,1,98.1993,1.0,98.1993,1.0,7,Sham Shui Po,6,Mong Kok
1470,264044,244029,6,1,100.6121,1.0,100.6121,1.0,7,Sham Shui Po,8,Kowloon City
1471,264044,269002,6,1,83.5523,1.0,83.5523,1.0,7,Sham Shui Po,7,Sham Shui Po
1472,264045,221032,6,1,121.2061,1.0,121.2061,1.0,7,Sham Shui Po,6,Mong Kok
