tpusb,rep_lon,rep_lat,area_m2
225028,114.17024605687544,22.309856558911974,3532.9512994578886
225029,114.1708493899043,22.309857704412764,4407.765117328716
225032,114.17043664416559,22.30909180686217,6820.14609276263
225033,114.17101084241338,22.309016258212942,7418.107034498061
225034,114.1682126781663,22.308696798960284,8502.817431397152
225035,114.1689282347755,22.308615790311332,3710.1628967901834
225036,114.16936113846245,22.30849491311174,3399.165331554737
225037,114.16978617582308,22.308396155262134,3530.178456018763
225038,114.17021928264114,22.308301703862533,3517.95914426802
225039,114.17065228120086,22.308201029762934,3510.4663959573736
225040,114.17110527141443,22.308121899763307,3901.1478622922073
225041,114.16805624950527,22.308099868710798,5882.430477395915
225042,114.1687578309186,22.30796376716144,3222.575656410526
225043,114.16919493613777,22.307865579961835,2973.3884934045855
225044,114.16962217070842,22.30776908036224,3097.0387056165428
225045,114.17005908200329,22.307670331412638,3123.891150867874
225046,114.17049168803676,22.30757186121304,3036.420738158977
225047,114.17105924449592,22.30756326856375,5178.313474195351
225048,114.16601865789642,22.308127783159076,3520.6162335116346
225049,114.16697684333889,22.307901347859964,3897.7705082892858
225050,114.16593494573311,22.30781063665912,3557.4597456757856
225051,114.1668942786372,22.307590500260005,3862.721380065069
225052,114.16585152863291,22.307495484959166,3434.6787121658635
225053,114.1668102702385,22.30727412086005,3874.9274214709344
225054,114.16579429675264,22.307185839758844,2984.5277298446463
225055,114.16673009887216,22.3069717309601,3454.148058648876
225056,114.16749330050328,22.306854332610566,11739.479523945609
225057,114.16797330138661,22.306789484461415,10609.837958375145
225058,114.16859893065833,22.307356734811528,3425.529126444728
225059,114.16903411658629,22.30725769501194,3191.371563688901
225060,114.16946295085972,22.307160076112325,3332.0070487677413
225061,114.16990411656465,22.307059630462742,3384.8389887954218
225062,114.17033540047949,22.306960875313138,3179.1871929495455
225063,114.17076266716111,22.306863529163536,3343.9134028414023
225064,114.17122609992947,22.306778047864164,3311.872219043099
225065,114.16843684260601,22.30673812986163,3287.263468954428
225066,114.16887076081255,22.30663994336202,3084.074363807392
225067,114.16931050407983,22.30657732141262,3223.0246799713113
225068,114.16976861986842,22.306526264413023,3291.649687918706
225069,114.17014689902011,22.30622373536307,2976.370557386072
225070,114.17058129487864,22.306178320063438,3164.148451999615
225071,114.17118049005437,22.30624043696414,4650.11787811385
225073,114.16825892760508,22.306058329111526,3891.529855308887
225074,114.16891663107407,22.305925362862325,7548.953611711193
225075,114.16957887543444,22.305779012212938,3971.944268865938
225076,114.17000985459829,22.305687533413337,3460.888062537912
225077,114.17042582320272,22.30559063331372,3659.4151201824016
225078,114.1711279901867,22.305618949364344,7305.680142709078
225081,114.16983762840367,22.309344489762033,7296.854916004445
225082,114.16945502093864,22.309344063761387,1988.32345735521
225083,114.16909581271017,22.309350632361202,6523.467269026014
225084,114.16830629665338,22.310431621410146,21185.841137168827
225085,114.16928216346255,22.310328120011114,3908.135081651169
225086,114.16922047940992,22.31246187496015,3183.4354924461945
225087,114.16980115720625,22.312498007960315,8911.246984541673
225088,114.16791500479636,22.31208149290977,16058.769829705103
226001,114.17393184037431,22.314374537963392,52889.11642495672
226002,114.17101334425939,22.31203187051181,14233.795504540958
226003,114.17292235947227,22.3123409763646,97971.44252176951
226004,114.17478592257027,22.312815626115167,47732.63558994345
226005,114.17141276249752,22.31078197456233,4821.397014479674
226006,114.17186641652509,22.30924337341329,16317.827422307646
226007,114.17426018307549,22.30913739311565,149865.40981293353
226008,114.17719784071966,22.31003303831777,86073.27492476218
226009,114.17138917862414,22.30924337341329,5995.57852539093
226010,114.17182720983112,22.30814016006436,6107.953374035874
226011,114.17193747671934,22.307629047214242,5027.583359499435
226012,114.17197532672358,22.307260590964404,4840.551324661248
226013,114.17370291536554,22.306933235966785,21803.473520322364
226014,114.1756677752723,22.307319396666557,40188.791244077715
226015,114.1778882038098,22.30688029476869,52206.70129363777
226017,114.17202035143771,22.306833097014607,6241.097577457627
226018,114.17205859595265,22.30643772431478,5049.970175200491
226019,114.17204133925506,22.3057748680654,7438.479779223289
226020,114.17517423952874,22.314676567114528,22234.520157081686
226021,114.17995841575822,22.308163752320112,81752.6694449505
227001,114.1697423516482,22.318901278958194,7326.231273239131
227002,114.17033344853297,22.319008261308646,6357.760182949727
227003,114.17089454524333,22.319108677159072,6660.845203771134
227004,114.1714583658204,22.31921133880951,6424.370008726561
227005,114.17202605446076,22.319312823709947,6793.070360970422
227006,114.17256293179358,22.31942007446041,5655.996398047696
227007,114.16992724877137,22.317992863708675,6260.049205956573
227008,114.17051929300348,22.31809815225914,5491.102039823199
227009,114.17109903860015,22.318099290959864,5638.420900072695
227010,114.17167204680429,22.31814855661009,5577.685705641018
227011,114.17256488118649,22.318467344910747,12653.848105374815
227012,114.17014055184312,22.316944194709244,6967.336045210646
227013,114.17065930978836,22.31741295755951,6163.829905618333
227014,114.17123322491815,22.317461791259724,6257.720830330243
227015,114.17180538746206,22.31751189966043,6194.626184554265
227016,114.17243040779178,22.31737549166128,6629.187699360291
227017,114.17306669862953,22.31786513056138,4605.619220412002
227018,114.17321371194902,22.31740880726168,4911.789052635274
227019,114.17037948712351,22.315769097859892,9066.895369231243
227020,114.1709214773489,22.316128934060206,8125.119842467677
227021,114.17150626855303,22.316028781260968,7637.2209085405075
227022,114.17253288135252,22.316747859661078,11879.412595466973
227023,114.17236087721183,22.316106822961316,10571.13879117706
227024,114.17362793858754,22.316552632312607,8116.930110121784
227030,114.17359466188455,22.318301423261648,20537.668002380327
228025,114.16760421109038,22.313840969608805,20888.30476046277
228026,114.16831955192136,22.314614219608586,4495.09764802119
228027,114.16876732222826,22.314694384608938,4121.882621011768
228028,114.1692924964949,22.31478839115934,5952.127315443502
228029,114.16991246832389,22.31489904400982,5905.286825662444
228030,114.16847017393167,22.313881339208987,3551.9354064456243
228031,114.16891620501417,22.313960943809334,3302.628342382689
