connector_od_id,zone_od_id,origin_tpusb,destination_tpusb,origin_node,destination_node,pair_weight,demand
7171,1120,245017,243047,1463,1499,0.11111111111111108,11.990915146830002
7172,1120,245017,243047,1463,298,0.11111111111111108,11.990915146830002
7173,1120,245017,243047,541,482,0.11111111111111108,11.990915146830002
7174,1120,245017,243047,541,1499,0.11111111111111108,11.990915146830002
7175,1120,245017,243047,541,298,0.11111111111111108,11.990915146830002
7176,1121,245017,245018,285,1223,0.11111111111111108,23.88822891913463
7177,1121,245017,245018,285,1726,0.11111111111111108,23.88822891913463
7178,1121,245017,245018,285,230,0.11111111111111108,23.88822891913463
7179,1121,245017,245018,1463,1223,0.11111111111111108,23.88822891913463
7180,1121,245017,245018,1463,1726,0.11111111111111108,23.88822891913463
7181,1121,245017,245018,1463,230,0.11111111111111108,23.88822891913463
7182,1121,245017,245018,541,1223,0.11111111111111108,23.88822891913463
7183,1121,245017,245018,541,1726,0.11111111111111108,23.88822891913463
7184,1121,245017,245018,541,230,0.11111111111111108,23.88822891913463
7185,1122,245017,271036,285,246,0.11111111111111108,65.66366666666664
7186,1122,245017,271036,285,244,0.11111111111111108,65.66366666666664
7187,1122,245017,271036,285,1313,0.11111111111111108,65.66366666666664
7188,1122,245017,271036,1463,246,0.11111111111111108,65.66366666666664
7189,1122,245017,271036,1463,244,0.11111111111111108,65.66366666666664
7190,1122,245017,271036,1463,1313,0.11111111111111108,65.66366666666664
7191,1122,245017,271036,541,246,0.11111111111111108,65.66366666666664
7192,1122,245017,271036,541,244,0.11111111111111108,65.66366666666664
7193,1122,245017,271036,541,1313,0.11111111111111108,65.66366666666664
7194,1123,245017,271045,285,1522,0.3333333333333333,45.04633333333334
7195,1123,245017,271045,1463,1522,0.3333333333333333,45.04633333333334
7196,1123,245017,271045,541,1522,0.3333333333333333,45.04633333333334
7197,1124,245017,282023,285,1501,0.11111111111111108,111.48694444444442
7198,1124,245017,282023,285,352,0.11111111111111108,111.48694444444442
7199,1124,245017,282023,285,907,0.11111111111111108,111.48694444444442
7200,1124,245017,282023,1463,1501,0.11111111111111108,111.48694444444442
7201,1124,245017,282023,1463,352,0.11111111111111108,111.48694444444442
7202,1124,245017,282023,1463,907,0.11111111111111108,111.48694444444442
7203,1124,245017,282023,541,1501,0.11111111111111108,111.48694444444442
7204,1124,245017,282023,541,352,0.11111111111111108,111.48694444444442
7205,1124,245017,282023,541,907,0.11111111111111108,111.48694444444442
7206,1125,245018,212013,1223,1106,0.11111111111111108,149.99539999999996
7207,1125,245018,212013,1223,945,0.11111111111111108,149.99539999999996
7208,1125,245018,212013,1223,547,0.11111111111111108,149.99539999999996
7209,1125,245018,212013,1726,1106,0.11111111111111108,149.99539999999996
7210,1125,245018,212013,1726,945,0.11111111111111108,149.99539999999996
7211,1125,245018,212013,1726,547,0.11111111111111108,149.99539999999996
7212,1125,245018,212013,230,1106,0.11111111111111108,149.99539999999996
7213,1125,245018,212013,230,945,0.11111111111111108,149.99539999999996
7214,1125,245018,212013,230,547,0.11111111111111108,149.99539999999996
7215,1126,245018,214005,1223,830,0.3333333333333333,227.27086666666665
7216,1126,245018,214005,1726,830,0.3333333333333333,227.27086666666665
7217,1126,245018,214005,230,830,0.3333333333333333,227.27086666666665
7218,1127,245018,220026,1223,26,0.11111111111111108,11.043166666666664
7219,1127,245018,220026,1223,599,0.11111111111111108,11.043166666666664
7220,1127,245018,220026,1223,606,0.11111111111111108,11.043166666666664
7221,1127,245018,220026,1726,26,0.11111111111111108,11.043166666666664
7222,1127,245018,220026,1726,599,0.11111111111111108,11.043166666666664
7223,1127,245018,220026,1726,606,0.11111111111111108,11.043166666666664
7224,1127,245018,220026,230,26,0.11111111111111108,11.043166666666664
